Ville;Corps;Activité;Produit;Année;Indice
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Béton prêt à l'emploi;2005;100.0
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Béton prêt à l'emploi;2006;101.3
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Béton prêt à l'emploi;2007;106.0
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Béton prêt à l'emploi;2008;99.3
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Béton prêt à l'emploi;2009;101.4
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Béton prêt à l'emploi;2010;102.2
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Béton prêt à l'emploi;2011;103.2
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Béton prêt à l'emploi;2012;106.3
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Béton prêt à l'emploi;2013;107.8
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Béton prêt à l'emploi;2014;109.8
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Béton prêt à l'emploi;2015;110.9
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Béton prêt à l'emploi;2016;113.5
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Béton prêt à l'emploi;2017;115.0
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Béton prêt à l'emploi;2018;117.3
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Béton prêt à l'emploi;2019;117.4
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Béton prêt à l'emploi;2020;112.7
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Béton prêt à l'emploi;2021;120.8
