Ville;Corps;Activité;Produit;Variété;Année;Indice
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;Bordures;2010;103.8
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;Bordures;2011;99.8
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;Bordures;2012;101.2
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;Bordures;2013;101.2
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;Bordures;2014;107.5
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;Bordures;2015;117.4
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;Bordures;2016;120.3
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;Bordures;2017;120.6
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;Bordures;2018;120.8
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;Bordures;2019;120.9
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;Bordures;2020;116.0
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;Bordures;2021;124.6
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;Bordures;2022;135.0
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;T3 ou T4 (ml);2005;100.0
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;T3 ou T4 (ml);2006;100.0
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;T3 ou T4 (ml);2007;100.0
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;T3 ou T4 (ml);2008;98.4
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;T3 ou T4 (ml);2009;101.3
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;T3 ou T4 (ml);2010;103.8
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;T3 ou T4 (ml);2011;99.8
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;T3 ou T4 (ml);2012;101.2
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;T3 ou T4 (ml);2013;101.2
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;T3 ou T4 (ml);2014;107.5
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;T3 ou T4 (ml);2015;117.4
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;T3 ou T4 (ml);2016;120.3
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;T3 ou T4 (ml);2017;120.6
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;T3 ou T4 (ml);2018;120.8
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;T3 ou T4 (ml);2019;120.9
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;T3 ou T4 (ml);2020;116.0
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;T3 ou T4 (ml);2021;124.6
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;T3 ou T4 (ml);2022;135.0
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;6T 7x15x28 (u);2005;200.0
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;6T 7x15x28 (u);2006;203.6
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;6T 7x15x28 (u);2007;218.2
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;6T 7x15x28 (u);2008;232.4
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;6T 7x15x28 (u);2009;240.4
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;6T 7x15x28 (u);2010;251.9
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;6T 7x15x28 (u);2011;240.3
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;6T 7x15x28 (u);2012;244.6
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;6T 7x15x28 (u);2013;245.6
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;6T 7x15x28 (u);2014;243.0
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;6T 7x15x28 (u);2015;244.4
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;6T 7x15x28 (u);2016;240.7
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;6T 7x15x28 (u);2017;248.7
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;6T 7x15x28 (u);2018;249.2
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;6T 7x15x28 (u);2019;251.2
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;6T 7x15x28 (u);2020;246.4
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;6T 7x15x28 (u);2021;259.0
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;6T 7x15x28 (u);2022;281.8
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;8T (u);2005;200.0
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;8T (u);2006;203.6
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;8T (u);2007;218.2
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;8T (u);2008;232.4
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;8T (u);2009;240.4
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;8T (u);2010;251.9
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;8T (u);2011;240.3
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;8T (u);2012;244.6
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;8T (u);2013;245.6
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;8T (u);2014;243.0
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;8T (u);2015;244.4
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;8T (u);2016;240.7
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;8T (u);2017;248.7
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;8T (u);2018;249.2
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;8T (u);2019;251.2
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;8T (u);2020;246.4
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;8T (u);2021;259.0
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;8T (u);2022;281.8
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;Briques creuses;2005;100.0
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;Briques creuses;2006;101.9
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;Briques creuses;2007;109.0
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;Briques creuses;2008;115.2
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;Briques creuses;2009;119.3
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;Briques creuses;2010;125.1
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;Briques creuses;2011;120.9
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;Briques creuses;2012;122.8
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;Briques creuses;2013;123.2
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;Briques creuses;2014;122.0
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;Briques creuses;2015;123.1
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;Briques creuses;2016;123.8
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;Briques creuses;2017;127.3
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;Briques creuses;2018;127.5
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;Briques creuses;2019;128.7
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;Briques creuses;2020;124.5
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;Briques creuses;2021;129.9
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Briques creuses;Briques creuses;2022;142.0
RABAT;Plomberie - Sanitaire;Plastique;Buse en PVC;Buse en PVC;2005;100.0
RABAT;Plomberie - Sanitaire;Plastique;Buse en PVC;Buse en PVC;2006;104.4
RABAT;Plomberie - Sanitaire;Plastique;Buse en PVC;Buse en PVC;2007;106.7
RABAT;Plomberie - Sanitaire;Plastique;Buse en PVC;Buse en PVC;2008;97.1
RABAT;Plomberie - Sanitaire;Plastique;Buse en PVC;Buse en PVC;2009;102.5
RABAT;Plomberie - Sanitaire;Plastique;Buse en PVC;Buse en PVC;2010;108.8
RABAT;Plomberie - Sanitaire;Plastique;Buse en PVC;Buse en PVC;2011;102.3
RABAT;Plomberie - Sanitaire;Plastique;Buse en PVC;Buse en PVC;2012;104.4
RABAT;Plomberie - Sanitaire;Plastique;Buse en PVC;Buse en PVC;2013;106.1
RABAT;Plomberie - Sanitaire;Plastique;Buse en PVC;Buse en PVC;2014;102.9
RABAT;Plomberie - Sanitaire;Plastique;Buse en PVC;Buse en PVC;2015;101.2
RABAT;Plomberie - Sanitaire;Plastique;Buse en PVC;Buse en PVC;2016;100.7
RABAT;Plomberie - Sanitaire;Plastique;Buse en PVC;Buse en PVC;2017;100.9
RABAT;Plomberie - Sanitaire;Plastique;Buse en PVC;Buse en PVC;2018;101.6
RABAT;Plomberie - Sanitaire;Plastique;Buse en PVC;Buse en PVC;2019;101.7
RABAT;Plomberie - Sanitaire;Plastique;Buse en PVC;Buse en PVC;2020;104.3
RABAT;Plomberie - Sanitaire;Plastique;Buse en PVC;Buse en PVC;2021;113.9
RABAT;Plomberie - Sanitaire;Plastique;Buse en PVC;Buse en PVC;2022;124.1
RABAT;Plomberie - Sanitaire;Activité Plastique;Buse en PVC;Buse en PVC;2005;100.0
RABAT;Plomberie - Sanitaire;Activité Plastique;Buse en PVC;Buse en PVC;2006;104.4
RABAT;Plomberie - Sanitaire;Activité Plastique;Buse en PVC;Buse en PVC;2007;106.7
RABAT;Plomberie - Sanitaire;Activité Plastique;Buse en PVC;Buse en PVC;2008;97.1
RABAT;Plomberie - Sanitaire;Activité Plastique;Buse en PVC;Buse en PVC;2009;102.5
RABAT;Plomberie - Sanitaire;Activité Plastique;Buse en PVC;Buse en PVC;2010;108.8
RABAT;Plomberie - Sanitaire;Activité Plastique;Buse en PVC;Buse en PVC;2011;102.3
RABAT;Plomberie - Sanitaire;Activité Plastique;Buse en PVC;Buse en PVC;2012;104.4
RABAT;Plomberie - Sanitaire;Activité Plastique;Buse en PVC;Buse en PVC;2013;106.1
RABAT;Plomberie - Sanitaire;Activité Plastique;Buse en PVC;Buse en PVC;2014;102.9
RABAT;Plomberie - Sanitaire;Activité Plastique;Buse en PVC;Buse en PVC;2015;101.2
RABAT;Plomberie - Sanitaire;Activité Plastique;Buse en PVC;Buse en PVC;2016;100.7
RABAT;Plomberie - Sanitaire;Activité Plastique;Buse en PVC;Buse en PVC;2017;100.9
RABAT;Plomberie - Sanitaire;Activité Plastique;Buse en PVC;Buse en PVC;2018;101.6
RABAT;Plomberie - Sanitaire;Activité Plastique;Buse en PVC;Buse en PVC;2019;101.7
RABAT;Plomberie - Sanitaire;Activité Plastique;Buse en PVC;Buse en PVC;2020;104.3
RABAT;Plomberie - Sanitaire;Activité Plastique;Buse en PVC;Buse en PVC;2021;113.9
RABAT;Plomberie - Sanitaire;Activité Plastique;Buse en PVC;Buse en PVC;2022;124.1
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 100 à 125 (ml);2005;200.0
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 100 à 125 (ml);2006;206.3
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 100 à 125 (ml);2007;209.6
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 100 à 125 (ml);2008;193.0
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 100 à 125 (ml);2009;205.3
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 100 à 125 (ml);2010;218.7
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 100 à 125 (ml);2011;200.6
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 100 à 125 (ml);2012;204.4
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 100 à 125 (ml);2013;207.4
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 100 à 125 (ml);2014;202.2
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 100 à 125 (ml);2015;196.8
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 100 à 125 (ml);2016;198.1
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 100 à 125 (ml);2017;198.8
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 100 à 125 (ml);2018;199.9
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 100 à 125 (ml);2019;200.0
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 100 à 125 (ml);2020;206.4
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 100 à 125 (ml);2021;226.1
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 100 à 125 (ml);2022;245.3
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 32 à 50 mm (ml);2005;200.0
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 32 à 50 mm (ml);2006;206.3
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 32 à 50 mm (ml);2007;209.6
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 32 à 50 mm (ml);2008;193.0
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 32 à 50 mm (ml);2009;205.3
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 32 à 50 mm (ml);2010;218.7
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 32 à 50 mm (ml);2011;200.6
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 32 à 50 mm (ml);2012;204.4
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 32 à 50 mm (ml);2013;207.4
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 32 à 50 mm (ml);2014;202.2
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 32 à 50 mm (ml);2015;196.8
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 32 à 50 mm (ml);2016;198.1
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 32 à 50 mm (ml);2017;198.8
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 32 à 50 mm (ml);2018;199.9
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 32 à 50 mm (ml);2019;200.0
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 32 à 50 mm (ml);2020;206.4
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 32 à 50 mm (ml);2021;226.1
RABAT;Plomberie Sanitaire;Plastique;Buse en PVC;Diam 32 à 50 mm (ml);2022;245.3
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;Buse en béton ou PVC;2005;100.0
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;Buse en béton ou PVC;2006;99.8
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;Buse en béton ou PVC;2007;100.8
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;Buse en béton ou PVC;2008;100.1
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;Buse en béton ou PVC;2009;100.7
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;Buse en béton ou PVC;2010;102.6
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;Buse en béton ou PVC;2011;103.9
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;Buse en béton ou PVC;2012;104.3
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;Buse en béton ou PVC;2013;105.6
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;Buse en béton ou PVC;2014;109.3
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;Buse en béton ou PVC;2015;115.8
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;Buse en béton ou PVC;2016;117.9
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;Buse en béton ou PVC;2017;118.2
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;Buse en béton ou PVC;2018;118.8
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;Buse en béton ou PVC;2019;118.8
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;Buse en béton ou PVC;2020;119.6
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;Buse en béton ou PVC;2021;128.0
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;Buse en béton ou PVC;2022;139.1
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 100 à 150 mm (ml);2005;200.0
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 100 à 150 mm (ml);2006;199.7
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 100 à 150 mm (ml);2007;201.4
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 100 à 150 mm (ml);2008;197.6
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 100 à 150 mm (ml);2009;198.1
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 100 à 150 mm (ml);2010;202.4
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 100 à 150 mm (ml);2011;205.7
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 100 à 150 mm (ml);2012;206.5
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 100 à 150 mm (ml);2013;208.8
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 100 à 150 mm (ml);2014;216.8
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 100 à 150 mm (ml);2015;228.0
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 100 à 150 mm (ml);2016;233.0
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 100 à 150 mm (ml);2017;233.6
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 100 à 150 mm (ml);2018;234.3
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 100 à 150 mm (ml);2019;234.4
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 100 à 150 mm (ml);2020;235.7
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 100 à 150 mm (ml);2021;252.8
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 100 à 150 mm (ml);2022;275.5
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 200 à 300 mm (ml);2005;200.0
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 200 à 300 mm (ml);2006;199.7
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 200 à 300 mm (ml);2007;201.4
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 200 à 300 mm (ml);2008;197.6
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 200 à 300 mm (ml);2009;198.1
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 200 à 300 mm (ml);2010;202.4
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 200 à 300 mm (ml);2011;205.7
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 200 à 300 mm (ml);2012;206.5
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 200 à 300 mm (ml);2013;208.8
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 200 à 300 mm (ml);2014;216.8
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 200 à 300 mm (ml);2015;228.0
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 200 à 300 mm (ml);2016;233.0
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 200 à 300 mm (ml);2017;233.6
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 200 à 300 mm (ml);2018;234.3
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 200 à 300 mm (ml);2019;234.4
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 200 à 300 mm (ml);2020;235.7
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 200 à 300 mm (ml);2021;252.8
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;D 200 à 300 mm (ml);2022;275.5
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Béton prêt à l'emploi;BPE (m3);2005;100.0
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Béton prêt à l'emploi;BPE (m3);2006;112.5
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Béton prêt à l'emploi;BPE (m3);2007;112.5
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Béton prêt à l'emploi;BPE (m3);2008;104.6
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Béton prêt à l'emploi;BPE (m3);2009;104.5
RABAT;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Béton prêt à l'emploi;BPE (m3);2010;108.8
