Agglomération;Type d'habitat;Envergure;Année;Montants moyens des loyers (MAD);Indices des montants moyens des loyers
Kénitra;Maison sur lot économique;GT;2022;2410;149
Kénitra;Maison sur lot économique;MLE;2001;1185;100
Kénitra;Maison sur lot économique;MLE;2002;1556;132
Kénitra;Maison sur lot économique;MLE;2003;1642;140
Kénitra;Maison sur lot économique;MLE;2004;1410;120
Kénitra;Maison sur lot économique;MLE;2005;1356;116
Kénitra;Maison sur lot économique;MLE;2006;1413;120
Kénitra;Maison sur lot économique;MLE;2007;1396;120
Kénitra;Maison sur lot économique;MLE;2008;1484;129
Kénitra;Maison sur lot économique;MLE;2009;1575;136
Kénitra;Maison sur lot économique;MLE;2010;1578;136
Kénitra;Maison sur lot économique;MLE;2011;1601;138
Kénitra;Maison sur lot économique;MLE;2012;1604;138
Kénitra;Maison sur lot économique;MLE;2013;1624;140
Kénitra;Maison sur lot économique;MLE;2014;1644;142
Kénitra;Maison sur lot économique;MLE;2015;1632;148
Kénitra;Maison sur lot économique;MLE;2016;1733;158
Kénitra;Maison sur lot économique;MLE;2017;1781;163
Kénitra;Maison sur lot économique;MLE;2018;1856;169
Kénitra;Maison sur lot économique;MLE;2019;1965;179
Kénitra;Maison sur lot économique;MLE;2020;1923;175
Kénitra;Maison sur lot économique;MLE;2021;1959;178
Kénitra;Maison sur lot économique;MLE;2022;2028;185
Kénitra;Maison sur lot économique;MT;2001;1148;100
Kénitra;Maison sur lot économique;MT;2002;1525;133
Kénitra;Maison sur lot économique;MT;2003;1586;138
Kénitra;Maison sur lot économique;MT;2004;1328;116
Kénitra;Maison sur lot économique;MT;2005;1351;118
Kénitra;Maison sur lot économique;MT;2006;1366;119
Kénitra;Maison sur lot économique;MT;2007;1375;120
Kénitra;Maison sur lot économique;MT;2008;1490;130
Kénitra;Maison sur lot économique;MT;2009;1565;136
Kénitra;Maison sur lot économique;MT;2010;1550;135
Kénitra;Maison sur lot économique;MT;2011;1582;138
Kénitra;Maison sur lot économique;MT;2012;1594;139
Kénitra;Maison sur lot économique;MT;2013;1613;141
Kénitra;Maison sur lot économique;MT;2014;1629;142
Kénitra;Maison sur lot économique;MT;2015;1658;144
Kénitra;Maison sur lot économique;MT;2016;1765;154
Kénitra;Maison sur lot économique;MT;2017;1800;157
Kénitra;Maison sur lot économique;MT;2018;1860;162
Kénitra;Maison sur lot économique;MT;2019;2000;174
Kénitra;Maison sur lot économique;MT;2020;1954;170
Kénitra;Maison sur lot économique;MT;2021;1992;174
Kénitra;Maison sur lot économique;MT;2022;2061;180
Kénitra;Maison sur lot économique;PT;2001;795;100
Kénitra;Maison sur lot économique;PT;2002;1075;135
Kénitra;Maison sur lot économique;PT;2003;1190;150
Kénitra;Maison sur lot économique;PT;2004;1111;140
Kénitra;Maison sur lot économique;PT;2005;973;122
Kénitra;Maison sur lot économique;PT;2006;1009;127
Kénitra;Maison sur lot économique;PT;2007;1086;137
Kénitra;Maison sur lot économique;PT;2008;1238;156
Kénitra;Maison sur lot économique;PT;2009;1283;161
Kénitra;Maison sur lot économique;PT;2010;1269;160
Kénitra;Maison sur lot économique;PT;2011;1292;163
Kénitra;Maison sur lot économique;PT;2012;1282;161
Kénitra;Maison sur lot économique;PT;2013;1296;163
Kénitra;Maison sur lot économique;PT;2014;1324;166
Kénitra;Maison sur lot économique;PT;2015;1348;170
Kénitra;Maison sur lot économique;PT;2016;1475;186
Kénitra;Maison sur lot économique;PT;2017;1550;195
Kénitra;Maison sur lot économique;PT;2018;1625;204
Kénitra;Maison sur lot économique;PT;2019;1675;211
Kénitra;Maison sur lot économique;PT;2020;1621;204
Kénitra;Maison sur lot économique;PT;2021;1660;209
Kénitra;Maison sur lot économique;PT;2022;1727;217
Kénitra;Total ville;MLE;2001;1475;100
Kénitra;Total ville;MLE;2002;1581;109
Kénitra;Total ville;MLE;2003;1647;114
Kénitra;Total ville;MLE;2004;1625;110
Kénitra;Total ville;MLE;2005;1678;113
Kénitra;Total ville;MLE;2006;1676;114
Kénitra;Total ville;MLE;2007;1802;122
Kénitra;Total ville;MLE;2008;1916;130
Kénitra;Total ville;MLE;2009;1950;134
Kénitra;Total ville;MLE;2010;1969;134
Kénitra;Total ville;MLE;2011;2016;138
Kénitra;Total ville;MLE;2012;2040;139
Kénitra;Total ville;MLE;2013;2064;141
Kénitra;Total ville;MLE;2014;2095;143
Kénitra;Total ville;MLE;2015;2095;148
Kénitra;Total ville;MLE;2016;2225;158
Kénitra;Total ville;MLE;2017;2275;162
Kénitra;Total ville;MLE;2018;2350;167
Kénitra;Total ville;MLE;2019;2449;175
Kénitra;Total ville;MLE;2020;2413;171
Kénitra;Total ville;MLE;2021;2451;174
Kénitra;Total ville;MLE;2022;2528;180
Kénitra;Villa;GT;2001;4063;100
Kénitra;Villa;GT;2002;4525;111
Kénitra;Villa;GT;2003;5075;125
Kénitra;Villa;GT;2004;6750;166
Kénitra;Villa;GT;2005;6750;166
Kénitra;Villa;GT;2006;6750;166
Kénitra;Villa;GT;2007;6843;168
Kénitra;Villa;GT;2008;6592;162
Kénitra;Villa;GT;2009;6145;151
Kénitra;Villa;GT;2010;6292;155
Kénitra;Villa;GT;2011;6304;155
Kénitra;Villa;GT;2012;6300;155
Kénitra;Villa;GT;2013;6334;156
Kénitra;Villa;GT;2014;6421;158
Kénitra;Villa;GT;2015;6600;162
Kénitra;Villa;GT;2016;7100;175
Kénitra;Villa;GT;2017;7125;175
Kénitra;Villa;GT;2018;7250;178
Kénitra;Villa;GT;2019;7360;181
Kénitra;Villa;GT;2020;8697;214
Kénitra;Villa;GT;2021;8745;215
Kénitra;Villa;GT;2022;8835;217
Kénitra;Villa;MT;2001;2783;100
Kénitra;Villa;MT;2002;3225;116
Kénitra;Villa;MT;2003;3250;117
Kénitra;Villa;MT;2004;3931;141
Kénitra;Villa;MT;2005;4078;147
Kénitra;Villa;MT;2006;4000;144
Kénitra;Villa;MT;2007;4045;145
Kénitra;Villa;MT;2008;4336;156
Kénitra;Villa;MT;2009;4265;153
Kénitra;Villa;MT;2010;4504;162
Kénitra;Villa;MT;2011;4606;166
Kénitra;Villa;MT;2012;4602;165
Kénitra;Villa;MT;2013;4634;166
Kénitra;Villa;MT;2014;4704;169
Kénitra;Villa;MT;2015;4814;173
Kénitra;Villa;MT;2016;5400;194
Kénitra;Villa;MT;2017;5475;197
Kénitra;Villa;MT;2018;5575;200
Kénitra;Villa;MT;2019;5825;209
Kénitra;Villa;MT;2020;5787;208
Kénitra;Villa;MT;2021;5821;209
Kénitra;Villa;MT;2022;6004;216
Kénitra;Villa;PT;2001;2192;100
Kénitra;Villa;PT;2002;2390;109
Kénitra;Villa;PT;2003;2667;122
Kénitra;Villa;PT;2004;2793;127
Kénitra;Villa;PT;2005;3000;137
Kénitra;Villa;PT;2006;2580;118
Kénitra;Villa;PT;2007;3174;145
Kénitra;Villa;PT;2008;3345;153
Kénitra;Villa;PT;2009;3219;147
Kénitra;Villa;PT;2010;3420;156
Kénitra;Villa;PT;2011;3468;158
Kénitra;Villa;PT;2012;3504;160
Kénitra;Villa;PT;2013;3534;161
Kénitra;Villa;PT;2014;3570;163
Kénitra;Villa;PT;2015;3671;167
Kénitra;Villa;PT;2016;4050;185
Kénitra;Villa;PT;2017;3975;181
Kénitra;Villa;PT;2018;4100;187
Kénitra;Villa;PT;2019;4185;191
Kénitra;Villa;PT;2020;4160;190
Kénitra;Villa;PT;2021;4230;193
Kénitra;Villa;PT;2022;4362;199
Kénitra;Villa;VIL;2001;2411;100
Kénitra;Villa;VIL;2002;2662;110
Kénitra;Villa;VIL;2003;2924;121
Kénitra;Villa;VIL;2004;3242;132
Kénitra;Villa;VIL;2005;3425;140
Kénitra;Villa;VIL;2006;3083;125
Kénitra;Villa;VIL;2007;3564;147
Kénitra;Villa;VIL;2008;3721;154
Kénitra;Villa;VIL;2009;3579;148
Kénitra;Villa;VIL;2010;3781;157
Kénitra;Villa;VIL;2011;3834;159
Kénitra;Villa;VIL;2012;3861;160
Kénitra;Villa;VIL;2013;3892;162
Kénitra;Villa;VIL;2014;3936;163
Kénitra;Villa;VIL;2015;4453;169
Kénitra;Villa;VIL;2016;4921;187
Kénitra;Villa;VIL;2017;4912;186
Kénitra;Villa;VIL;2018;5028;191
Kénitra;Villa;VIL;2019;5175;196
Kénitra;Villa;VIL;2020;5320;199
Kénitra;Villa;VIL;2021;5375;202
Kénitra;Villa;VIL;2022;5519;207
Rabat;Appartement standing;APS;2001;3662;100
Rabat;Appartement standing;APS;2002;3784;103
Rabat;Appartement standing;APS;2003;3874;106
Rabat;Appartement standing;APS;2004;4018;110
Rabat;Appartement standing;APS;2005;4193;114
Rabat;Appartement standing;APS;2006;4256;116
Rabat;Appartement standing;APS;2007;4348;119
Rabat;Appartement standing;APS;2008;4446;121
Rabat;Appartement standing;APS;2009;4525;124
Rabat;Appartement standing;APS;2010;4602;126
Rabat;Appartement standing;APS;2011;4700;129
Rabat;Appartement standing;APS;2012;4844;133
Rabat;Appartement standing;APS;2013;4942;136
Rabat;Appartement standing;APS;2014;5039;138
Rabat;Appartement standing;APS;2015;5242;140
Rabat;Appartement standing;APS;2016;5448;146
Rabat;Appartement standing;APS;2017;5490;147
Rabat;Appartement standing;APS;2018;5611;151
Rabat;Appartement standing;APS;2019;5657;152
Rabat;Appartement standing;APS;2020;5641;151
Rabat;Appartement standing;APS;2021;5695;153
Rabat;Appartement standing;APS;2022;5874;158
Rabat;Appartement standing;GT;2001;4976;100
Rabat;Appartement standing;GT;2002;5162;104
Rabat;Appartement standing;GT;2003;5306;107
Rabat;Appartement standing;GT;2004;5524;111
Rabat;Appartement standing;GT;2005;5786;116
Rabat;Appartement standing;GT;2006;5896;118
Rabat;Appartement standing;GT;2007;6055;122
Rabat;Appartement standing;GT;2008;6134;123
Rabat;Appartement standing;GT;2009;6245;126
Rabat;Appartement standing;GT;2010;6350;128
Rabat;Appartement standing;GT;2011;6450;130
Rabat;Appartement standing;GT;2012;6631;133
Rabat;Appartement standing;GT;2013;6732;135
Rabat;Appartement standing;GT;2014;6834;137
Rabat;Appartement standing;GT;2015;6961;140
Rabat;Appartement standing;GT;2016;7125;143
Rabat;Appartement standing;GT;2017;7200;145
Rabat;Appartement standing;GT;2018;7270;146
Rabat;Appartement standing;GT;2019;7320;147
Rabat;Appartement standing;GT;2020;7374;148
Rabat;Appartement standing;GT;2021;7424;149
Rabat;Appartement standing;GT;2022;7684;154
Rabat;Appartement standing;MT;2001;3586;100
Rabat;Appartement standing;MT;2002;3701;103
Rabat;Appartement standing;MT;2003;3785;106
Rabat;Appartement standing;MT;2004;3921;109
Rabat;Appartement standing;MT;2005;4087;114
Rabat;Appartement standing;MT;2006;4144;116
Rabat;Appartement standing;MT;2007;4175;116
Rabat;Appartement standing;MT;2008;4276;119
Rabat;Appartement standing;MT;2009;4342;121
Rabat;Appartement standing;MT;2010;4398;123
Rabat;Appartement standing;MT;2011;4481;125
Rabat;Appartement standing;MT;2012;4619;129
Rabat;Appartement standing;MT;2013;4726;132
Rabat;Appartement standing;MT;2014;4834;135
Rabat;Appartement standing;MT;2015;4952;138
Rabat;Appartement standing;MT;2016;5200;145
Rabat;Appartement standing;MT;2017;5200;145
Rabat;Appartement standing;MT;2018;5325;149
Rabat;Appartement standing;MT;2019;5360;149
Rabat;Appartement standing;MT;2020;5375;150
Rabat;Appartement standing;MT;2021;5429;151
Rabat;Appartement standing;MT;2022;5605;156
Rabat;Appartement standing;PT;2001;2565;100
Rabat;Appartement standing;PT;2002;2640;103
Rabat;Appartement standing;PT;2003;2692;105
Rabat;Appartement standing;PT;2004;2782;108
Rabat;Appartement standing;PT;2005;2891;113
Rabat;Appartement standing;PT;2006;2924;114
Rabat;Appartement standing;PT;2007;3078;120
Rabat;Appartement standing;PT;2008;3186;124
Rabat;Appartement standing;PT;2009;3262;127
Rabat;Appartement standing;PT;2010;3356;131
Rabat;Appartement standing;PT;2011;3481;136
Rabat;Appartement standing;PT;2012;3606;141
Rabat;Appartement standing;PT;2013;3679;143
Rabat;Appartement standing;PT;2014;3752;146
Rabat;Appartement standing;PT;2015;3843;150
Rabat;Appartement standing;PT;2016;3956;154
Rabat;Appartement standing;PT;2017;4100;160
Rabat;Appartement standing;PT;2018;4285;167
Rabat;Appartement standing;PT;2019;4365;170
Rabat;Appartement standing;PT;2020;4136;161
Rabat;Appartement standing;PT;2021;4192;163
Rabat;Appartement standing;PT;2022;4268;166
Rabat;Appartement économique;APE;2001;1622;100
Rabat;Appartement économique;APE;2002;1688;105
Rabat;Appartement économique;APE;2003;1726;107
Rabat;Appartement économique;APE;2004;1806;112
Rabat;Appartement économique;APE;2005;1878;117
Rabat;Appartement économique;APE;2006;1980;123
Rabat;Appartement économique;APE;2007;2034;127
Rabat;Appartement économique;APE;2008;2101;131
Rabat;Appartement économique;APE;2009;2184;137
Rabat;Appartement économique;APE;2010;2239;140
Rabat;Appartement économique;APE;2011;2288;143
Rabat;Appartement économique;APE;2012;2398;150
Rabat;Appartement économique;APE;2013;2469;155
Rabat;Appartement économique;APE;2014;2539;159
Rabat;Appartement économique;APE;2015;2680;163
Rabat;Appartement économique;APE;2016;2815;172
Rabat;Appartement économique;APE;2017;2844;174
Rabat;Appartement économique;APE;2018;2887;177
Rabat;Appartement économique;APE;2019;2993;183
Rabat;Appartement économique;APE;2020;2966;182
Rabat;Appartement économique;APE;2021;3021;185
Rabat;Appartement économique;APE;2022;3085;189
Rabat;Appartement économique;GT;2001;2100;100
Rabat;Appartement économique;GT;2002;2163;103
Rabat;Appartement économique;GT;2003;2207;105
Rabat;Appartement économique;GT;2004;2260;108
Rabat;Appartement économique;GT;2005;2312;110
Rabat;Appartement économique;GT;2006;2363;113
Rabat;Appartement économique;GT;2007;2415;115
Rabat;Appartement économique;GT;2008;2466;117
Rabat;Appartement économique;GT;2009;2518;120
Rabat;Appartement économique;GT;2010;2570;122
Rabat;Appartement économique;GT;2011;2626;125
Rabat;Appartement économique;GT;2012;2753;131
Rabat;Appartement économique;GT;2013;2850;136
Rabat;Appartement économique;GT;2014;2947;140
Rabat;Appartement économique;GT;2015;3054;145
Rabat;Appartement économique;GT;2016;3196;152
Rabat;Appartement économique;GT;2017;3240;154
Rabat;Appartement économique;GT;2018;3270;156
Rabat;Appartement économique;GT;2019;3335;159
Rabat;Appartement économique;GT;2020;3262;155
Rabat;Appartement économique;GT;2021;3314;158
Rabat;Appartement économique;GT;2022;3381;161
Rabat;Appartement économique;MT;2001;1625;100
Rabat;Appartement économique;MT;2002;1678;103
Rabat;Appartement économique;MT;2003;1720;106
Rabat;Appartement économique;MT;2004;1818;112
Rabat;Appartement économique;MT;2005;1909;117
Rabat;Appartement économique;MT;2006;2064;127
Rabat;Appartement économique;MT;2007;2103;129
Rabat;Appartement économique;MT;2008;2164;133
Rabat;Appartement économique;MT;2009;2262;139
Rabat;Appartement économique;MT;2010;2330;143
Rabat;Appartement économique;MT;2011;2382;147
Rabat;Appartement économique;MT;2012;2489;153
Rabat;Appartement économique;MT;2013;2553;157
Rabat;Appartement économique;MT;2014;2616;161
Rabat;Appartement économique;MT;2015;2694;166
Rabat;Appartement économique;MT;2016;2799;172
Rabat;Appartement économique;MT;2017;2820;174
Rabat;Appartement économique;MT;2018;2870;177
Rabat;Appartement économique;MT;2019;3000;185
Rabat;Appartement économique;MT;2020;3001;185
Rabat;Appartement économique;MT;2021;3058;188
Rabat;Appartement économique;MT;2022;3122;192
Rabat;Appartement économique;PT;2001;1080;100
Rabat;Appartement économique;PT;2002;1178;109
Rabat;Appartement économique;PT;2003;1202;111
Rabat;Appartement économique;PT;2004;1272;118
Rabat;Appartement économique;PT;2005;1319;122
Rabat;Appartement économique;PT;2006;1352;125
Rabat;Appartement économique;PT;2007;1444;134
Rabat;Appartement économique;PT;2008;1542;143
Rabat;Appartement économique;PT;2009;1626;151
Rabat;Appartement économique;PT;2010;1654;153
Rabat;Appartement économique;PT;2011;1687;156
Rabat;Appartement économique;PT;2012;1784;165
Rabat;Appartement économique;PT;2013;1843;171
Rabat;Appartement économique;PT;2014;1901;176
Rabat;Appartement économique;PT;2015;1972;183
Rabat;Appartement économique;PT;2016;2225;206
Rabat;Appartement économique;PT;2017;2260;209
Rabat;Appartement économique;PT;2018;2292;212
Rabat;Appartement économique;PT;2019;2375;220
Rabat;Appartement économique;PT;2020;2311;214
Rabat;Appartement économique;PT;2021;2364;219
Rabat;Appartement économique;PT;2022;2426;225
Rabat;Maison sur lot économique;GT;2001;1906;100
Rabat;Maison sur lot économique;GT;2002;1957;103
Rabat;Maison sur lot économique;GT;2003;1994;105
Rabat;Maison sur lot économique;GT;2004;2037;107
Rabat;Maison sur lot économique;GT;2005;2079;109
Rabat;Maison sur lot économique;GT;2006;2122;111
Rabat;Maison sur lot économique;GT;2007;2164;114
Rabat;Maison sur lot économique;GT;2008;2207;116
Rabat;Maison sur lot économique;GT;2009;2249;118
Rabat;Maison sur lot économique;GT;2010;2292;120
Rabat;Maison sur lot économique;GT;2011;2359;124
Rabat;Maison sur lot économique;GT;2012;2473;130
Rabat;Maison sur lot économique;GT;2013;2550;134
Rabat;Maison sur lot économique;GT;2014;2627;138
Rabat;Maison sur lot économique;GT;2015;2716;143
Rabat;Maison sur lot économique;GT;2016;2700;142
Rabat;Maison sur lot économique;GT;2017;2720;143
Rabat;Maison sur lot économique;GT;2018;2830;148
Rabat;Maison sur lot économique;GT;2019;3050;160
Rabat;Maison sur lot économique;GT;2020;3017;158
Rabat;Maison sur lot économique;GT;2021;3069;161
Rabat;Maison sur lot économique;GT;2022;3141;165
Rabat;Maison sur lot économique;MLE;2001;1474;100
Rabat;Maison sur lot économique;MLE;2002;1516;103
Rabat;Maison sur lot économique;MLE;2003;1548;106
Rabat;Maison sur lot économique;MLE;2004;1615;110
Rabat;Maison sur lot économique;MLE;2005;1675;115
Rabat;Maison sur lot économique;MLE;2006;1761;120
Rabat;Maison sur lot économique;MLE;2007;1811;124
Rabat;Maison sur lot économique;MLE;2008;1867;129
Rabat;Maison sur lot économique;MLE;2009;1937;134
Rabat;Maison sur lot économique;MLE;2010;1984;137
Rabat;Maison sur lot économique;MLE;2011;2045;141
Rabat;Maison sur lot économique;MLE;2012;2158;149
Rabat;Maison sur lot économique;MLE;2013;2214;153
Rabat;Maison sur lot économique;MLE;2014;2269;157
Rabat;Maison sur lot économique;MLE;2015;2332;163
Rabat;Maison sur lot économique;MLE;2016;2344;165
Rabat;Maison sur lot économique;MLE;2017;2362;166
Rabat;Maison sur lot économique;MLE;2018;2417;170
Rabat;Maison sur lot économique;MLE;2019;2556;179
Rabat;Maison sur lot économique;MLE;2020;2540;178
Rabat;Maison sur lot économique;MLE;2021;2596;182
Rabat;Maison sur lot économique;MLE;2022;2687;189
Rabat;Maison sur lot économique;MT;2001;1482;100
Rabat;Maison sur lot économique;MT;2002;1502;101
Rabat;Maison sur lot économique;MT;2003;1537;104
Rabat;Maison sur lot économique;MT;2004;1618;109
Rabat;Maison sur lot économique;MT;2005;1695;114
Rabat;Maison sur lot économique;MT;2006;1825;123
Rabat;Maison sur lot économique;MT;2007;1858;125
Rabat;Maison sur lot économique;MT;2008;1910;129
Rabat;Maison sur lot économique;MT;2009;1992;134
Rabat;Maison sur lot économique;MT;2010;2049;138
Rabat;Maison sur lot économique;MT;2011;2114;143
Rabat;Maison sur lot économique;MT;2012;2227;150
Rabat;Maison sur lot économique;MT;2013;2269;153
Rabat;Maison sur lot économique;MT;2014;2311;156
Rabat;Maison sur lot économique;MT;2015;2376;160
Rabat;Maison sur lot économique;MT;2016;2370;160
Rabat;Maison sur lot économique;MT;2017;2380;161
Rabat;Maison sur lot économique;MT;2018;2420;163
Rabat;Maison sur lot économique;MT;2019;2525;170
Rabat;Maison sur lot économique;MT;2020;2520;170
Rabat;Maison sur lot économique;MT;2021;2581;174
Rabat;Maison sur lot économique;MT;2022;2696;182
Rabat;Maison sur lot économique;PT;2001;972;100
Rabat;Maison sur lot économique;PT;2002;1056;109
Rabat;Maison sur lot économique;PT;2003;1077;111
Rabat;Maison sur lot économique;PT;2004;1137;117
Rabat;Maison sur lot économique;PT;2005;1176;121
Rabat;Maison sur lot économique;PT;2006;1204;124
Rabat;Maison sur lot économique;PT;2007;1304;134
Rabat;Maison sur lot économique;PT;2008;1387;143
Rabat;Maison sur lot économique;PT;2009;1459;150
Rabat;Maison sur lot économique;PT;2010;1483;153
Rabat;Maison sur lot économique;PT;2011;1530;157
Rabat;Maison sur lot économique;PT;2012;1643;169
Rabat;Maison sur lot économique;PT;2013;1706;176
Rabat;Maison sur lot économique;PT;2014;1770;182
Rabat;Maison sur lot économique;PT;2015;1849;190
Rabat;Maison sur lot économique;PT;2016;1925;198
Rabat;Maison sur lot économique;PT;2017;1958;201
Rabat;Maison sur lot économique;PT;2018;1982;204
Rabat;Maison sur lot économique;PT;2019;2100;216
Rabat;Maison sur lot économique;PT;2020;2079;214
Rabat;Maison sur lot économique;PT;2021;2129;219
Rabat;Maison sur lot économique;PT;2022;2197;226
Rabat;Total ville;MLE;2001;3055;100
Rabat;Total ville;MLE;2002;3152;104
Rabat;Total ville;MLE;2003;3258;106
Rabat;Total ville;MLE;2004;3394;111
Rabat;Total ville;MLE;2005;3509;115
Rabat;Total ville;MLE;2006;3619;120
Rabat;Total ville;MLE;2007;3704;123
Rabat;Total ville;MLE;2008;3818;127
Rabat;Total ville;MLE;2009;3916;132
Rabat;Total ville;MLE;2010;3987;135
Rabat;Total ville;MLE;2011;4061;138
Rabat;Total ville;MLE;2012;4197;144
Rabat;Total ville;MLE;2013;4293;148
Rabat;Total ville;MLE;2014;4389;152
Rabat;Total ville;MLE;2015;3799;158
Rabat;Total ville;MLE;2016;3912;163
Rabat;Total ville;MLE;2017;3942;164
Rabat;Total ville;MLE;2018;4015;167
Rabat;Total ville;MLE;2019;4156;174
Rabat;Total ville;MLE;2020;4098;173
Rabat;Total ville;MLE;2021;4164;176
Rabat;Total ville;MLE;2022;4278;181
Rabat;Villa;GT;2001;17243;100
Rabat;Villa;GT;2002;17783;103
Rabat;Villa;GT;2003;18760;109
Rabat;Villa;GT;2004;19621;114
Rabat;Villa;GT;2005;20117;117
Rabat;Villa;GT;2006;20676;120
Rabat;Villa;GT;2007;20955;122
Rabat;Villa;GT;2008;21832;127
Rabat;Villa;GT;2009;22212;129
Rabat;Villa;GT;2010;22434;130
Rabat;Villa;GT;2011;22623;131
Rabat;Villa;GT;2012;22936;133
Rabat;Villa;GT;2013;23498;136
Rabat;Villa;GT;2014;24059;140
Rabat;Villa;GT;2015;24934;145
Rabat;Villa;GT;2016;25704;149
Rabat;Villa;GT;2017;25705;149
Rabat;Villa;GT;2018;25914;150
Rabat;Villa;GT;2019;27210;158
Rabat;Villa;GT;2020;25937;150
Rabat;Villa;GT;2021;26300;153
Rabat;Villa;GT;2022;26872;156
Rabat;Villa;MT;2001;9450;100
Rabat;Villa;MT;2002;9663;102
Rabat;Villa;MT;2003;10109;107
Rabat;Villa;MT;2004;10484;111
Rabat;Villa;MT;2005;10660;113
Rabat;Villa;MT;2006;10866;115
Rabat;Villa;MT;2007;11204;119
Rabat;Villa;MT;2008;11380;120
Rabat;Villa;MT;2009;11531;122
Rabat;Villa;MT;2010;11691;124
Rabat;Villa;MT;2011;11832;125
Rabat;Villa;MT;2012;12109;128
Rabat;Villa;MT;2013;12177;129
Rabat;Villa;MT;2014;12245;130
Rabat;Villa;MT;2015;12278;130
Rabat;Villa;MT;2016;12600;133
Rabat;Villa;MT;2017;12765;135
Rabat;Villa;MT;2018;13062;138
Rabat;Villa;MT;2019;13160;139
Rabat;Villa;MT;2020;12960;137
Rabat;Villa;MT;2021;13125;139
Rabat;Villa;MT;2022;13396;142
Rabat;Villa;PT;2001;5250;100
Rabat;Villa;PT;2002;5325;101
Rabat;Villa;PT;2003;5518;105
Rabat;Villa;PT;2004;5654;108
Rabat;Villa;PT;2005;5682;108
Rabat;Villa;PT;2006;5724;109
Rabat;Villa;PT;2007;6094;116
Rabat;Villa;PT;2008;6375;121
Rabat;Villa;PT;2009;6782;129
Rabat;Villa;PT;2010;7048;134
Rabat;Villa;PT;2011;7161;136
Rabat;Villa;PT;2012;7382;141
Rabat;Villa;PT;2013;7565;144
Rabat;Villa;PT;2014;7748;148
Rabat;Villa;PT;2015;7943;151
Rabat;Villa;PT;2016;8450;161
Rabat;Villa;PT;2017;8525;162
Rabat;Villa;PT;2018;8650;165
Rabat;Villa;PT;2019;8750;167
Rabat;Villa;PT;2020;8508;162
Rabat;Villa;PT;2021;8585;164
Rabat;Villa;PT;2022;8649;165
Rabat;Villa;VIL;2001;12898;100
Rabat;Villa;VIL;2002;13262;103
Rabat;Villa;VIL;2003;13948;108
Rabat;Villa;VIL;2004;14542;112
Rabat;Villa;VIL;2005;14863;114
Rabat;Villa;VIL;2006;15230;117
Rabat;Villa;VIL;2007;15541;120
Rabat;Villa;VIL;2008;16101;124
Rabat;Villa;VIL;2009;16413;127
Rabat;Villa;VIL;2010;16621;129
Rabat;Villa;VIL;2011;16783;130
Rabat;Villa;VIL;2012;17071;133
Rabat;Villa;VIL;2013;17416;135
Rabat;Villa;VIL;2014;17761;138
Rabat;Villa;VIL;2015;15718;140
Rabat;Villa;VIL;2016;16237;145
Rabat;Villa;VIL;2017;16325;146
Rabat;Villa;VIL;2018;16553;148
Rabat;Villa;VIL;2019;17068;152
Rabat;Villa;VIL;2020;16486;147
Rabat;Villa;VIL;2021;16700;149
Rabat;Villa;VIL;2022;17030;152
Région;Appartement standing;APS;2001;2637;100
Région;Appartement standing;APS;2002;2742;104
Région;Appartement standing;APS;2003;2788;105
Région;Appartement standing;APS;2004;2855;108
Région;Appartement standing;APS;2005;2868;110
Région;Appartement standing;APS;2006;2880;110
Région;Appartement standing;APS;2007;2983;114
Région;Appartement standing;APS;2008;3123;120
Région;Appartement standing;APS;2009;3177;123
Région;Appartement standing;APS;2010;3215;124
Région;Appartement standing;APS;2011;3293;128
Région;Appartement standing;APS;2012;3461;134
Région;Appartement standing;APS;2013;3575;139
Région;Appartement standing;APS;2014;3692;143
Région;Appartement standing;APS;2015;3800;149
Région;Appartement standing;APS;2016;3878;152
Région;Appartement standing;APS;2017;3921;154
Région;Appartement standing;APS;2018;3984;157
Région;Appartement standing;APS;2019;4051;160
Région;Appartement standing;APS;2020;3903;153
Région;Appartement standing;APS;2021;3963;156
Région;Appartement standing;APS;2022;4069;160
Région;Appartement standing;GT;2001;3604;100
Région;Appartement standing;GT;2002;3773;105
Région;Appartement standing;GT;2003;3894;108
Région;Appartement standing;GT;2004;3951;109
Région;Appartement standing;GT;2005;4008;112
Région;Appartement standing;GT;2006;4013;112
Région;Appartement standing;GT;2007;4174;117
Région;Appartement standing;GT;2008;4291;121
Région;Appartement standing;GT;2009;4346;122
Région;Appartement standing;GT;2010;4395;124
Région;Appartement standing;GT;2011;4475;126
Région;Appartement standing;GT;2012;4653;131
Région;Appartement standing;GT;2013;4770;134
Région;Appartement standing;GT;2014;4890;137
Région;Appartement standing;GT;2015;4979;141
Région;Appartement standing;GT;2016;5010;142
Région;Appartement standing;GT;2017;5113;145
Région;Appartement standing;GT;2018;5271;150
Région;Appartement standing;GT;2019;5329;151
Région;Appartement standing;GT;2020;5192;147
Région;Appartement standing;GT;2021;5252;149
Région;Appartement standing;GT;2022;5361;152
Région;Appartement standing;MT;2001;2651;100
Région;Appartement standing;MT;2002;2745;104
Région;Appartement standing;MT;2003;2762;104
Région;Appartement standing;MT;2004;2855;108
Région;Appartement standing;MT;2005;2863;109
Région;Appartement standing;MT;2006;2891;110
Région;Appartement standing;MT;2007;2956;113
Région;Appartement standing;MT;2008;3096;119
Région;Appartement standing;MT;2009;3145;121
