Agglomération;Type d'habitat;Envergure;Année;Montants moyens des loyers (MAD);Indices des montants moyens des loyers
Berrechid;Maison sur lot économique;GT;2022;2996;156
Berrechid;Maison sur lot économique;MLE;2001;1298;100
Berrechid;Maison sur lot économique;MLE;2002;1350;104
Berrechid;Maison sur lot économique;MLE;2003;1393;107
Berrechid;Maison sur lot économique;MLE;2004;1443;111
Berrechid;Maison sur lot économique;MLE;2005;1497;115
Berrechid;Maison sur lot économique;MLE;2006;1544;119
Berrechid;Maison sur lot économique;MLE;2007;1600;123
Berrechid;Maison sur lot économique;MLE;2008;1666;128
Berrechid;Maison sur lot économique;MLE;2009;1734;134
Berrechid;Maison sur lot économique;MLE;2010;1792;138
Berrechid;Maison sur lot économique;MLE;2011;1851;143
Berrechid;Maison sur lot économique;MLE;2012;1895;147
Berrechid;Maison sur lot économique;MLE;2013;1933;150
Berrechid;Maison sur lot économique;MLE;2014;1959;152
Berrechid;Maison sur lot économique;MLE;2015;2029;154
Berrechid;Maison sur lot économique;MLE;2016;2060;156
Berrechid;Maison sur lot économique;MLE;2017;2096;159
Berrechid;Maison sur lot économique;MLE;2018;2189;167
Berrechid;Maison sur lot économique;MLE;2019;2236;171
Berrechid;Maison sur lot économique;MLE;2020;2188;167
Berrechid;Maison sur lot économique;MLE;2021;2253;172
Berrechid;Maison sur lot économique;MLE;2022;2334;179
Berrechid;Maison sur lot économique;MT;2001;1283;100
Berrechid;Maison sur lot économique;MT;2002;1342;105
Berrechid;Maison sur lot économique;MT;2003;1389;108
Berrechid;Maison sur lot économique;MT;2004;1443;112
Berrechid;Maison sur lot économique;MT;2005;1513;118
Berrechid;Maison sur lot économique;MT;2006;1571;122
Berrechid;Maison sur lot économique;MT;2007;1622;126
Berrechid;Maison sur lot économique;MT;2008;1689;132
Berrechid;Maison sur lot économique;MT;2009;1757;137
Berrechid;Maison sur lot économique;MT;2010;1813;141
Berrechid;Maison sur lot économique;MT;2011;1862;145
Berrechid;Maison sur lot économique;MT;2012;1889;147
Berrechid;Maison sur lot économique;MT;2013;1921;150
Berrechid;Maison sur lot économique;MT;2014;1948;152
Berrechid;Maison sur lot économique;MT;2015;1959;153
Berrechid;Maison sur lot économique;MT;2016;1995;155
Berrechid;Maison sur lot économique;MT;2017;2043;159
Berrechid;Maison sur lot économique;MT;2018;2157;168
Berrechid;Maison sur lot économique;MT;2019;2193;171
Berrechid;Maison sur lot économique;MT;2020;2140;167
Berrechid;Maison sur lot économique;MT;2021;2224;173
Berrechid;Maison sur lot économique;MT;2022;2306;180
Berrechid;Maison sur lot économique;PT;2001;940;100
Berrechid;Maison sur lot économique;PT;2002;969;103
Berrechid;Maison sur lot économique;PT;2003;994;106
Berrechid;Maison sur lot économique;PT;2004;1027;109
Berrechid;Maison sur lot économique;PT;2005;1049;112
Berrechid;Maison sur lot économique;PT;2006;1078;115
Berrechid;Maison sur lot économique;PT;2007;1122;119
Berrechid;Maison sur lot économique;PT;2008;1166;124
Berrechid;Maison sur lot économique;PT;2009;1218;130
Berrechid;Maison sur lot économique;PT;2010;1277;136
Berrechid;Maison sur lot économique;PT;2011;1361;145
Berrechid;Maison sur lot économique;PT;2012;1415;151
Berrechid;Maison sur lot économique;PT;2013;1450;154
Berrechid;Maison sur lot économique;PT;2014;1477;157
Berrechid;Maison sur lot économique;PT;2015;1528;163
Berrechid;Maison sur lot économique;PT;2016;1555;166
Berrechid;Maison sur lot économique;PT;2017;1577;168
Berrechid;Maison sur lot économique;PT;2018;1662;177
Berrechid;Maison sur lot économique;PT;2019;1722;183
Berrechid;Maison sur lot économique;PT;2020;1698;181
Berrechid;Maison sur lot économique;PT;2021;1754;187
Berrechid;Maison sur lot économique;PT;2022;1844;196
Berrechid;Total ville;MLE;2001;1385;100
Berrechid;Total ville;MLE;2002;1447;104
Berrechid;Total ville;MLE;2003;1498;108
Berrechid;Total ville;MLE;2004;1552;112
Berrechid;Total ville;MLE;2005;1619;117
Berrechid;Total ville;MLE;2006;1679;121
Berrechid;Total ville;MLE;2007;1740;125
Berrechid;Total ville;MLE;2008;1817;131
Berrechid;Total ville;MLE;2009;1910;137
Berrechid;Total ville;MLE;2010;1994;144
Berrechid;Total ville;MLE;2011;2072;150
Berrechid;Total ville;MLE;2012;2125;153
Berrechid;Total ville;MLE;2013;2175;157
Berrechid;Total ville;MLE;2014;2212;160
Berrechid;Total ville;MLE;2015;2243;158
Berrechid;Total ville;MLE;2016;2278;161
Berrechid;Total ville;MLE;2017;2316;163
Berrechid;Total ville;MLE;2018;2406;170
Berrechid;Total ville;MLE;2019;2455;174
Berrechid;Total ville;MLE;2020;2410;171
Berrechid;Total ville;MLE;2021;2474;176
Berrechid;Total ville;MLE;2022;2560;183
Berrechid;Villa;GT;2001;5647;100
Berrechid;Villa;GT;2002;6068;107
Berrechid;Villa;GT;2003;6463;114
Berrechid;Villa;GT;2004;7011;124
Berrechid;Villa;GT;2005;7435;132
Berrechid;Villa;GT;2006;8026;142
Berrechid;Villa;GT;2007;8743;155
Berrechid;Villa;GT;2008;9577;170
Berrechid;Villa;GT;2009;10347;183
Berrechid;Villa;GT;2010;10860;192
Berrechid;Villa;GT;2011;11399;202
Berrechid;Villa;GT;2012;11919;211
Berrechid;Villa;GT;2013;12078;214
Berrechid;Villa;GT;2014;12423;220
Berrechid;Villa;GT;2015;12736;226
Berrechid;Villa;GT;2016;12877;228
Berrechid;Villa;GT;2017;12947;229
Berrechid;Villa;GT;2018;13597;241
Berrechid;Villa;GT;2019;13786;244
Berrechid;Villa;GT;2020;13620;241
Berrechid;Villa;GT;2021;13723;243
Berrechid;Villa;GT;2022;13918;246
Berrechid;Villa;MT;2001;4105;100
Berrechid;Villa;MT;2002;4285;104
Berrechid;Villa;MT;2003;4475;109
Berrechid;Villa;MT;2004;4769;116
Berrechid;Villa;MT;2005;5151;125
Berrechid;Villa;MT;2006;5446;133
Berrechid;Villa;MT;2007;5822;142
Berrechid;Villa;MT;2008;6375;155
Berrechid;Villa;MT;2009;6903;168
Berrechid;Villa;MT;2010;7304;178
Berrechid;Villa;MT;2011;7784;190
Berrechid;Villa;MT;2012;8218;200
Berrechid;Villa;MT;2013;8545;208
Berrechid;Villa;MT;2014;8775;214
Berrechid;Villa;MT;2015;8964;218
Berrechid;Villa;MT;2016;9186;224
Berrechid;Villa;MT;2017;9325;227
Berrechid;Villa;MT;2018;9469;231
Berrechid;Villa;MT;2019;9627;235
Berrechid;Villa;MT;2020;9551;233
Berrechid;Villa;MT;2021;9585;233
Berrechid;Villa;MT;2022;9707;236
Berrechid;Villa;PT;2001;2866;100
Berrechid;Villa;PT;2002;3051;106
Berrechid;Villa;PT;2003;3282;115
Berrechid;Villa;PT;2004;3532;123
Berrechid;Villa;PT;2005;3668;128
Berrechid;Villa;PT;2006;3842;134
Berrechid;Villa;PT;2007;4080;142
Berrechid;Villa;PT;2008;4401;154
Berrechid;Villa;PT;2009;4734;165
Berrechid;Villa;PT;2010;4988;174
Berrechid;Villa;PT;2011;5222;182
Berrechid;Villa;PT;2012;5486;191
Berrechid;Villa;PT;2013;5619;196
Berrechid;Villa;PT;2014;5786;202
Berrechid;Villa;PT;2015;5885;205
Berrechid;Villa;PT;2016;5974;208
Berrechid;Villa;PT;2017;6104;213
Berrechid;Villa;PT;2018;6264;219
Berrechid;Villa;PT;2019;6355;222
Berrechid;Villa;PT;2020;6356;222
Berrechid;Villa;PT;2021;6412;224
Berrechid;Villa;PT;2022;6540;228
Berrechid;Villa;VIL;2001;4304;100
Berrechid;Villa;VIL;2002;4565;106
Berrechid;Villa;VIL;2003;4832;112
Berrechid;Villa;VIL;2004;5198;121
Berrechid;Villa;VIL;2005;5533;128
Berrechid;Villa;VIL;2006;5895;136
Berrechid;Villa;VIL;2007;6349;146
Berrechid;Villa;VIL;2008;6937;160
Berrechid;Villa;VIL;2009;7496;172
Berrechid;Villa;VIL;2010;7897;182
Berrechid;Villa;VIL;2011;8336;192
Berrechid;Villa;VIL;2012;8756;202
Berrechid;Villa;VIL;2013;8981;207
Berrechid;Villa;VIL;2014;9233;213
Berrechid;Villa;VIL;2015;9212;217
Berrechid;Villa;VIL;2016;9378;221
Berrechid;Villa;VIL;2017;9496;224
Berrechid;Villa;VIL;2018;9782;230
Berrechid;Villa;VIL;2019;9931;234
Berrechid;Villa;VIL;2020;9850;232
Berrechid;Villa;VIL;2021;9909;234
Berrechid;Villa;VIL;2022;10052;237
Casablanca;Appartement standing;APS;2001;5722;100
Casablanca;Appartement standing;APS;2002;5905;103
Casablanca;Appartement standing;APS;2003;5942;104
Casablanca;Appartement standing;APS;2004;6041;105
Casablanca;Appartement standing;APS;2005;6148;107
Casablanca;Appartement standing;APS;2006;6356;111
Casablanca;Appartement standing;APS;2007;6588;115
Casablanca;Appartement standing;APS;2008;7043;123
Casablanca;Appartement standing;APS;2009;7161;125
Casablanca;Appartement standing;APS;2010;7181;126
Casablanca;Appartement standing;APS;2011;7257;127
Casablanca;Appartement standing;APS;2012;7199;126
Casablanca;Appartement standing;APS;2013;7235;127
Casablanca;Appartement standing;APS;2014;7290;128
Casablanca;Appartement standing;APS;2015;7669;136
Casablanca;Appartement standing;APS;2016;7756;138
Casablanca;Appartement standing;APS;2017;7832;139
Casablanca;Appartement standing;APS;2018;7801;139
Casablanca;Appartement standing;APS;2019;7881;140
Casablanca;Appartement standing;APS;2020;7741;138
Casablanca;Appartement standing;APS;2021;7899;141
Casablanca;Appartement standing;APS;2022;8104;145
Casablanca;Appartement standing;GT;2001;7870;100
Casablanca;Appartement standing;GT;2002;8781;112
Casablanca;Appartement standing;GT;2003;9128;116
Casablanca;Appartement standing;GT;2004;9500;121
Casablanca;Appartement standing;GT;2005;9529;121
Casablanca;Appartement standing;GT;2006;10185;129
Casablanca;Appartement standing;GT;2007;10538;134
Casablanca;Appartement standing;GT;2008;11412;145
Casablanca;Appartement standing;GT;2009;11586;147
Casablanca;Appartement standing;GT;2010;11374;145
Casablanca;Appartement standing;GT;2011;11537;147
Casablanca;Appartement standing;GT;2012;11158;142
Casablanca;Appartement standing;GT;2013;11031;140
Casablanca;Appartement standing;GT;2014;11055;140
Casablanca;Appartement standing;GT;2015;11090;141
Casablanca;Appartement standing;GT;2016;11138;142
Casablanca;Appartement standing;GT;2017;11217;143
Casablanca;Appartement standing;GT;2018;11225;143
Casablanca;Appartement standing;GT;2019;11304;144
Casablanca;Appartement standing;GT;2020;11012;140
Casablanca;Appartement standing;GT;2021;11127;141
Casablanca;Appartement standing;GT;2022;11360;144
Casablanca;Appartement standing;MT;2001;5631;100
Casablanca;Appartement standing;MT;2002;5683;101
Casablanca;Appartement standing;MT;2003;5672;101
Casablanca;Appartement standing;MT;2004;5735;102
Casablanca;Appartement standing;MT;2005;5848;104
Casablanca;Appartement standing;MT;2006;5978;106
Casablanca;Appartement standing;MT;2007;6173;110
Casablanca;Appartement standing;MT;2008;6571;117
Casablanca;Appartement standing;MT;2009;6687;119
Casablanca;Appartement standing;MT;2010;6745;120
Casablanca;Appartement standing;MT;2011;6809;121
Casablanca;Appartement standing;MT;2012;6794;121
Casablanca;Appartement standing;MT;2013;6851;122
Casablanca;Appartement standing;MT;2014;6909;123
Casablanca;Appartement standing;MT;2015;6984;124
Casablanca;Appartement standing;MT;2016;7085;126
Casablanca;Appartement standing;MT;2017;7161;127
Casablanca;Appartement standing;MT;2018;7125;127
Casablanca;Appartement standing;MT;2019;7209;128
Casablanca;Appartement standing;MT;2020;7128;127
Casablanca;Appartement standing;MT;2021;7309;130
Casablanca;Appartement standing;MT;2022;7483;133
Casablanca;Appartement standing;PT;2001;3220;100
Casablanca;Appartement standing;PT;2002;3631;113
Casablanca;Appartement standing;PT;2003;3682;114
Casablanca;Appartement standing;PT;2004;3730;116
Casablanca;Appartement standing;PT;2005;3894;121
Casablanca;Appartement standing;PT;2006;4215;131
Casablanca;Appartement standing;PT;2007;4636;144
Casablanca;Appartement standing;PT;2008;5030;156
Casablanca;Appartement standing;PT;2009;5082;158
Casablanca;Appartement standing;PT;2010;5068;157
Casablanca;Appartement standing;PT;2011;5139;160
Casablanca;Appartement standing;PT;2012;5137;160
Casablanca;Appartement standing;PT;2013;5198;161
Casablanca;Appartement standing;PT;2014;5280;164
Casablanca;Appartement standing;PT;2015;5382;167
Casablanca;Appartement standing;PT;2016;5474;170
Casablanca;Appartement standing;PT;2017;5548;172
Casablanca;Appartement standing;PT;2018;5479;170
Casablanca;Appartement standing;PT;2019;5551;172
Casablanca;Appartement standing;PT;2020;5422;168
Casablanca;Appartement standing;PT;2021;5567;173
Casablanca;Appartement standing;PT;2022;5832;181
Casablanca;Appartement économique;APE;2001;2058;100
Casablanca;Appartement économique;APE;2002;2118;103
Casablanca;Appartement économique;APE;2003;2090;101
Casablanca;Appartement économique;APE;2004;2130;103
Casablanca;Appartement économique;APE;2005;2256;110
Casablanca;Appartement économique;APE;2006;2291;111
Casablanca;Appartement économique;APE;2007;2348;113
Casablanca;Appartement économique;APE;2008;2491;121
Casablanca;Appartement économique;APE;2009;2591;126
Casablanca;Appartement économique;APE;2010;2742;133
Casablanca;Appartement économique;APE;2011;2855;139
Casablanca;Appartement économique;APE;2012;2970;145
Casablanca;Appartement économique;APE;2013;3038;148
Casablanca;Appartement économique;APE;2014;3096;151
Casablanca;Appartement économique;APE;2015;3131;153
Casablanca;Appartement économique;APE;2016;3142;154
Casablanca;Appartement économique;APE;2017;3197;157
Casablanca;Appartement économique;APE;2018;3222;158
Casablanca;Appartement économique;APE;2019;3280;161
Casablanca;Appartement économique;APE;2020;3191;156
Casablanca;Appartement économique;APE;2021;3267;160
Casablanca;Appartement économique;APE;2022;3383;166
Casablanca;Appartement économique;GT;2001;2886;100
Casablanca;Appartement économique;GT;2002;3067;106
Casablanca;Appartement économique;GT;2003;3065;106
Casablanca;Appartement économique;GT;2004;3042;105
Casablanca;Appartement économique;GT;2005;3158;109
Casablanca;Appartement économique;GT;2006;3350;116
Casablanca;Appartement économique;GT;2007;3638;126
Casablanca;Appartement économique;GT;2008;3661;127
Casablanca;Appartement économique;GT;2009;3767;131
Casablanca;Appartement économique;GT;2010;3855;134
Casablanca;Appartement économique;GT;2011;3995;138
Casablanca;Appartement économique;GT;2012;4057;141
Casablanca;Appartement économique;GT;2013;4084;142
Casablanca;Appartement économique;GT;2014;4089;142
Casablanca;Appartement économique;GT;2015;4148;144
Casablanca;Appartement économique;GT;2016;4172;145
Casablanca;Appartement économique;GT;2017;4214;146
Casablanca;Appartement économique;GT;2018;4228;147
Casablanca;Appartement économique;GT;2019;4302;149
Casablanca;Appartement économique;GT;2020;4158;144
Casablanca;Appartement économique;GT;2021;4271;148
Casablanca;Appartement économique;GT;2022;4344;151
Casablanca;Appartement économique;MT;2001;2067;100
Casablanca;Appartement économique;MT;2002;2114;102
Casablanca;Appartement économique;MT;2003;2061;100
Casablanca;Appartement économique;MT;2004;2113;102
Casablanca;Appartement économique;MT;2005;2270;110
Casablanca;Appartement économique;MT;2006;2261;109
Casablanca;Appartement économique;MT;2007;2269;110
Casablanca;Appartement économique;MT;2008;2462;119
Casablanca;Appartement économique;MT;2009;2571;124
Casablanca;Appartement économique;MT;2010;2757;133
Casablanca;Appartement économique;MT;2011;2862;138
Casablanca;Appartement économique;MT;2012;2996;145
Casablanca;Appartement économique;MT;2013;3080;149
Casablanca;Appartement économique;MT;2014;3150;152
Casablanca;Appartement économique;MT;2015;3194;155
Casablanca;Appartement économique;MT;2016;3198;155
Casablanca;Appartement économique;MT;2017;3262;158
Casablanca;Appartement économique;MT;2018;3294;159
Casablanca;Appartement économique;MT;2019;3353;162
Casablanca;Appartement économique;MT;2020;3274;158
Casablanca;Appartement économique;MT;2021;3340;162
Casablanca;Appartement économique;MT;2022;3462;167
Casablanca;Appartement économique;PT;2001;1449;100
Casablanca;Appartement économique;PT;2002;1462;101
Casablanca;Appartement économique;PT;2003;1483;102
Casablanca;Appartement économique;PT;2004;1534;106
Casablanca;Appartement économique;PT;2005;1582;109
Casablanca;Appartement économique;PT;2006;1630;112
Casablanca;Appartement économique;PT;2007;1665;115
Casablanca;Appartement économique;PT;2008;1750;121
Casablanca;Appartement économique;PT;2009;1820;126
Casablanca;Appartement économique;PT;2010;1914;132
Casablanca;Appartement économique;PT;2011;2032;140
Casablanca;Appartement économique;PT;2012;2129;147
Casablanca;Appartement économique;PT;2013;2181;151
Casablanca;Appartement économique;PT;2014;2243;155
Casablanca;Appartement économique;PT;2015;2281;157
Casablanca;Appartement économique;PT;2016;2296;158
Casablanca;Appartement économique;PT;2017;2345;162
Casablanca;Appartement économique;PT;2018;2365;163
Casablanca;Appartement économique;PT;2019;2408;166
Casablanca;Appartement économique;PT;2020;2338;161
Casablanca;Appartement économique;PT;2021;2408;166
Casablanca;Appartement économique;PT;2022;2543;175
Casablanca;Maison sur lot économique;GT;2001;2472;100
Casablanca;Maison sur lot économique;GT;2002;2562;104
Casablanca;Maison sur lot économique;GT;2003;2646;107
Casablanca;Maison sur lot économique;GT;2004;2786;113
Casablanca;Maison sur lot économique;GT;2005;2838;115
Casablanca;Maison sur lot économique;GT;2006;2847;115
Casablanca;Maison sur lot économique;GT;2007;3002;121
Casablanca;Maison sur lot économique;GT;2008;3117;126
Casablanca;Maison sur lot économique;GT;2009;3311;134
Casablanca;Maison sur lot économique;GT;2010;3442;139
Casablanca;Maison sur lot économique;GT;2011;3541;143
Casablanca;Maison sur lot économique;GT;2012;3634;147
Casablanca;Maison sur lot économique;GT;2013;3718;150
Casablanca;Maison sur lot économique;GT;2014;3768;152
Casablanca;Maison sur lot économique;GT;2015;3769;152
Casablanca;Maison sur lot économique;GT;2016;3791;153
Casablanca;Maison sur lot économique;GT;2017;3840;155
Casablanca;Maison sur lot économique;GT;2018;3896;158
Casablanca;Maison sur lot économique;GT;2019;3968;161
Casablanca;Maison sur lot économique;GT;2020;3911;158
Casablanca;Maison sur lot économique;GT;2021;4005;162
Casablanca;Maison sur lot économique;GT;2022;4077;165
Casablanca;Maison sur lot économique;MLE;2001;1670;100
Casablanca;Maison sur lot économique;MLE;2002;1725;103
Casablanca;Maison sur lot économique;MLE;2003;1794;107
Casablanca;Maison sur lot économique;MLE;2004;1854;111
Casablanca;Maison sur lot économique;MLE;2005;1970;118
Casablanca;Maison sur lot économique;MLE;2006;2028;122
Casablanca;Maison sur lot économique;MLE;2007;2086;125
Casablanca;Maison sur lot économique;MLE;2008;2177;130
Casablanca;Maison sur lot économique;MLE;2009;2286;136
Casablanca;Maison sur lot économique;MLE;2010;2358;141
Casablanca;Maison sur lot économique;MLE;2011;2483;148
Casablanca;Maison sur lot économique;MLE;2012;2626;157
Casablanca;Maison sur lot économique;MLE;2013;2693;161
Casablanca;Maison sur lot économique;MLE;2014;2747;165
Casablanca;Maison sur lot économique;MLE;2015;2748;164
Casablanca;Maison sur lot économique;MLE;2016;2757;165
Casablanca;Maison sur lot économique;MLE;2017;2788;167
Casablanca;Maison sur lot économique;MLE;2018;2830;169
Casablanca;Maison sur lot économique;MLE;2019;2879;172
Casablanca;Maison sur lot économique;MLE;2020;2832;169
Casablanca;Maison sur lot économique;MLE;2021;2909;174
Casablanca;Maison sur lot économique;MLE;2022;3003;180
Casablanca;Maison sur lot économique;MT;2001;1597;100
Casablanca;Maison sur lot économique;MT;2002;1670;105
Casablanca;Maison sur lot économique;MT;2003;1739;109
Casablanca;Maison sur lot économique;MT;2004;1798;113
Casablanca;Maison sur lot économique;MT;2005;1947;122
Casablanca;Maison sur lot économique;MT;2006;2032;127
Casablanca;Maison sur lot économique;MT;2007;2084;130
Casablanca;Maison sur lot économique;MT;2008;2181;137
Casablanca;Maison sur lot économique;MT;2009;2297;144
Casablanca;Maison sur lot économique;MT;2010;2355;147
Casablanca;Maison sur lot économique;MT;2011;2491;156
Casablanca;Maison sur lot économique;MT;2012;2657;166
Casablanca;Maison sur lot économique;MT;2013;2733;171
Casablanca;Maison sur lot économique;MT;2014;2790;175
Casablanca;Maison sur lot économique;MT;2015;2833;177
Casablanca;Maison sur lot économique;MT;2016;2834;177
Casablanca;Maison sur lot économique;MT;2017;2856;179
Casablanca;Maison sur lot économique;MT;2018;2900;182
Casablanca;Maison sur lot économique;MT;2019;2947;184
Casablanca;Maison sur lot économique;MT;2020;2879;180
Casablanca;Maison sur lot économique;MT;2021;2954;185
Casablanca;Maison sur lot économique;MT;2022;3064;192
Casablanca;Maison sur lot économique;PT;2001;1313;100
Casablanca;Maison sur lot économique;PT;2002;1294;99
Casablanca;Maison sur lot économique;PT;2003;1349;103
Casablanca;Maison sur lot économique;PT;2004;1359;103
Casablanca;Maison sur lot économique;PT;2005;1423;108
Casablanca;Maison sur lot économique;PT;2006;1440;110
Casablanca;Maison sur lot économique;PT;2007;1444;110
Casablanca;Maison sur lot économique;PT;2008;1504;115
Casablanca;Maison sur lot économique;PT;2009;1528;116
Casablanca;Maison sur lot économique;PT;2010;1603;122
Casablanca;Maison sur lot économique;PT;2011;1715;131
Casablanca;Maison sur lot économique;PT;2012;1826;139
Casablanca;Maison sur lot économique;PT;2013;1857;141
Casablanca;Maison sur lot économique;PT;2014;1904;145
Casablanca;Maison sur lot économique;PT;2015;1938;148
Casablanca;Maison sur lot économique;PT;2016;1954;149
Casablanca;Maison sur lot économique;PT;2017;1990;152
Casablanca;Maison sur lot économique;PT;2018;2017;154
Casablanca;Maison sur lot économique;PT;2019;2057;157
Casablanca;Maison sur lot économique;PT;2020;2054;156
Casablanca;Maison sur lot économique;PT;2021;2123;162
Casablanca;Maison sur lot économique;PT;2022;2203;168
Casablanca;Total ville;MLE;2001;6114;100
Casablanca;Total ville;MLE;2002;6370;103
Casablanca;Total ville;MLE;2003;6299;104
Casablanca;Total ville;MLE;2004;6624;107
Casablanca;Total ville;MLE;2005;7047;113
Casablanca;Total ville;MLE;2006;7741;119
Casablanca;Total ville;MLE;2007;8581;126
Casablanca;Total ville;MLE;2008;9380;136
Casablanca;Total ville;MLE;2009;9715;140
Casablanca;Total ville;MLE;2010;9618;143
Casablanca;Total ville;MLE;2011;9764;147
Casablanca;Total ville;MLE;2012;9576;149
Casablanca;Total ville;MLE;2013;9673;151
Casablanca;Total ville;MLE;2014;9792;154
Casablanca;Total ville;MLE;2015;4966;156
Casablanca;Total ville;MLE;2016;4987;156
Casablanca;Total ville;MLE;2017;5033;158
Casablanca;Total ville;MLE;2018;5022;160
Casablanca;Total ville;MLE;2019;5083;162
Casablanca;Total ville;MLE;2020;4960;159
Casablanca;Total ville;MLE;2021;5078;163
Casablanca;Total ville;MLE;2022;5230;168
Casablanca;Villa;GT;2001;19196;100
Casablanca;Villa;GT;2002;20256;106
Casablanca;Villa;GT;2003;20071;105
Casablanca;Villa;GT;2004;22365;117
Casablanca;Villa;GT;2005;24039;125
Casablanca;Villa;GT;2006;27503;143
Casablanca;Villa;GT;2007;31605;165
Casablanca;Villa;GT;2008;34893;182
Casablanca;Villa;GT;2009;36345;189
Casablanca;Villa;GT;2010;34990;182
Casablanca;Villa;GT;2011;35007;182
Casablanca;Villa;GT;2012;33795;176
Casablanca;Villa;GT;2013;34218;178
Casablanca;Villa;GT;2014;34616;180
Casablanca;Villa;GT;2015;34097;178
Casablanca;Villa;GT;2016;33818;176
Casablanca;Villa;GT;2017;33646;175
Casablanca;Villa;GT;2018;32267;168
Casablanca;Villa;GT;2019;32440;169
Casablanca;Villa;GT;2020;31189;162
Casablanca;Villa;GT;2021;31860;166
Casablanca;Villa;GT;2022;32535;169
Casablanca;Villa;MT;2001;11000;100
Casablanca;Villa;MT;2002;11357;103
Casablanca;Villa;MT;2003;10746;98
Casablanca;Villa;MT;2004;10602;96
Casablanca;Villa;MT;2005;11658;106
Casablanca;Villa;MT;2006;13228;120
Casablanca;Villa;MT;2007;15261;139
Casablanca;Villa;MT;2008;17029;155
Casablanca;Villa;MT;2009;17575;160
Casablanca;Villa;MT;2010;17656;161
Casablanca;Villa;MT;2011;18179;165
Casablanca;Villa;MT;2012;17423;158
Casablanca;Villa;MT;2013;17434;158
Casablanca;Villa;MT;2014;17655;161
Casablanca;Villa;MT;2015;17558;160
Casablanca;Villa;MT;2016;17534;159
Casablanca;Villa;MT;2017;17622;160
Casablanca;Villa;MT;2018;17436;159
Casablanca;Villa;MT;2019;17529;159
Casablanca;Villa;MT;2020;17063;155
Casablanca;Villa;MT;2021;17508;159
Casablanca;Villa;MT;2022;18020;164
Casablanca;Villa;PT;2001;6448;100
Casablanca;Villa;PT;2002;7061;110
Casablanca;Villa;PT;2003;7762;120
Casablanca;Villa;PT;2004;8487;132
Casablanca;Villa;PT;2005;8400;130
Casablanca;Villa;PT;2006;8122;126
Casablanca;Villa;PT;2007;7803;121
Casablanca;Villa;PT;2008;8259;128
Casablanca;Villa;PT;2009;8890;138
Casablanca;Villa;PT;2010;8919;138
Casablanca;Villa;PT;2011;9004;140
Casablanca;Villa;PT;2012;9396;146
Casablanca;Villa;PT;2013;9453;147
Casablanca;Villa;PT;2014;9498;147
Casablanca;Villa;PT;2015;9470;147
Casablanca;Villa;PT;2016;9600;149
Casablanca;Villa;PT;2017;9680;150
Casablanca;Villa;PT;2018;9627;149
Casablanca;Villa;PT;2019;9685;150
Casablanca;Villa;PT;2020;9227;143
Casablanca;Villa;PT;2021;9450;147
Casablanca;Villa;PT;2022;9789;152
Casablanca;Villa;VIL;2001;14723;100
Casablanca;Villa;VIL;2002;15429;105
Casablanca;Villa;VIL;2003;15082;102
Casablanca;Villa;VIL;2004;16147;108
Casablanca;Villa;VIL;2005;17447;116
Casablanca;Villa;VIL;2006;19841;132
Casablanca;Villa;VIL;2007;22760;150
Casablanca;Villa;VIL;2008;25197;167
Casablanca;Villa;VIL;2009;26181;173
Casablanca;Villa;VIL;2010;25571;170
Casablanca;Villa;VIL;2011;25831;172
Casablanca;Villa;VIL;2012;24909;166
Casablanca;Villa;VIL;2013;25120;167
Casablanca;Villa;VIL;2014;25418;169
Casablanca;Villa;VIL;2015;17954;159
Casablanca;Villa;VIL;2016;17935;159
Casablanca;Villa;VIL;2017;17966;160
Casablanca;Villa;VIL;2018;17586;157
Casablanca;Villa;VIL;2019;17682;158
Casablanca;Villa;VIL;2020;17058;152
Casablanca;Villa;VIL;2021;17468;156
Casablanca;Villa;VIL;2022;17949;161
El Jadida;Appartement standing;APS;2001;2631;100
El Jadida;Appartement standing;APS;2002;2728;104
El Jadida;Appartement standing;APS;2003;2828;107
El Jadida;Appartement standing;APS;2004;2917;111
El Jadida;Appartement standing;APS;2005;3010;114
El Jadida;Appartement standing;APS;2006;3097;117
El Jadida;Appartement standing;APS;2007;3204;121
El Jadida;Appartement standing;APS;2008;3304;124
El Jadida;Appartement standing;APS;2009;3438;130
El Jadida;Appartement standing;APS;2010;3514;133
El Jadida;Appartement standing;APS;2011;3621;137
El Jadida;Appartement standing;APS;2012;3615;136
El Jadida;Appartement standing;APS;2013;3603;136
El Jadida;Appartement standing;APS;2014;3662;138
El Jadida;Appartement standing;APS;2015;3648;139
El Jadida;Appartement standing;APS;2016;3700;141
El Jadida;Appartement standing;APS;2017;3762;143
El Jadida;Appartement standing;APS;2018;3869;147
El Jadida;Appartement standing;APS;2019;3915;149
El Jadida;Appartement standing;APS;2020;3890;148
El Jadida;Appartement standing;APS;2021;3982;151
El Jadida;Appartement standing;APS;2022;4121;157
El Jadida;Appartement standing;GT;2001;3383;100
El Jadida;Appartement standing;GT;2002;3538;105
El Jadida;Appartement standing;GT;2003;3828;113
El Jadida;Appartement standing;GT;2004;3940;116
El Jadida;Appartement standing;GT;2005;4165;123
El Jadida;Appartement standing;GT;2006;4429;131
El Jadida;Appartement standing;GT;2007;4687;139
El Jadida;Appartement standing;GT;2008;4837;143
El Jadida;Appartement standing;GT;2009;5008;148
