Agglomération;Type d'habitat;Envergure;Année;Montants moyens des loyers (MAD);Indices des montants moyens des loyers
Guelmim;Maison sur lot économique;GT;2016;1445;131
Guelmim;Maison sur lot économique;GT;2017;1455;132
Guelmim;Maison sur lot économique;GT;2018;1472;134
Guelmim;Maison sur lot économique;GT;2019;1500;136
Guelmim;Maison sur lot économique;GT;2020;1508;137
Guelmim;Maison sur lot économique;GT;2021;1532;139
Guelmim;Maison sur lot économique;GT;2022;1543;140
Guelmim;Maison sur lot économique;MLE;2001;894;100
Guelmim;Maison sur lot économique;MLE;2002;931;104
Guelmim;Maison sur lot économique;MLE;2003;894;100
Guelmim;Maison sur lot économique;MLE;2004;836;94
Guelmim;Maison sur lot économique;MLE;2005;809;91
Guelmim;Maison sur lot économique;MLE;2006;817;92
Guelmim;Maison sur lot économique;MLE;2007;831;94
Guelmim;Maison sur lot économique;MLE;2008;893;101
Guelmim;Maison sur lot économique;MLE;2009;959;108
Guelmim;Maison sur lot économique;MLE;2010;999;113
Guelmim;Maison sur lot économique;MLE;2011;994;112
Guelmim;Maison sur lot économique;MLE;2012;999;113
Guelmim;Maison sur lot économique;MLE;2013;1025;116
Guelmim;Maison sur lot économique;MLE;2014;1114;125
Guelmim;Maison sur lot économique;MLE;2015;1184;136
Guelmim;Maison sur lot économique;MLE;2016;1196;138
Guelmim;Maison sur lot économique;MLE;2017;1204;139
Guelmim;Maison sur lot économique;MLE;2018;1214;140
Guelmim;Maison sur lot économique;MLE;2019;1239;143
Guelmim;Maison sur lot économique;MLE;2020;1265;146
Guelmim;Maison sur lot économique;MLE;2021;1272;146
Guelmim;Maison sur lot économique;MLE;2022;1292;149
Guelmim;Maison sur lot économique;MT;2001;923;100
Guelmim;Maison sur lot économique;MT;2002;964;104
Guelmim;Maison sur lot économique;MT;2003;925;100
Guelmim;Maison sur lot économique;MT;2004;858;93
Guelmim;Maison sur lot économique;MT;2005;814;88
Guelmim;Maison sur lot économique;MT;2006;821;89
Guelmim;Maison sur lot économique;MT;2007;839;91
Guelmim;Maison sur lot économique;MT;2008;908;98
Guelmim;Maison sur lot économique;MT;2009;980;106
Guelmim;Maison sur lot économique;MT;2010;1019;110
Guelmim;Maison sur lot économique;MT;2011;1003;109
Guelmim;Maison sur lot économique;MT;2012;1003;109
Guelmim;Maison sur lot économique;MT;2013;1025;111
Guelmim;Maison sur lot économique;MT;2014;1120;121
Guelmim;Maison sur lot économique;MT;2015;1225;133
Guelmim;Maison sur lot économique;MT;2016;1230;133
Guelmim;Maison sur lot économique;MT;2017;1235;134
Guelmim;Maison sur lot économique;MT;2018;1245;135
Guelmim;Maison sur lot économique;MT;2019;1275;138
Guelmim;Maison sur lot économique;MT;2020;1309;142
Guelmim;Maison sur lot économique;MT;2021;1312;142
Guelmim;Maison sur lot économique;MT;2022;1334;145
Guelmim;Maison sur lot économique;PT;2001;610;100
Guelmim;Maison sur lot économique;PT;2002;596;98
Guelmim;Maison sur lot économique;PT;2003;608;100
Guelmim;Maison sur lot économique;PT;2004;609;100
Guelmim;Maison sur lot économique;PT;2005;648;106
Guelmim;Maison sur lot économique;PT;2006;661;108
Guelmim;Maison sur lot économique;PT;2007;657;108
Guelmim;Maison sur lot économique;PT;2008;697;114
Guelmim;Maison sur lot économique;PT;2009;744;122
Guelmim;Maison sur lot économique;PT;2010;781;128
Guelmim;Maison sur lot économique;PT;2011;807;132
Guelmim;Maison sur lot économique;PT;2012;825;135
Guelmim;Maison sur lot économique;PT;2013;836;137
Guelmim;Maison sur lot économique;PT;2014;871;143
Guelmim;Maison sur lot économique;PT;2015;904;148
Guelmim;Maison sur lot économique;PT;2016;930;152
Guelmim;Maison sur lot économique;PT;2017;943;155
Guelmim;Maison sur lot économique;PT;2018;949;155
Guelmim;Maison sur lot économique;PT;2019;960;157
Guelmim;Maison sur lot économique;PT;2020;981;161
Guelmim;Maison sur lot économique;PT;2021;983;161
Guelmim;Maison sur lot économique;PT;2022;1005;165
Guelmim;Total ville;MLE;2001;1191;100
Guelmim;Total ville;MLE;2002;1189;100
Guelmim;Total ville;MLE;2003;1192;101
Guelmim;Total ville;MLE;2004;1184;101
Guelmim;Total ville;MLE;2005;1174;100
Guelmim;Total ville;MLE;2006;1176;101
Guelmim;Total ville;MLE;2007;1154;99
Guelmim;Total ville;MLE;2008;1214;105
Guelmim;Total ville;MLE;2009;1289;112
Guelmim;Total ville;MLE;2010;1345;118
Guelmim;Total ville;MLE;2011;1350;118
Guelmim;Total ville;MLE;2012;1363;119
Guelmim;Total ville;MLE;2013;1381;121
Guelmim;Total ville;MLE;2014;1446;127
Guelmim;Total ville;MLE;2015;1367;134
Guelmim;Total ville;MLE;2016;1379;136
Guelmim;Total ville;MLE;2017;1389;137
Guelmim;Total ville;MLE;2018;1403;138
Guelmim;Total ville;MLE;2019;1430;141
Guelmim;Total ville;MLE;2020;1443;143
Guelmim;Total ville;MLE;2021;1456;144
Guelmim;Total ville;MLE;2022;1480;146
Guelmim;Villa;GT;2001;7848;100
Guelmim;Villa;GT;2002;7801;99
Guelmim;Villa;GT;2003;8161;104
Guelmim;Villa;GT;2004;7991;102
Guelmim;Villa;GT;2005;7651;97
Guelmim;Villa;GT;2006;7294;93
Guelmim;Villa;GT;2007;7428;95
Guelmim;Villa;GT;2008;7472;95
Guelmim;Villa;GT;2009;7906;101
Guelmim;Villa;GT;2010;7991;102
Guelmim;Villa;GT;2011;8086;103
Guelmim;Villa;GT;2012;8139;104
Guelmim;Villa;GT;2013;8190;104
Guelmim;Villa;GT;2014;8161;104
Guelmim;Villa;GT;2015;8375;107
Guelmim;Villa;GT;2016;8390;107
Guelmim;Villa;GT;2017;8411;107
Guelmim;Villa;GT;2018;8470;108
Guelmim;Villa;GT;2019;8518;109
Guelmim;Villa;GT;2020;8397;107
Guelmim;Villa;GT;2021;8475;108
Guelmim;Villa;GT;2022;8530;109
Guelmim;Villa;MT;2001;6498;100
Guelmim;Villa;MT;2002;6459;99
Guelmim;Villa;MT;2003;6297;97
Guelmim;Villa;MT;2004;6149;95
Guelmim;Villa;MT;2005;6034;93
Guelmim;Villa;MT;2006;5908;91
Guelmim;Villa;MT;2007;5868;90
Guelmim;Villa;MT;2008;6027;93
Guelmim;Villa;MT;2009;6321;97
Guelmim;Villa;MT;2010;6295;97
Guelmim;Villa;MT;2011;6363;98
Guelmim;Villa;MT;2012;6423;99
Guelmim;Villa;MT;2013;6454;99
Guelmim;Villa;MT;2014;6728;104
Guelmim;Villa;MT;2015;6682;103
Guelmim;Villa;MT;2016;6700;103
Guelmim;Villa;MT;2017;6740;104
Guelmim;Villa;MT;2018;6795;105
Guelmim;Villa;MT;2019;6855;105
Guelmim;Villa;MT;2020;6660;102
Guelmim;Villa;MT;2021;6907;106
Guelmim;Villa;MT;2022;7133;110
Guelmim;Villa;PT;2001;3777;100
Guelmim;Villa;PT;2002;3754;99
Guelmim;Villa;PT;2003;3927;104
Guelmim;Villa;PT;2004;3864;102
Guelmim;Villa;PT;2005;3798;101
Guelmim;Villa;PT;2006;3747;99
Guelmim;Villa;PT;2007;3645;96
Guelmim;Villa;PT;2008;3786;100
Guelmim;Villa;PT;2009;3975;105
Guelmim;Villa;PT;2010;4095;108
Guelmim;Villa;PT;2011;4191;111
Guelmim;Villa;PT;2012;4287;114
Guelmim;Villa;PT;2013;4348;115
Guelmim;Villa;PT;2014;4556;121
Guelmim;Villa;PT;2015;4791;127
Guelmim;Villa;PT;2016;4799;127
Guelmim;Villa;PT;2017;4815;127
Guelmim;Villa;PT;2018;4878;129
Guelmim;Villa;PT;2019;4925;130
Guelmim;Villa;PT;2020;4710;125
Guelmim;Villa;PT;2021;4797;127
Guelmim;Villa;PT;2022;4861;129
Guelmim;Villa;VIL;2001;6563;100
Guelmim;Villa;VIL;2002;6523;99
Guelmim;Villa;VIL;2003;6523;99
Guelmim;Villa;VIL;2004;6378;97
Guelmim;Villa;VIL;2005;6212;95
Guelmim;Villa;VIL;2006;6037;92
Guelmim;Villa;VIL;2007;6034;92
Guelmim;Villa;VIL;2008;6162;94
Guelmim;Villa;VIL;2009;6481;99
Guelmim;Villa;VIL;2010;6497;99
Guelmim;Villa;VIL;2011;6574;100
Guelmim;Villa;VIL;2012;6635;101
Guelmim;Villa;VIL;2013;6675;102
Guelmim;Villa;VIL;2014;6868;105
Guelmim;Villa;VIL;2015;6574;111
Guelmim;Villa;VIL;2016;6588;111
Guelmim;Villa;VIL;2017;6616;111
Guelmim;Villa;VIL;2018;6674;112
Guelmim;Villa;VIL;2019;6728;113
Guelmim;Villa;VIL;2020;6546;110
Guelmim;Villa;VIL;2021;6704;113
Guelmim;Villa;VIL;2022;6841;115
Région;Appartement standing;APS;2001;1963;100
Région;Appartement standing;APS;2002;1950;99
Région;Appartement standing;APS;2003;1905;98
Région;Appartement standing;APS;2004;1844;95
Région;Appartement standing;APS;2005;1858;95
Région;Appartement standing;APS;2006;1872;96
Région;Appartement standing;APS;2007;1843;95
Région;Appartement standing;APS;2008;1827;94
Région;Appartement standing;APS;2009;1813;94
Région;Appartement standing;APS;2010;1863;96
Région;Appartement standing;APS;2011;1859;97
Région;Appartement standing;APS;2012;1881;98
Région;Appartement standing;APS;2013;1906;99
Région;Appartement standing;APS;2014;1932;101
Région;Appartement standing;APS;2015;1964;105
Région;Appartement standing;APS;2016;1992;106
Région;Appartement standing;APS;2017;2002;107
Région;Appartement standing;APS;2018;2048;109
Région;Appartement standing;APS;2019;2088;112
Région;Appartement standing;APS;2020;2006;107
Région;Appartement standing;APS;2021;2046;110
Région;Appartement standing;APS;2022;2103;113
Région;Appartement standing;GT;2001;2576;100
Région;Appartement standing;GT;2002;2557;99
Région;Appartement standing;GT;2003;2451;95
Région;Appartement standing;GT;2004;2374;92
Région;Appartement standing;GT;2005;2305;89
Région;Appartement standing;GT;2006;2261;88
Région;Appartement standing;GT;2007;2282;89
Région;Appartement standing;GT;2008;2287;89
Région;Appartement standing;GT;2009;2252;87
Région;Appartement standing;GT;2010;2263;88
Région;Appartement standing;GT;2011;2272;88
Région;Appartement standing;GT;2012;2304;89
Région;Appartement standing;GT;2013;2332;90
Région;Appartement standing;GT;2014;2381;92
Région;Appartement standing;GT;2015;2395;93
Région;Appartement standing;GT;2016;2423;94
Région;Appartement standing;GT;2017;2423;94
Région;Appartement standing;GT;2018;2471;96
Région;Appartement standing;GT;2019;2484;96
Région;Appartement standing;GT;2020;2388;93
Région;Appartement standing;GT;2021;2441;95
Région;Appartement standing;GT;2022;2463;96
Région;Appartement standing;MT;2001;2141;100
Région;Appartement standing;MT;2002;2126;99
Région;Appartement standing;MT;2003;2057;96
Région;Appartement standing;MT;2004;1976;92
Région;Appartement standing;MT;2005;2036;95
Région;Appartement standing;MT;2006;2080;97
Région;Appartement standing;MT;2007;2010;94
Région;Appartement standing;MT;2008;1977;92
Région;Appartement standing;MT;2009;1945;91
Région;Appartement standing;MT;2010;2019;94
Région;Appartement standing;MT;2011;2001;93
Région;Appartement standing;MT;2012;2017;94
Région;Appartement standing;MT;2013;2041;95
Région;Appartement standing;MT;2014;2057;96
Région;Appartement standing;MT;2015;2105;98
Région;Appartement standing;MT;2016;2135;100
Région;Appartement standing;MT;2017;2146;100
Région;Appartement standing;MT;2018;2200;103
Région;Appartement standing;MT;2019;2255;105
Région;Appartement standing;MT;2020;2150;100
Région;Appartement standing;MT;2021;2179;102
Région;Appartement standing;MT;2022;2246;105
Région;Appartement standing;PT;2001;1154;100
Région;Appartement standing;PT;2002;1147;99
Région;Appartement standing;PT;2003;1200;104
Région;Appartement standing;PT;2004;1200;104
Région;Appartement standing;PT;2005;1149;100
Région;Appartement standing;PT;2006;1122;97
Région;Appartement standing;PT;2007;1166;101
Région;Appartement standing;PT;2008;1182;102
Région;Appartement standing;PT;2009;1222;106
Région;Appartement standing;PT;2010;1234;107
Région;Appartement standing;PT;2011;1260;109
Région;Appartement standing;PT;2012;1292;112
Région;Appartement standing;PT;2013;1314;114
Région;Appartement standing;PT;2014;1350;117
Région;Appartement standing;PT;2015;1425;123
Région;Appartement standing;PT;2016;1450;126
Région;Appartement standing;PT;2017;1465;127
Région;Appartement standing;PT;2018;1495;130
Région;Appartement standing;PT;2019;1530;133
Région;Appartement standing;PT;2020;1495;130
Région;Appartement standing;PT;2021;1545;134
Région;Appartement standing;PT;2022;1611;140
Région;Appartement économique;APE;2001;895;100
Région;Appartement économique;APE;2002;874;98
Région;Appartement économique;APE;2003;899;101
Région;Appartement économique;APE;2004;934;105
Région;Appartement économique;APE;2005;952;107
Région;Appartement économique;APE;2006;961;108
Région;Appartement économique;APE;2007;926;104
Région;Appartement économique;APE;2008;960;108
Région;Appartement économique;APE;2009;1003;112
Région;Appartement économique;APE;2010;1052;118
Région;Appartement économique;APE;2011;1058;118
Région;Appartement économique;APE;2012;1072;120
Région;Appartement économique;APE;2013;1080;121
Région;Appartement économique;APE;2014;1102;123
Région;Appartement économique;APE;2015;1109;127
Région;Appartement économique;APE;2016;1131;130
Région;Appartement économique;APE;2017;1157;133
Région;Appartement économique;APE;2018;1184;137
Région;Appartement économique;APE;2019;1215;141
Région;Appartement économique;APE;2020;1205;139
Région;Appartement économique;APE;2021;1221;141
Région;Appartement économique;APE;2022;1246;145
Région;Appartement économique;GT;2001;1248;100
Région;Appartement économique;GT;2002;1226;98
Région;Appartement économique;GT;2003;1206;97
Région;Appartement économique;GT;2004;1206;97
Région;Appartement économique;GT;2005;1213;97
Région;Appartement économique;GT;2006;1213;97
Région;Appartement économique;GT;2007;1183;95
Région;Appartement économique;GT;2008;1228;98
Région;Appartement économique;GT;2009;1279;102
Région;Appartement économique;GT;2010;1310;104
Région;Appartement économique;GT;2011;1315;105
Région;Appartement économique;GT;2012;1336;106
Région;Appartement économique;GT;2013;1341;107
Région;Appartement économique;GT;2014;1405;112
Région;Appartement économique;GT;2015;1412;112
Région;Appartement économique;GT;2016;1437;115
Région;Appartement économique;GT;2017;1453;116
Région;Appartement économique;GT;2018;1480;118
Région;Appartement économique;GT;2019;1506;121
Région;Appartement économique;GT;2020;1487;119
Région;Appartement économique;GT;2021;1505;121
Région;Appartement économique;GT;2022;1538;124
Région;Appartement économique;MT;2001;910;100
Région;Appartement économique;MT;2002;880;97
Région;Appartement économique;MT;2003;911;100
Région;Appartement économique;MT;2004;951;104
Région;Appartement économique;MT;2005;971;106
Région;Appartement économique;MT;2006;980;107
Région;Appartement économique;MT;2007;943;103
Région;Appartement économique;MT;2008;977;107
Région;Appartement économique;MT;2009;1022;111
Région;Appartement économique;MT;2010;1081;118
Région;Appartement économique;MT;2011;1090;119
Région;Appartement économique;MT;2012;1102;120
Région;Appartement économique;MT;2013;1109;121
Région;Appartement économique;MT;2014;1119;122
Région;Appartement économique;MT;2015;1134;124
Région;Appartement économique;MT;2016;1158;127
Région;Appartement économique;MT;2017;1179;129
Région;Appartement économique;MT;2018;1203;132
Région;Appartement économique;MT;2019;1232;135
Région;Appartement économique;MT;2020;1228;135
Région;Appartement économique;MT;2021;1244;137
Région;Appartement économique;MT;2022;1267;139
Région;Appartement économique;PT;2001;569;100
Région;Appartement économique;PT;2002;590;103
Région;Appartement économique;PT;2003;622;109
Région;Appartement économique;PT;2004;654;114
Région;Appartement économique;PT;2005;676;118
Région;Appartement économique;PT;2006;692;120
Région;Appartement économique;PT;2007;663;116
Région;Appartement économique;PT;2008;687;120
Région;Appartement économique;PT;2009;713;124
Région;Appartement économique;PT;2010;727;127
Région;Appartement économique;PT;2011;724;126
Région;Appartement économique;PT;2012;739;129
Région;Appartement économique;PT;2013;754;131
Région;Appartement économique;PT;2014;800;139
Région;Appartement économique;PT;2015;821;143
Région;Appartement économique;PT;2016;837;147
Région;Appartement économique;PT;2017;878;154
Région;Appartement économique;PT;2018;910;160
Région;Appartement économique;PT;2019;949;167
Région;Appartement économique;PT;2020;928;163
Région;Appartement économique;PT;2021;943;166
Région;Appartement économique;PT;2022;966;170
Région;Maison sur lot économique;GT;2001;1139;100
Région;Maison sur lot économique;GT;2002;1188;104
Région;Maison sur lot économique;GT;2003;1135;100
Région;Maison sur lot économique;GT;2004;1080;95
Région;Maison sur lot économique;GT;2005;1078;94
Région;Maison sur lot économique;GT;2006;1089;95
Région;Maison sur lot économique;GT;2007;1099;96
Région;Maison sur lot économique;GT;2008;1133;99
Région;Maison sur lot économique;GT;2009;1168;102
Région;Maison sur lot économique;GT;2010;1199;105
Région;Maison sur lot économique;GT;2011;1222;107
Région;Maison sur lot économique;GT;2012;1242;108
Région;Maison sur lot économique;GT;2013;1282;112
Région;Maison sur lot économique;GT;2014;1350;118
Région;Maison sur lot économique;GT;2015;1384;120
Région;Maison sur lot économique;GT;2016;1405;121
Région;Maison sur lot économique;GT;2017;1425;123
Région;Maison sur lot économique;GT;2018;1445;125
Région;Maison sur lot économique;GT;2019;1476;127
Région;Maison sur lot économique;GT;2020;1476;127
Région;Maison sur lot économique;GT;2021;1496;129
Région;Maison sur lot économique;GT;2022;1518;131
Région;Maison sur lot économique;MLE;2001;898;100
Région;Maison sur lot économique;MLE;2002;926;103
Région;Maison sur lot économique;MLE;2003;899;100
Région;Maison sur lot économique;MLE;2004;860;96
Région;Maison sur lot économique;MLE;2005;847;94
Région;Maison sur lot économique;MLE;2006;853;95
Région;Maison sur lot économique;MLE;2007;867;96
Région;Maison sur lot économique;MLE;2008;905;101
Région;Maison sur lot économique;MLE;2009;948;106
Région;Maison sur lot économique;MLE;2010;977;109
Région;Maison sur lot économique;MLE;2011;972;108
Région;Maison sur lot économique;MLE;2012;977;109
Région;Maison sur lot économique;MLE;2013;998;111
Région;Maison sur lot économique;MLE;2014;1050;117
Région;Maison sur lot économique;MLE;2015;1092;124
Région;Maison sur lot économique;MLE;2016;1115;127
Région;Maison sur lot économique;MLE;2017;1136;129
Région;Maison sur lot économique;MLE;2018;1158;132
Région;Maison sur lot économique;MLE;2019;1188;136
Région;Maison sur lot économique;MLE;2020;1191;136
Région;Maison sur lot économique;MLE;2021;1200;137
Région;Maison sur lot économique;MLE;2022;1229;140
Région;Maison sur lot économique;MT;2001;923;100
Région;Maison sur lot économique;MT;2002;955;103
Région;Maison sur lot économique;MT;2003;926;100
Région;Maison sur lot économique;MT;2004;881;95
Région;Maison sur lot économique;MT;2005;857;92
Région;Maison sur lot économique;MT;2006;864;93
Région;Maison sur lot économique;MT;2007;883;95
Région;Maison sur lot économique;MT;2008;924;100
Région;Maison sur lot économique;MT;2009;971;105
Région;Maison sur lot économique;MT;2010;1001;108
Région;Maison sur lot économique;MT;2011;985;106
Région;Maison sur lot économique;MT;2012;985;106
Région;Maison sur lot économique;MT;2013;1007;109
Région;Maison sur lot économique;MT;2014;1063;115
Région;Maison sur lot économique;MT;2015;1133;121
Région;Maison sur lot économique;MT;2016;1151;123
Région;Maison sur lot économique;MT;2017;1170;125
Région;Maison sur lot économique;MT;2018;1190;128
Région;Maison sur lot économique;MT;2019;1222;131
Région;Maison sur lot économique;MT;2020;1227;132
Région;Maison sur lot économique;MT;2021;1233;132
Région;Maison sur lot économique;MT;2022;1264;136
Région;Maison sur lot économique;PT;2001;606;100
Région;Maison sur lot économique;PT;2002;602;99
Région;Maison sur lot économique;PT;2003;606;100
Région;Maison sur lot économique;PT;2004;607;100
Région;Maison sur lot économique;PT;2005;634;104
Région;Maison sur lot économique;PT;2006;635;104
Région;Maison sur lot économique;PT;2007;628;103
Région;Maison sur lot économique;PT;2008;652;107
Région;Maison sur lot économique;PT;2009;684;112
Région;Maison sur lot économique;PT;2010;712;117
Région;Maison sur lot économique;PT;2011;730;120
Région;Maison sur lot économique;PT;2012;747;123
Région;Maison sur lot économique;PT;2013;756;124
Région;Maison sur lot économique;PT;2014;778;128
Région;Maison sur lot économique;PT;2015;801;132
Région;Maison sur lot économique;PT;2016;835;137
Région;Maison sur lot économique;PT;2017;861;142
Région;Maison sur lot économique;PT;2018;887;146
Région;Maison sur lot économique;PT;2019;910;150
Région;Maison sur lot économique;PT;2020;911;150
Région;Maison sur lot économique;PT;2021;916;151
Région;Maison sur lot économique;PT;2022;946;156
Région;Total ville;MLE;2001;1032;100
Région;Total ville;MLE;2002;1035;100
Région;Total ville;MLE;2003;1033;101
Région;Total ville;MLE;2004;1027;100
Région;Total ville;MLE;2005;1029;100
Région;Total ville;MLE;2006;1032;101
Région;Total ville;MLE;2007;1022;100
Région;Total ville;MLE;2008;1059;104
Région;Total ville;MLE;2009;1106;108
Région;Total ville;MLE;2010;1144;112
Région;Total ville;MLE;2011;1146;113
Région;Total ville;MLE;2012;1157;114
Région;Total ville;MLE;2013;1172;115
Région;Total ville;MLE;2014;1211;119
Région;Total ville;MLE;2015;1194;123
Région;Total ville;MLE;2016;1217;126
Région;Total ville;MLE;2017;1239;129
Région;Total ville;MLE;2018;1263;131
Région;Total ville;MLE;2019;1293;135
Région;Total ville;MLE;2020;1291;135
Région;Total ville;MLE;2021;1302;136
Région;Total ville;MLE;2022;1333;139
Région;Villa;GT;2001;7638;100
Région;Villa;GT;2002;7592;99
Région;Villa;GT;2003;7863;103
Région;Villa;GT;2004;7726;101
Région;Villa;GT;2005;7474;98
Région;Villa;GT;2006;7233;95
Région;Villa;GT;2007;7365;97
Région;Villa;GT;2008;7437;98
Région;Villa;GT;2009;7730;101
Région;Villa;GT;2010;7813;102
Région;Villa;GT;2011;7907;104
Région;Villa;GT;2012;7958;104
Région;Villa;GT;2013;8008;105
Région;Villa;GT;2014;7980;105
Région;Villa;GT;2015;8168;107
Région;Villa;GT;2016;8207;108
Région;Villa;GT;2017;8243;108
Région;Villa;GT;2018;8325;109
Région;Villa;GT;2019;8366;110
Région;Villa;GT;2020;8273;109
Région;Villa;GT;2021;8339;110
Région;Villa;GT;2022;8434;111
Région;Villa;MT;2001;6265;100
Région;Villa;MT;2002;6227;99
Région;Villa;MT;2003;6178;99
Région;Villa;MT;2004;6033;96
Région;Villa;MT;2005;5918;95
Région;Villa;MT;2006;5816;93
Région;Villa;MT;2007;5826;93
Région;Villa;MT;2008;5984;96
Région;Villa;MT;2009;6232;100
Région;Villa;MT;2010;6206;99
Région;Villa;MT;2011;6273;100
Région;Villa;MT;2012;6332;101
Région;Villa;MT;2013;6363;102
Région;Villa;MT;2014;6564;105
Région;Villa;MT;2015;6500;104
Région;Villa;MT;2016;6540;105
Région;Villa;MT;2017;6590;106
Région;Villa;MT;2018;6663;107
Région;Villa;MT;2019;6717;108
Région;Villa;MT;2020;6552;105
Région;Villa;MT;2021;6737;108
Région;Villa;MT;2022;6952;112
Région;Villa;PT;2001;3741;100
Région;Villa;PT;2002;3718;99
Région;Villa;PT;2003;3836;103
Région;Villa;PT;2004;3818;102
Région;Villa;PT;2005;3800;102
Région;Villa;PT;2006;3749;100
Région;Villa;PT;2007;3723;100
Région;Villa;PT;2008;3824;102
Région;Villa;PT;2009;3956;106
Région;Villa;PT;2010;4046;108
Région;Villa;PT;2011;4127;110
Région;Villa;PT;2012;4206;112
Région;Villa;PT;2013;4266;114
Région;Villa;PT;2014;4408;118
Région;Villa;PT;2015;4549;122
Région;Villa;PT;2016;4590;123
Région;Villa;PT;2017;4635;124
Région;Villa;PT;2018;4711;126
Région;Villa;PT;2019;4772;128
Région;Villa;PT;2020;4622;124
Région;Villa;PT;2021;4685;125
Région;Villa;PT;2022;4770;128
Région;Villa;VIL;2001;6299;100
Région;Villa;VIL;2002;6260;99
Région;Villa;VIL;2003;6308;100
Région;Villa;VIL;2004;6175;98
Région;Villa;VIL;2005;6034;96
Région;Villa;VIL;2006;5902;94
Région;Villa;VIL;2007;5937;95
Région;Villa;VIL;2008;6070;97
Région;Villa;VIL;2009;6322;101
Région;Villa;VIL;2010;6331;101
Région;Villa;VIL;2011;6404;102
Région;Villa;VIL;2012;6463;103
Région;Villa;VIL;2013;6501;104
Région;Villa;VIL;2014;6644;106
Région;Villa;VIL;2015;6292;110
Région;Villa;VIL;2016;6332;111
Région;Villa;VIL;2017;6377;112
Région;Villa;VIL;2018;6452;113
Région;Villa;VIL;2019;6505;114
Région;Villa;VIL;2020;6360;111
Région;Villa;VIL;2021;6483;113
Région;Villa;VIL;2022;6632;116
Sidi Ifni;Appartement standing;APS;2001;Non disponible;Non disponible
Sidi Ifni;Appartement standing;APS;2002;Non disponible;Non disponible
Sidi Ifni;Appartement standing;APS;2003;Non disponible;Non disponible
Sidi Ifni;Appartement standing;APS;2004;Non disponible;Non disponible
Sidi Ifni;Appartement standing;APS;2005;Non disponible;Non disponible
Sidi Ifni;Appartement standing;APS;2006;Non disponible;Non disponible
Sidi Ifni;Appartement standing;APS;2007;Non disponible;Non disponible
Sidi Ifni;Appartement standing;APS;2008;Non disponible;Non disponible
Sidi Ifni;Appartement standing;APS;2009;Non disponible;Non disponible
Sidi Ifni;Appartement standing;APS;2010;Non disponible;Non disponible
Sidi Ifni;Appartement standing;APS;2011;Non disponible;Non disponible
Sidi Ifni;Appartement standing;APS;2012;Non disponible;Non disponible
Sidi Ifni;Appartement standing;APS;2013;Non disponible;Non disponible
Sidi Ifni;Appartement standing;APS;2014;Non disponible;Non disponible
Sidi Ifni;Appartement standing;APS;2015;Non disponible;Non disponible
Sidi Ifni;Appartement standing;APS;2016;Non disponible;Non disponible
Sidi Ifni;Appartement standing;APS;2017;Non disponible;Non disponible
Sidi Ifni;Appartement standing;APS;2018;Non disponible;Non disponible
Sidi Ifni;Appartement standing;APS;2019;Non disponible;Non disponible
Sidi Ifni;Appartement standing;APS;2020;Non disponible;Non disponible
Sidi Ifni;Appartement standing;APS;2021;Non disponible;Non disponible
Sidi Ifni;Appartement standing;APS;2022;Non disponible;Non disponible
Sidi Ifni;Appartement standing;GT;2001;Non disponible;Non disponible
Sidi Ifni;Appartement standing;GT;2002;Non disponible;Non disponible
Sidi Ifni;Appartement standing;GT;2003;Non disponible;Non disponible
Sidi Ifni;Appartement standing;GT;2004;Non disponible;Non disponible
Sidi Ifni;Appartement standing;GT;2005;Non disponible;Non disponible
Sidi Ifni;Appartement standing;GT;2006;Non disponible;Non disponible
Sidi Ifni;Appartement standing;GT;2007;Non disponible;Non disponible
Sidi Ifni;Appartement standing;GT;2008;Non disponible;Non disponible
Sidi Ifni;Appartement standing;GT;2009;Non disponible;Non disponible
Sidi Ifni;Appartement standing;GT;2010;Non disponible;Non disponible
Sidi Ifni;Appartement standing;GT;2011;Non disponible;Non disponible
Sidi Ifni;Appartement standing;GT;2012;Non disponible;Non disponible
Sidi Ifni;Appartement standing;GT;2013;Non disponible;Non disponible
Sidi Ifni;Appartement standing;GT;2014;Non disponible;Non disponible
Sidi Ifni;Appartement standing;GT;2015;Non disponible;Non disponible
Sidi Ifni;Appartement standing;GT;2016;Non disponible;Non disponible
Sidi Ifni;Appartement standing;GT;2017;Non disponible;Non disponible
Sidi Ifni;Appartement standing;GT;2018;Non disponible;Non disponible
Sidi Ifni;Appartement standing;GT;2019;Non disponible;Non disponible
Sidi Ifni;Appartement standing;GT;2020;Non disponible;Non disponible
Sidi Ifni;Appartement standing;GT;2021;Non disponible;Non disponible
Sidi Ifni;Appartement standing;GT;2022;Non disponible;Non disponible
Sidi Ifni;Appartement standing;MT;2001;Non disponible;Non disponible
Sidi Ifni;Appartement standing;MT;2002;Non disponible;Non disponible
Sidi Ifni;Appartement standing;MT;2003;Non disponible;Non disponible
Sidi Ifni;Appartement standing;MT;2004;Non disponible;Non disponible
Sidi Ifni;Appartement standing;MT;2005;Non disponible;Non disponible
Sidi Ifni;Appartement standing;MT;2006;Non disponible;Non disponible
Sidi Ifni;Appartement standing;MT;2007;Non disponible;Non disponible
Sidi Ifni;Appartement standing;MT;2008;Non disponible;Non disponible
Sidi Ifni;Appartement standing;MT;2009;Non disponible;Non disponible
