Agglomération;Type d'habitat;Envergure;Année;Montants moyens des loyers (MAD);Indices des montants moyens des loyers
Laâyoune Sakia Al Hamra;Appartement standing;GT;2002;2026;103
Laâyoune Sakia Al Hamra;Appartement standing;GT;2003;2121;109
Laâyoune Sakia Al Hamra;Appartement standing;GT;2004;2179;112
Laâyoune Sakia Al Hamra;Appartement standing;GT;2005;2309;114
Laâyoune Sakia Al Hamra;Appartement standing;GT;2006;2368;117
Laâyoune Sakia Al Hamra;Appartement standing;GT;2007;2429;120
Laâyoune Sakia Al Hamra;Appartement standing;GT;2008;2490;123
Laâyoune Sakia Al Hamra;Appartement standing;GT;2009;2574;127
Laâyoune Sakia Al Hamra;Appartement standing;GT;2010;2693;133
Laâyoune Sakia Al Hamra;Appartement standing;GT;2011;2752;136
Laâyoune Sakia Al Hamra;Appartement standing;GT;2012;2804;139
Laâyoune Sakia Al Hamra;Appartement standing;GT;2013;2865;142
Laâyoune Sakia Al Hamra;Appartement standing;GT;2014;2917;145
Laâyoune Sakia Al Hamra;Appartement standing;GT;2015;2995;144
Laâyoune Sakia Al Hamra;Appartement standing;GT;2016;3026;146
Laâyoune Sakia Al Hamra;Appartement standing;GT;2017;3046;147
Laâyoune Sakia Al Hamra;Appartement standing;GT;2018;3079;148
Laâyoune Sakia Al Hamra;Appartement standing;GT;2019;3150;152
Laâyoune Sakia Al Hamra;Appartement standing;MT;2001;1440;100
Laâyoune Sakia Al Hamra;Appartement standing;MT;2002;1481;103
Laâyoune Sakia Al Hamra;Appartement standing;MT;2003;1547;108
Laâyoune Sakia Al Hamra;Appartement standing;MT;2004;1590;111
Laâyoune Sakia Al Hamra;Appartement standing;MT;2005;1708;116
Laâyoune Sakia Al Hamra;Appartement standing;MT;2006;1752;119
Laâyoune Sakia Al Hamra;Appartement standing;MT;2007;1843;125
Laâyoune Sakia Al Hamra;Appartement standing;MT;2008;1937;132
Laâyoune Sakia Al Hamra;Appartement standing;MT;2009;2038;139
Laâyoune Sakia Al Hamra;Appartement standing;MT;2010;2172;148
Laâyoune Sakia Al Hamra;Appartement standing;MT;2011;2288;155
Laâyoune Sakia Al Hamra;Appartement standing;MT;2012;2313;157
Laâyoune Sakia Al Hamra;Appartement standing;MT;2013;2329;159
Laâyoune Sakia Al Hamra;Appartement standing;MT;2014;2390;163
Laâyoune Sakia Al Hamra;Appartement standing;MT;2015;2462;164
Laâyoune Sakia Al Hamra;Appartement standing;MT;2016;2513;167
Laâyoune Sakia Al Hamra;Appartement standing;MT;2017;2568;171
Laâyoune Sakia Al Hamra;Appartement standing;MT;2018;2593;173
Laâyoune Sakia Al Hamra;Appartement standing;MT;2019;2635;176
Laâyoune Sakia Al Hamra;Appartement standing;PT;2001;1028;100
Laâyoune Sakia Al Hamra;Appartement standing;PT;2002;1065;104
Laâyoune Sakia Al Hamra;Appartement standing;PT;2003;1087;106
Laâyoune Sakia Al Hamra;Appartement standing;PT;2004;1138;112
Laâyoune Sakia Al Hamra;Appartement standing;PT;2005;1174;113
Laâyoune Sakia Al Hamra;Appartement standing;PT;2006;1184;114
Laâyoune Sakia Al Hamra;Appartement standing;PT;2007;1269;122
Laâyoune Sakia Al Hamra;Appartement standing;PT;2008;1311;126
Laâyoune Sakia Al Hamra;Appartement standing;PT;2009;1389;134
Laâyoune Sakia Al Hamra;Appartement standing;PT;2010;1492;143
Laâyoune Sakia Al Hamra;Appartement standing;PT;2011;1621;155
Laâyoune Sakia Al Hamra;Appartement standing;PT;2012;1628;156
Laâyoune Sakia Al Hamra;Appartement standing;PT;2013;1651;158
Laâyoune Sakia Al Hamra;Appartement standing;PT;2014;1681;161
Laâyoune Sakia Al Hamra;Appartement standing;PT;2015;1739;163
Laâyoune Sakia Al Hamra;Appartement standing;PT;2016;1801;169
Laâyoune Sakia Al Hamra;Appartement standing;PT;2017;1845;173
Laâyoune Sakia Al Hamra;Appartement standing;PT;2018;1879;176
Laâyoune Sakia Al Hamra;Appartement standing;PT;2019;1972;185
Laâyoune Sakia Al Hamra;Appartement économique;APE;2001;888;100
Laâyoune Sakia Al Hamra;Appartement économique;APE;2002;922;104
Laâyoune Sakia Al Hamra;Appartement économique;APE;2003;977;111
Laâyoune Sakia Al Hamra;Appartement économique;APE;2004;1040;119
Laâyoune Sakia Al Hamra;Appartement économique;APE;2005;1064;123
Laâyoune Sakia Al Hamra;Appartement économique;APE;2006;1093;127
Laâyoune Sakia Al Hamra;Appartement économique;APE;2007;1152;134
Laâyoune Sakia Al Hamra;Appartement économique;APE;2008;1194;140
Laâyoune Sakia Al Hamra;Appartement économique;APE;2009;1250;147
Laâyoune Sakia Al Hamra;Appartement économique;APE;2010;1309;153
Laâyoune Sakia Al Hamra;Appartement économique;APE;2011;1353;159
Laâyoune Sakia Al Hamra;Appartement économique;APE;2012;1383;163
Laâyoune Sakia Al Hamra;Appartement économique;APE;2013;1423;169
Laâyoune Sakia Al Hamra;Appartement économique;APE;2014;1466;174
Laâyoune Sakia Al Hamra;Appartement économique;APE;2015;1493;176
Laâyoune Sakia Al Hamra;Appartement économique;APE;2016;1516;179
Laâyoune Sakia Al Hamra;Appartement économique;APE;2017;1538;182
Laâyoune Sakia Al Hamra;Appartement économique;APE;2018;1555;184
Laâyoune Sakia Al Hamra;Appartement économique;APE;2019;1595;190
Laâyoune Sakia Al Hamra;Appartement économique;GT;2001;1233;100
Laâyoune Sakia Al Hamra;Appartement économique;GT;2002;1276;104
Laâyoune Sakia Al Hamra;Appartement économique;GT;2003;1362;111
Laâyoune Sakia Al Hamra;Appartement économique;GT;2004;1441;118
Laâyoune Sakia Al Hamra;Appartement économique;GT;2005;1486;122
Laâyoune Sakia Al Hamra;Appartement économique;GT;2006;1519;125
Laâyoune Sakia Al Hamra;Appartement économique;GT;2007;1582;131
Laâyoune Sakia Al Hamra;Appartement économique;GT;2008;1633;135
Laâyoune Sakia Al Hamra;Appartement économique;GT;2009;1702;140
Laâyoune Sakia Al Hamra;Appartement économique;GT;2010;1799;148
Laâyoune Sakia Al Hamra;Appartement économique;GT;2011;1868;154
Laâyoune Sakia Al Hamra;Appartement économique;GT;2012;1892;156
Laâyoune Sakia Al Hamra;Appartement économique;GT;2013;1935;160
Laâyoune Sakia Al Hamra;Appartement économique;GT;2014;1984;164
Laâyoune Sakia Al Hamra;Appartement économique;GT;2015;2010;167
Laâyoune Sakia Al Hamra;Appartement économique;GT;2016;2040;169
Laâyoune Sakia Al Hamra;Appartement économique;GT;2017;2056;171
Laâyoune Sakia Al Hamra;Appartement économique;GT;2018;2078;173
Laâyoune Sakia Al Hamra;Appartement économique;GT;2019;2132;178
Laâyoune Sakia Al Hamra;Appartement économique;MT;2001;1011;100
Laâyoune Sakia Al Hamra;Appartement économique;MT;2002;1047;104
Laâyoune Sakia Al Hamra;Appartement économique;MT;2003;1093;109
Laâyoune Sakia Al Hamra;Appartement économique;MT;2004;1153;115
Laâyoune Sakia Al Hamra;Appartement économique;MT;2005;1169;118
Laâyoune Sakia Al Hamra;Appartement économique;MT;2006;1205;122
Laâyoune Sakia Al Hamra;Appartement économique;MT;2007;1267;128
Laâyoune Sakia Al Hamra;Appartement économique;MT;2008;1303;132
Laâyoune Sakia Al Hamra;Appartement économique;MT;2009;1353;137
Laâyoune Sakia Al Hamra;Appartement économique;MT;2010;1402;142
Laâyoune Sakia Al Hamra;Appartement économique;MT;2011;1438;146
Laâyoune Sakia Al Hamra;Appartement économique;MT;2012;1476;151
Laâyoune Sakia Al Hamra;Appartement économique;MT;2013;1515;155
Laâyoune Sakia Al Hamra;Appartement économique;MT;2014;1561;160
Laâyoune Sakia Al Hamra;Appartement économique;MT;2015;1571;164
Laâyoune Sakia Al Hamra;Appartement économique;MT;2016;1593;166
Laâyoune Sakia Al Hamra;Appartement économique;MT;2017;1616;169
Laâyoune Sakia Al Hamra;Appartement économique;MT;2018;1634;171
Laâyoune Sakia Al Hamra;Appartement économique;MT;2019;1674;176
Laâyoune Sakia Al Hamra;Appartement économique;PT;2001;582;100
Laâyoune Sakia Al Hamra;Appartement économique;PT;2002;610;105
Laâyoune Sakia Al Hamra;Appartement économique;PT;2003;666;114
Laâyoune Sakia Al Hamra;Appartement économique;PT;2004;727;125
Laâyoune Sakia Al Hamra;Appartement économique;PT;2005;751;131
Laâyoune Sakia Al Hamra;Appartement économique;PT;2006;771;135
Laâyoune Sakia Al Hamra;Appartement économique;PT;2007;825;144
Laâyoune Sakia Al Hamra;Appartement économique;PT;2008;871;151
Laâyoune Sakia Al Hamra;Appartement économique;PT;2009;930;161
Laâyoune Sakia Al Hamra;Appartement économique;PT;2010;983;170
Laâyoune Sakia Al Hamra;Appartement économique;PT;2011;1028;178
Laâyoune Sakia Al Hamra;Appartement économique;PT;2012;1048;182
Laâyoune Sakia Al Hamra;Appartement économique;PT;2013;1087;189
Laâyoune Sakia Al Hamra;Appartement économique;PT;2014;1123;196
Laâyoune Sakia Al Hamra;Appartement économique;PT;2015;1138;200
Laâyoune Sakia Al Hamra;Appartement économique;PT;2016;1159;204
Laâyoune Sakia Al Hamra;Appartement économique;PT;2017;1182;208
Laâyoune Sakia Al Hamra;Appartement économique;PT;2018;1195;210
Laâyoune Sakia Al Hamra;Appartement économique;PT;2019;1230;217
Laâyoune Sakia Al Hamra;Maison sur lot économique;GT;2001;1227;100
Laâyoune Sakia Al Hamra;Maison sur lot économique;GT;2002;1275;104
Laâyoune Sakia Al Hamra;Maison sur lot économique;GT;2003;1318;108
Laâyoune Sakia Al Hamra;Maison sur lot économique;GT;2004;1398;115
Laâyoune Sakia Al Hamra;Maison sur lot économique;GT;2005;1434;119
Laâyoune Sakia Al Hamra;Maison sur lot économique;GT;2006;1499;125
Laâyoune Sakia Al Hamra;Maison sur lot économique;GT;2007;1528;127
Laâyoune Sakia Al Hamra;Maison sur lot économique;GT;2008;1575;131
Laâyoune Sakia Al Hamra;Maison sur lot économique;GT;2009;1641;137
Laâyoune Sakia Al Hamra;Maison sur lot économique;GT;2010;1751;145
Laâyoune Sakia Al Hamra;Maison sur lot économique;GT;2011;1811;150
Laâyoune Sakia Al Hamra;Maison sur lot économique;GT;2012;1841;153
Laâyoune Sakia Al Hamra;Maison sur lot économique;GT;2013;1882;157
Laâyoune Sakia Al Hamra;Maison sur lot économique;GT;2014;1927;160
Laâyoune Sakia Al Hamra;Maison sur lot économique;GT;2015;1953;164
Laâyoune Sakia Al Hamra;Maison sur lot économique;GT;2016;1981;166
Laâyoune Sakia Al Hamra;Maison sur lot économique;GT;2017;1997;168
Laâyoune Sakia Al Hamra;Maison sur lot économique;GT;2018;2014;169
Laâyoune Sakia Al Hamra;Maison sur lot économique;GT;2019;2059;173
Laâyoune Sakia Al Hamra;Maison sur lot économique;MLE;2001;827;100
Laâyoune Sakia Al Hamra;Maison sur lot économique;MLE;2002;862;105
Laâyoune Sakia Al Hamra;Maison sur lot économique;MLE;2003;893;108
Laâyoune Sakia Al Hamra;Maison sur lot économique;MLE;2004;928;112
Laâyoune Sakia Al Hamra;Maison sur lot économique;MLE;2005;934;112
Laâyoune Sakia Al Hamra;Maison sur lot économique;MLE;2006;958;115
Laâyoune Sakia Al Hamra;Maison sur lot économique;MLE;2007;1019;122
Laâyoune Sakia Al Hamra;Maison sur lot économique;MLE;2008;1066;129
Laâyoune Sakia Al Hamra;Maison sur lot économique;MLE;2009;1126;136
Laâyoune Sakia Al Hamra;Maison sur lot économique;MLE;2010;1188;144
Laâyoune Sakia Al Hamra;Maison sur lot économique;MLE;2011;1240;151
Laâyoune Sakia Al Hamra;Maison sur lot économique;MLE;2012;1282;157
Laâyoune Sakia Al Hamra;Maison sur lot économique;MLE;2013;1324;162
Laâyoune Sakia Al Hamra;Maison sur lot économique;MLE;2014;1365;167
Laâyoune Sakia Al Hamra;Maison sur lot économique;MLE;2015;1414;172
Laâyoune Sakia Al Hamra;Maison sur lot économique;MLE;2016;1433;174
Laâyoune Sakia Al Hamra;Maison sur lot économique;MLE;2017;1457;177
Laâyoune Sakia Al Hamra;Maison sur lot économique;MLE;2018;1472;179
Laâyoune Sakia Al Hamra;Maison sur lot économique;MLE;2019;1517;185
Laâyoune Sakia Al Hamra;Maison sur lot économique;MT;2001;881;100
Laâyoune Sakia Al Hamra;Maison sur lot économique;MT;2002;924;105
Laâyoune Sakia Al Hamra;Maison sur lot économique;MT;2003;968;111
Laâyoune Sakia Al Hamra;Maison sur lot économique;MT;2004;1021;117
Laâyoune Sakia Al Hamra;Maison sur lot économique;MT;2005;1046;120
Laâyoune Sakia Al Hamra;Maison sur lot économique;MT;2006;1079;124
Laâyoune Sakia Al Hamra;Maison sur lot économique;MT;2007;1168;134
Laâyoune Sakia Al Hamra;Maison sur lot économique;MT;2008;1209;139
Laâyoune Sakia Al Hamra;Maison sur lot économique;MT;2009;1274;146
Laâyoune Sakia Al Hamra;Maison sur lot économique;MT;2010;1318;151
Laâyoune Sakia Al Hamra;Maison sur lot économique;MT;2011;1352;155
Laâyoune Sakia Al Hamra;Maison sur lot économique;MT;2012;1403;161
Laâyoune Sakia Al Hamra;Maison sur lot économique;MT;2013;1451;167
Laâyoune Sakia Al Hamra;Maison sur lot économique;MT;2014;1499;172
Laâyoune Sakia Al Hamra;Maison sur lot économique;MT;2015;1524;176
Laâyoune Sakia Al Hamra;Maison sur lot économique;MT;2016;1541;178
Laâyoune Sakia Al Hamra;Maison sur lot économique;MT;2017;1568;181
Laâyoune Sakia Al Hamra;Maison sur lot économique;MT;2018;1581;183
Laâyoune Sakia Al Hamra;Maison sur lot économique;MT;2019;1620;188
Laâyoune Sakia Al Hamra;Maison sur lot économique;PT;2001;589;100
Laâyoune Sakia Al Hamra;Maison sur lot économique;PT;2002;609;104
Laâyoune Sakia Al Hamra;Maison sur lot économique;PT;2003;617;105
Laâyoune Sakia Al Hamra;Maison sur lot économique;PT;2004;613;104
Laâyoune Sakia Al Hamra;Maison sur lot économique;PT;2005;577;100
Laâyoune Sakia Al Hamra;Maison sur lot économique;PT;2006;573;99
Laâyoune Sakia Al Hamra;Maison sur lot économique;PT;2007;616;106
Laâyoune Sakia Al Hamra;Maison sur lot économique;PT;2008;671;116
Laâyoune Sakia Al Hamra;Maison sur lot économique;PT;2009;722;124
Laâyoune Sakia Al Hamra;Maison sur lot économique;PT;2010;783;135
Laâyoune Sakia Al Hamra;Maison sur lot économique;PT;2011;855;147
Laâyoune Sakia Al Hamra;Maison sur lot économique;PT;2012;894;154
Laâyoune Sakia Al Hamra;Maison sur lot économique;PT;2013;928;159
Laâyoune Sakia Al Hamra;Maison sur lot économique;PT;2014;957;165
Laâyoune Sakia Al Hamra;Maison sur lot économique;PT;2015;978;169
Laâyoune Sakia Al Hamra;Maison sur lot économique;PT;2016;994;172
Laâyoune Sakia Al Hamra;Maison sur lot économique;PT;2017;1016;176
Laâyoune Sakia Al Hamra;Maison sur lot économique;PT;2018;1036;179
Laâyoune Sakia Al Hamra;Maison sur lot économique;PT;2019;1091;188
Laâyoune Sakia Al Hamra;Total région;MLE;2001;940;100
Laâyoune Sakia Al Hamra;Total région;MLE;2002;976;104
Laâyoune Sakia Al Hamra;Total région;MLE;2003;1022;110
Laâyoune Sakia Al Hamra;Total région;MLE;2004;1072;115
Laâyoune Sakia Al Hamra;Total région;MLE;2005;1092;118
Laâyoune Sakia Al Hamra;Total région;MLE;2006;1120;121
Laâyoune Sakia Al Hamra;Total région;MLE;2007;1182;128
Laâyoune Sakia Al Hamra;Total région;MLE;2008;1228;134
Laâyoune Sakia Al Hamra;Total région;MLE;2009;1289;141
Laâyoune Sakia Al Hamra;Total région;MLE;2010;1352;148
Laâyoune Sakia Al Hamra;Total région;MLE;2011;1404;155
Laâyoune Sakia Al Hamra;Total région;MLE;2012;1435;160
Laâyoune Sakia Al Hamra;Total région;MLE;2013;1476;165
Laâyoune Sakia Al Hamra;Total région;MLE;2014;1520;170
Laâyoune Sakia Al Hamra;Total région;MLE;2015;1567;172
Laâyoune Sakia Al Hamra;Total région;MLE;2016;1589;174
Laâyoune Sakia Al Hamra;Total région;MLE;2017;1613;177
Laâyoune Sakia Al Hamra;Total région;MLE;2018;1630;179
Laâyoune Sakia Al Hamra;Total région;MLE;2019;1673;185
Laâyoune Sakia Al Hamra;Villa;GT;2001;10600;100
Laâyoune Sakia Al Hamra;Villa;GT;2002;10750;101
Laâyoune Sakia Al Hamra;Villa;GT;2003;11281;106
Laâyoune Sakia Al Hamra;Villa;GT;2004;11564;109
Laâyoune Sakia Al Hamra;Villa;GT;2005;11836;112
Laâyoune Sakia Al Hamra;Villa;GT;2006;11839;112
Laâyoune Sakia Al Hamra;Villa;GT;2007;11900;112
Laâyoune Sakia Al Hamra;Villa;GT;2008;12000;113
Laâyoune Sakia Al Hamra;Villa;GT;2009;12300;116
Laâyoune Sakia Al Hamra;Villa;GT;2010;12565;119
Laâyoune Sakia Al Hamra;Villa;GT;2011;12766;120
Laâyoune Sakia Al Hamra;Villa;GT;2012;12266;116
Laâyoune Sakia Al Hamra;Villa;GT;2013;12475;118
Laâyoune Sakia Al Hamra;Villa;GT;2014;12875;121
Laâyoune Sakia Al Hamra;Villa;GT;2015;12856;121
Laâyoune Sakia Al Hamra;Villa;GT;2016;12844;121
Laâyoune Sakia Al Hamra;Villa;GT;2017;12998;123
Laâyoune Sakia Al Hamra;Villa;GT;2018;13060;123
Laâyoune Sakia Al Hamra;Villa;GT;2019;13172;124
Laâyoune Sakia Al Hamra;Villa;MT;2001;7296;100
Laâyoune Sakia Al Hamra;Villa;MT;2002;7507;103
Laâyoune Sakia Al Hamra;Villa;MT;2003;7718;106
Laâyoune Sakia Al Hamra;Villa;MT;2004;7928;109
Laâyoune Sakia Al Hamra;Villa;MT;2005;8239;113
Laâyoune Sakia Al Hamra;Villa;MT;2006;8450;116
Laâyoune Sakia Al Hamra;Villa;MT;2007;8661;119
Laâyoune Sakia Al Hamra;Villa;MT;2008;8872;122
Laâyoune Sakia Al Hamra;Villa;MT;2009;9082;124
Laâyoune Sakia Al Hamra;Villa;MT;2010;9294;127
Laâyoune Sakia Al Hamra;Villa;MT;2011;9503;130
Laâyoune Sakia Al Hamra;Villa;MT;2012;9050;124
Laâyoune Sakia Al Hamra;Villa;MT;2013;9264;127
Laâyoune Sakia Al Hamra;Villa;MT;2014;9368;128
Laâyoune Sakia Al Hamra;Villa;MT;2015;9558;131
Laâyoune Sakia Al Hamra;Villa;MT;2016;9693;133
Laâyoune Sakia Al Hamra;Villa;MT;2017;9698;133
Laâyoune Sakia Al Hamra;Villa;MT;2018;9768;134
Laâyoune Sakia Al Hamra;Villa;MT;2019;9839;135
Laâyoune Sakia Al Hamra;Villa;PT;2001;5012;100
Laâyoune Sakia Al Hamra;Villa;PT;2002;5381;107
Laâyoune Sakia Al Hamra;Villa;PT;2003;5600;112
Laâyoune Sakia Al Hamra;Villa;PT;2004;5689;113
Laâyoune Sakia Al Hamra;Villa;PT;2005;5882;117
Laâyoune Sakia Al Hamra;Villa;PT;2006;6133;122
Laâyoune Sakia Al Hamra;Villa;PT;2007;6276;125
Laâyoune Sakia Al Hamra;Villa;PT;2008;6435;128
Laâyoune Sakia Al Hamra;Villa;PT;2009;6564;131
Laâyoune Sakia Al Hamra;Villa;PT;2010;6744;135
Laâyoune Sakia Al Hamra;Villa;PT;2011;7077;141
Laâyoune Sakia Al Hamra;Villa;PT;2012;6895;138
Laâyoune Sakia Al Hamra;Villa;PT;2013;7091;141
Laâyoune Sakia Al Hamra;Villa;PT;2014;7204;144
Laâyoune Sakia Al Hamra;Villa;PT;2015;7239;144
Laâyoune Sakia Al Hamra;Villa;PT;2016;7238;144
Laâyoune Sakia Al Hamra;Villa;PT;2017;7209;144
Laâyoune Sakia Al Hamra;Villa;PT;2018;7258;145
Laâyoune Sakia Al Hamra;Villa;PT;2019;7300;146
Laâyoune Sakia Al Hamra;Villa;VIL;2001;8055;100
Laâyoune Sakia Al Hamra;Villa;VIL;2002;8263;103
Laâyoune Sakia Al Hamra;Villa;VIL;2003;8568;107
Laâyoune Sakia Al Hamra;Villa;VIL;2004;8789;109
Laâyoune Sakia Al Hamra;Villa;VIL;2005;9078;113
Laâyoune Sakia Al Hamra;Villa;VIL;2006;9231;115
Laâyoune Sakia Al Hamra;Villa;VIL;2007;9392;117
Laâyoune Sakia Al Hamra;Villa;VIL;2008;9565;120
Laâyoune Sakia Al Hamra;Villa;VIL;2009;9795;123
Laâyoune Sakia Al Hamra;Villa;VIL;2010;10019;125
Laâyoune Sakia Al Hamra;Villa;VIL;2011;10237;128
Laâyoune Sakia Al Hamra;Villa;VIL;2012;9795;123
Laâyoune Sakia Al Hamra;Villa;VIL;2013;10006;126
Laâyoune Sakia Al Hamra;Villa;VIL;2014;10198;128
Laâyoune Sakia Al Hamra;Villa;VIL;2015;9836;131
Laâyoune Sakia Al Hamra;Villa;VIL;2016;9914;132
Laâyoune Sakia Al Hamra;Villa;VIL;2017;9945;133
Laâyoune Sakia Al Hamra;Villa;VIL;2018;10010;134
Laâyoune Sakia Al Hamra;Villa;VIL;2019;10084;135
Marrakech Safi;Appartement standing;APS;2001;2283;100
Marrakech Safi;Appartement standing;APS;2002;2479;108
Marrakech Safi;Appartement standing;APS;2003;2620;114
Marrakech Safi;Appartement standing;APS;2004;2782;121
Marrakech Safi;Appartement standing;APS;2005;2929;128
Marrakech Safi;Appartement standing;APS;2006;3076;134
Marrakech Safi;Appartement standing;APS;2007;3250;142
Marrakech Safi;Appartement standing;APS;2008;3407;149
Marrakech Safi;Appartement standing;APS;2009;3593;157
Marrakech Safi;Appartement standing;APS;2010;3842;168
Marrakech Safi;Appartement standing;APS;2011;3969;174
Marrakech Safi;Appartement standing;APS;2012;3863;170
Marrakech Safi;Appartement standing;APS;2013;3871;171
Marrakech Safi;Appartement standing;APS;2014;3961;175
Marrakech Safi;Appartement standing;APS;2015;3961;179
Marrakech Safi;Appartement standing;APS;2016;4018;182
Marrakech Safi;Appartement standing;APS;2017;4042;183
Marrakech Safi;Appartement standing;APS;2018;4126;186
Marrakech Safi;Appartement standing;APS;2019;4204;190
Marrakech Safi;Appartement standing;GT;2001;2938;100
Marrakech Safi;Appartement standing;GT;2002;3188;108
Marrakech Safi;Appartement standing;GT;2003;3313;113
Marrakech Safi;Appartement standing;GT;2004;3512;119
Marrakech Safi;Appartement standing;GT;2005;3775;128
Marrakech Safi;Appartement standing;GT;2006;4086;139
Marrakech Safi;Appartement standing;GT;2007;4311;146
Marrakech Safi;Appartement standing;GT;2008;4519;153
Marrakech Safi;Appartement standing;GT;2009;4748;161
Marrakech Safi;Appartement standing;GT;2010;4869;165
Marrakech Safi;Appartement standing;GT;2011;4941;168
Marrakech Safi;Appartement standing;GT;2012;4755;162
Marrakech Safi;Appartement standing;GT;2013;4683;160
Marrakech Safi;Appartement standing;GT;2014;4734;162
Marrakech Safi;Appartement standing;GT;2015;4755;164
Marrakech Safi;Appartement standing;GT;2016;4788;165
Marrakech Safi;Appartement standing;GT;2017;4803;165
Marrakech Safi;Appartement standing;GT;2018;4946;170
Marrakech Safi;Appartement standing;GT;2019;5032;173
Marrakech Safi;Appartement standing;MT;2001;2232;100
Marrakech Safi;Appartement standing;MT;2002;2449;110
Marrakech Safi;Appartement standing;MT;2003;2620;117
Marrakech Safi;Appartement standing;MT;2004;2796;125
Marrakech Safi;Appartement standing;MT;2005;2928;132
Marrakech Safi;Appartement standing;MT;2006;3038;137
Marrakech Safi;Appartement standing;MT;2007;3231;146
Marrakech Safi;Appartement standing;MT;2008;3381;152
Marrakech Safi;Appartement standing;MT;2009;3551;160
Marrakech Safi;Appartement standing;MT;2010;3896;175
Marrakech Safi;Appartement standing;MT;2011;4067;183
Marrakech Safi;Appartement standing;MT;2012;3964;178
Marrakech Safi;Appartement standing;MT;2013;3985;179
Marrakech Safi;Appartement standing;MT;2014;4102;184
Marrakech Safi;Appartement standing;MT;2015;4179;190
Marrakech Safi;Appartement standing;MT;2016;4247;193
Marrakech Safi;Appartement standing;MT;2017;4269;194
Marrakech Safi;Appartement standing;MT;2018;4334;197
Marrakech Safi;Appartement standing;MT;2019;4404;200
Marrakech Safi;Appartement standing;PT;2001;1720;100
Marrakech Safi;Appartement standing;PT;2002;1779;104
Marrakech Safi;Appartement standing;PT;2003;1851;108
Marrakech Safi;Appartement standing;PT;2004;1916;112
Marrakech Safi;Appartement standing;PT;2005;1981;116
Marrakech Safi;Appartement standing;PT;2006;2044;120
Marrakech Safi;Appartement standing;PT;2007;2100;124
Marrakech Safi;Appartement standing;PT;2008;2225;131
Marrakech Safi;Appartement standing;PT;2009;2408;142
Marrakech Safi;Appartement standing;PT;2010;2511;148
Marrakech Safi;Appartement standing;PT;2011;2572;152
Marrakech Safi;Appartement standing;PT;2012;2541;150
Marrakech Safi;Appartement standing;PT;2013;2604;153
Marrakech Safi;Appartement standing;PT;2014;2681;158
Marrakech Safi;Appartement standing;PT;2015;2733;163
Marrakech Safi;Appartement standing;PT;2016;2786;166
Marrakech Safi;Appartement standing;PT;2017;2823;168
Marrakech Safi;Appartement standing;PT;2018;2899;173
Marrakech Safi;Appartement standing;PT;2019;2981;178
Marrakech Safi;Appartement économique;APE;2001;1298;100
Marrakech Safi;Appartement économique;APE;2002;1369;106
Marrakech Safi;Appartement économique;APE;2003;1422;110
Marrakech Safi;Appartement économique;APE;2004;1493;115
Marrakech Safi;Appartement économique;APE;2005;1522;121
Marrakech Safi;Appartement économique;APE;2006;1577;125
Marrakech Safi;Appartement économique;APE;2007;1647;131
Marrakech Safi;Appartement économique;APE;2008;1713;136
Marrakech Safi;Appartement économique;APE;2009;1781;141
Marrakech Safi;Appartement économique;APE;2010;1920;152
Marrakech Safi;Appartement économique;APE;2011;2017;160
Marrakech Safi;Appartement économique;APE;2012;2097;166
Marrakech Safi;Appartement économique;APE;2013;2133;170
Marrakech Safi;Appartement économique;APE;2014;2186;174
Marrakech Safi;Appartement économique;APE;2015;2109;179
Marrakech Safi;Appartement économique;APE;2016;2131;181
Marrakech Safi;Appartement économique;APE;2017;2148;182
Marrakech Safi;Appartement économique;APE;2018;2183;186
Marrakech Safi;Appartement économique;APE;2019;2239;191
Marrakech Safi;Appartement économique;GT;2001;1744;100
Marrakech Safi;Appartement économique;GT;2002;1798;103
Marrakech Safi;Appartement économique;GT;2003;1863;107
Marrakech Safi;Appartement économique;GT;2004;1924;110
Marrakech Safi;Appartement économique;GT;2005;1945;114
Marrakech Safi;Appartement économique;GT;2006;2019;118
Marrakech Safi;Appartement économique;GT;2007;2092;122
Marrakech Safi;Appartement économique;GT;2008;2148;126
Marrakech Safi;Appartement économique;GT;2009;2215;130
Marrakech Safi;Appartement économique;GT;2010;2348;137
Marrakech Safi;Appartement économique;GT;2011;2421;142
Marrakech Safi;Appartement économique;GT;2012;2526;148
Marrakech Safi;Appartement économique;GT;2013;2533;148
Marrakech Safi;Appartement économique;GT;2014;2544;149
Marrakech Safi;Appartement économique;GT;2015;2529;152
Marrakech Safi;Appartement économique;GT;2016;2559;154
Marrakech Safi;Appartement économique;GT;2017;2579;155
Marrakech Safi;Appartement économique;GT;2018;2625;158
Marrakech Safi;Appartement économique;GT;2019;2689;162
Marrakech Safi;Appartement économique;MT;2001;1237;100
Marrakech Safi;Appartement économique;MT;2002;1326;107
Marrakech Safi;Appartement économique;MT;2003;1372;111
Marrakech Safi;Appartement économique;MT;2004;1445;116
Marrakech Safi;Appartement économique;MT;2005;1478;122
Marrakech Safi;Appartement économique;MT;2006;1536;126
Marrakech Safi;Appartement économique;MT;2007;1612;133
Marrakech Safi;Appartement économique;MT;2008;1689;139
Marrakech Safi;Appartement économique;MT;2009;1769;145
Marrakech Safi;Appartement économique;MT;2010;1924;158
Marrakech Safi;Appartement économique;MT;2011;2038;167
