Agglomération;Type d'habitat;Envergure;Année;Montants moyens des loyers (MAD);Indices des montants moyens des loyers
Midelt;Maison sur lot économique;MLE;2016;908;119
Midelt;Maison sur lot économique;MLE;2017;947;124
Midelt;Maison sur lot économique;MLE;2018;986;129
Midelt;Maison sur lot économique;MLE;2019;1055;139
Midelt;Maison sur lot économique;MLE;2020;1014;133
Midelt;Maison sur lot économique;MLE;2021;1040;137
Midelt;Maison sur lot économique;MLE;2022;1073;141
Midelt;Maison sur lot économique;MT;2001;778;100
Midelt;Maison sur lot économique;MT;2002;795;102
Midelt;Maison sur lot économique;MT;2003;799;103
Midelt;Maison sur lot économique;MT;2004;804;103
Midelt;Maison sur lot économique;MT;2005;808;104
Midelt;Maison sur lot économique;MT;2006;813;104
Midelt;Maison sur lot économique;MT;2007;817;105
Midelt;Maison sur lot économique;MT;2008;822;106
Midelt;Maison sur lot économique;MT;2009;827;106
Midelt;Maison sur lot économique;MT;2010;831;107
Midelt;Maison sur lot économique;MT;2011;836;107
Midelt;Maison sur lot économique;MT;2012;841;108
Midelt;Maison sur lot économique;MT;2013;857;110
Midelt;Maison sur lot économique;MT;2014;873;112
Midelt;Maison sur lot économique;MT;2015;890;114
Midelt;Maison sur lot économique;MT;2016;920;118
Midelt;Maison sur lot économique;MT;2017;950;122
Midelt;Maison sur lot économique;MT;2018;990;127
Midelt;Maison sur lot économique;MT;2019;1058;136
Midelt;Maison sur lot économique;MT;2020;1023;132
Midelt;Maison sur lot économique;MT;2021;1051;135
Midelt;Maison sur lot économique;MT;2022;1086;140
Midelt;Maison sur lot économique;PT;2001;624;100
Midelt;Maison sur lot économique;PT;2002;634;102
Midelt;Maison sur lot économique;PT;2003;637;102
Midelt;Maison sur lot économique;PT;2004;641;103
Midelt;Maison sur lot économique;PT;2005;645;103
Midelt;Maison sur lot économique;PT;2006;649;104
Midelt;Maison sur lot économique;PT;2007;653;105
Midelt;Maison sur lot économique;PT;2008;656;105
Midelt;Maison sur lot économique;PT;2009;660;106
Midelt;Maison sur lot économique;PT;2010;664;106
Midelt;Maison sur lot économique;PT;2011;668;107
Midelt;Maison sur lot économique;PT;2012;672;108
Midelt;Maison sur lot économique;PT;2013;682;109
Midelt;Maison sur lot économique;PT;2014;705;113
Midelt;Maison sur lot économique;PT;2015;728;117
Midelt;Maison sur lot économique;PT;2016;758;121
Midelt;Maison sur lot économique;PT;2017;800;128
Midelt;Maison sur lot économique;PT;2018;822;132
Midelt;Maison sur lot économique;PT;2019;900;144
Midelt;Maison sur lot économique;PT;2020;842;135
Midelt;Maison sur lot économique;PT;2021;868;139
Midelt;Maison sur lot économique;PT;2022;894;143
Midelt;Total ville;MLE;2001;810;100
Midelt;Total ville;MLE;2002;824;102
Midelt;Total ville;MLE;2003;829;102
Midelt;Total ville;MLE;2004;834;103
Midelt;Total ville;MLE;2005;839;104
Midelt;Total ville;MLE;2006;844;104
Midelt;Total ville;MLE;2007;849;105
Midelt;Total ville;MLE;2008;854;106
Midelt;Total ville;MLE;2009;859;106
Midelt;Total ville;MLE;2010;865;107
Midelt;Total ville;MLE;2011;870;107
Midelt;Total ville;MLE;2012;876;108
Midelt;Total ville;MLE;2013;897;111
Midelt;Total ville;MLE;2014;920;114
Midelt;Total ville;MLE;2015;893;116
Midelt;Total ville;MLE;2016;923;120
Midelt;Total ville;MLE;2017;963;125
Midelt;Total ville;MLE;2018;1002;130
Midelt;Total ville;MLE;2019;1071;139
Midelt;Total ville;MLE;2020;1030;134
Midelt;Total ville;MLE;2021;1057;137
Midelt;Total ville;MLE;2022;1090;142
Midelt;Villa;GT;2001;Non disponible;Non disponible
Midelt;Villa;GT;2002;Non disponible;Non disponible
Midelt;Villa;GT;2003;Non disponible;Non disponible
Midelt;Villa;GT;2004;Non disponible;Non disponible
Midelt;Villa;GT;2005;Non disponible;Non disponible
Midelt;Villa;GT;2006;Non disponible;Non disponible
Midelt;Villa;GT;2007;Non disponible;Non disponible
Midelt;Villa;GT;2008;Non disponible;Non disponible
Midelt;Villa;GT;2009;Non disponible;Non disponible
Midelt;Villa;GT;2010;Non disponible;Non disponible
Midelt;Villa;GT;2011;Non disponible;Non disponible
Midelt;Villa;GT;2012;Non disponible;Non disponible
Midelt;Villa;GT;2013;Non disponible;Non disponible
Midelt;Villa;GT;2014;Non disponible;Non disponible
Midelt;Villa;GT;2015;Non disponible;Non disponible
Midelt;Villa;GT;2016;Non disponible;Non disponible
Midelt;Villa;GT;2017;Non disponible;Non disponible
Midelt;Villa;GT;2018;Non disponible;Non disponible
Midelt;Villa;GT;2019;Non disponible;Non disponible
Midelt;Villa;GT;2020;Non disponible;Non disponible
Midelt;Villa;GT;2021;Non disponible;Non disponible
Midelt;Villa;GT;2022;Non disponible;Non disponible
Midelt;Villa;MT;2001;Non disponible;Non disponible
Midelt;Villa;MT;2002;Non disponible;Non disponible
Midelt;Villa;MT;2003;Non disponible;Non disponible
Midelt;Villa;MT;2004;Non disponible;Non disponible
Midelt;Villa;MT;2005;Non disponible;Non disponible
Midelt;Villa;MT;2006;Non disponible;Non disponible
Midelt;Villa;MT;2007;Non disponible;Non disponible
Midelt;Villa;MT;2008;Non disponible;Non disponible
Midelt;Villa;MT;2009;Non disponible;Non disponible
Midelt;Villa;MT;2010;Non disponible;Non disponible
Midelt;Villa;MT;2011;Non disponible;Non disponible
Midelt;Villa;MT;2012;Non disponible;Non disponible
Midelt;Villa;MT;2013;Non disponible;Non disponible
Midelt;Villa;MT;2014;Non disponible;Non disponible
Midelt;Villa;MT;2015;Non disponible;Non disponible
Midelt;Villa;MT;2016;Non disponible;Non disponible
Midelt;Villa;MT;2017;Non disponible;Non disponible
Midelt;Villa;MT;2018;Non disponible;Non disponible
Midelt;Villa;MT;2019;Non disponible;Non disponible
Midelt;Villa;MT;2020;Non disponible;Non disponible
Midelt;Villa;MT;2021;Non disponible;Non disponible
Midelt;Villa;MT;2022;Non disponible;Non disponible
Midelt;Villa;PT;2001;Non disponible;Non disponible
Midelt;Villa;PT;2002;Non disponible;Non disponible
Midelt;Villa;PT;2003;Non disponible;Non disponible
Midelt;Villa;PT;2004;Non disponible;Non disponible
Midelt;Villa;PT;2005;Non disponible;Non disponible
Midelt;Villa;PT;2006;Non disponible;Non disponible
Midelt;Villa;PT;2007;Non disponible;Non disponible
Midelt;Villa;PT;2008;Non disponible;Non disponible
Midelt;Villa;PT;2009;Non disponible;Non disponible
Midelt;Villa;PT;2010;Non disponible;Non disponible
Midelt;Villa;PT;2011;Non disponible;Non disponible
Midelt;Villa;PT;2012;Non disponible;Non disponible
Midelt;Villa;PT;2013;Non disponible;Non disponible
Midelt;Villa;PT;2014;Non disponible;Non disponible
Midelt;Villa;PT;2015;Non disponible;Non disponible
Midelt;Villa;PT;2016;Non disponible;Non disponible
Midelt;Villa;PT;2017;Non disponible;Non disponible
Midelt;Villa;PT;2018;Non disponible;Non disponible
Midelt;Villa;PT;2019;Non disponible;Non disponible
Midelt;Villa;PT;2020;Non disponible;Non disponible
Midelt;Villa;PT;2021;Non disponible;Non disponible
Midelt;Villa;PT;2022;Non disponible;Non disponible
Midelt;Villa;VIL;2001;Non disponible;Non disponible
Midelt;Villa;VIL;2002;Non disponible;Non disponible
Midelt;Villa;VIL;2003;Non disponible;Non disponible
Midelt;Villa;VIL;2004;Non disponible;Non disponible
Midelt;Villa;VIL;2005;Non disponible;Non disponible
Midelt;Villa;VIL;2006;Non disponible;Non disponible
Midelt;Villa;VIL;2007;Non disponible;Non disponible
Midelt;Villa;VIL;2008;Non disponible;Non disponible
Midelt;Villa;VIL;2009;Non disponible;Non disponible
Midelt;Villa;VIL;2010;Non disponible;Non disponible
Midelt;Villa;VIL;2011;Non disponible;Non disponible
Midelt;Villa;VIL;2012;Non disponible;Non disponible
Midelt;Villa;VIL;2013;Non disponible;Non disponible
Midelt;Villa;VIL;2014;Non disponible;Non disponible
Midelt;Villa;VIL;2015;Non disponible;Non disponible
Midelt;Villa;VIL;2016;Non disponible;Non disponible
Midelt;Villa;VIL;2017;Non disponible;Non disponible
Midelt;Villa;VIL;2018;Non disponible;Non disponible
Midelt;Villa;VIL;2019;Non disponible;Non disponible
Midelt;Villa;VIL;2020;Non disponible;Non disponible
Midelt;Villa;VIL;2021;Non disponible;Non disponible
Midelt;Villa;VIL;2022;Non disponible;Non disponible
Ouarzazate;Appartement standing;APS;2001;1335;100
Ouarzazate;Appartement standing;APS;2002;1360;102
Ouarzazate;Appartement standing;APS;2003;1373;103
Ouarzazate;Appartement standing;APS;2004;1387;104
Ouarzazate;Appartement standing;APS;2005;1400;105
Ouarzazate;Appartement standing;APS;2006;1414;106
Ouarzazate;Appartement standing;APS;2007;1428;107
Ouarzazate;Appartement standing;APS;2008;1441;108
Ouarzazate;Appartement standing;APS;2009;1455;109
Ouarzazate;Appartement standing;APS;2010;1469;110
Ouarzazate;Appartement standing;APS;2011;1483;111
Ouarzazate;Appartement standing;APS;2012;1497;112
Ouarzazate;Appartement standing;APS;2013;1537;115
Ouarzazate;Appartement standing;APS;2014;1579;118
Ouarzazate;Appartement standing;APS;2015;1541;121
Ouarzazate;Appartement standing;APS;2016;1609;126
Ouarzazate;Appartement standing;APS;2017;1682;132
Ouarzazate;Appartement standing;APS;2018;1742;137
Ouarzazate;Appartement standing;APS;2019;1823;143
Ouarzazate;Appartement standing;APS;2020;1816;142
Ouarzazate;Appartement standing;APS;2021;1874;147
Ouarzazate;Appartement standing;APS;2022;1923;151
Ouarzazate;Appartement standing;GT;2001;1777;100
Ouarzazate;Appartement standing;GT;2002;1792;101
Ouarzazate;Appartement standing;GT;2003;1819;102
Ouarzazate;Appartement standing;GT;2004;1846;104
Ouarzazate;Appartement standing;GT;2005;1874;105
Ouarzazate;Appartement standing;GT;2006;1901;107
Ouarzazate;Appartement standing;GT;2007;1929;109
Ouarzazate;Appartement standing;GT;2008;1956;110
Ouarzazate;Appartement standing;GT;2009;1984;112
Ouarzazate;Appartement standing;GT;2010;2011;113
Ouarzazate;Appartement standing;GT;2011;2039;115
Ouarzazate;Appartement standing;GT;2012;2067;116
Ouarzazate;Appartement standing;GT;2013;2106;119
Ouarzazate;Appartement standing;GT;2014;2147;121
Ouarzazate;Appartement standing;GT;2015;2187;123
Ouarzazate;Appartement standing;GT;2016;2267;128
Ouarzazate;Appartement standing;GT;2017;2369;133
Ouarzazate;Appartement standing;GT;2018;2437;137
Ouarzazate;Appartement standing;GT;2019;2550;144
Ouarzazate;Appartement standing;GT;2020;2534;143
Ouarzazate;Appartement standing;GT;2021;2640;149
Ouarzazate;Appartement standing;GT;2022;2678;151
Ouarzazate;Appartement standing;MT;2001;1263;100
Ouarzazate;Appartement standing;MT;2002;1292;102
Ouarzazate;Appartement standing;MT;2003;1303;103
Ouarzazate;Appartement standing;MT;2004;1314;104
Ouarzazate;Appartement standing;MT;2005;1325;105
Ouarzazate;Appartement standing;MT;2006;1336;106
Ouarzazate;Appartement standing;MT;2007;1347;107
Ouarzazate;Appartement standing;MT;2008;1358;108
Ouarzazate;Appartement standing;MT;2009;1370;108
Ouarzazate;Appartement standing;MT;2010;1381;109
Ouarzazate;Appartement standing;MT;2011;1392;110
Ouarzazate;Appartement standing;MT;2012;1404;111
Ouarzazate;Appartement standing;MT;2013;1446;115
Ouarzazate;Appartement standing;MT;2014;1490;118
Ouarzazate;Appartement standing;MT;2015;1535;122
Ouarzazate;Appartement standing;MT;2016;1600;127
Ouarzazate;Appartement standing;MT;2017;1675;133
Ouarzazate;Appartement standing;MT;2018;1735;137
Ouarzazate;Appartement standing;MT;2019;1830;145
Ouarzazate;Appartement standing;MT;2020;1837;145
Ouarzazate;Appartement standing;MT;2021;1898;150
Ouarzazate;Appartement standing;MT;2022;1943;154
Ouarzazate;Appartement standing;PT;2001;1021;100
Ouarzazate;Appartement standing;PT;2002;1036;101
Ouarzazate;Appartement standing;PT;2003;1042;102
Ouarzazate;Appartement standing;PT;2004;1047;103
Ouarzazate;Appartement standing;PT;2005;1052;103
Ouarzazate;Appartement standing;PT;2006;1058;104
Ouarzazate;Appartement standing;PT;2007;1063;104
Ouarzazate;Appartement standing;PT;2008;1068;105
Ouarzazate;Appartement standing;PT;2009;1074;105
Ouarzazate;Appartement standing;PT;2010;1079;106
Ouarzazate;Appartement standing;PT;2011;1084;106
Ouarzazate;Appartement standing;PT;2012;1090;107
Ouarzazate;Appartement standing;PT;2013;1116;109
Ouarzazate;Appartement standing;PT;2014;1156;113
Ouarzazate;Appartement standing;PT;2015;1198;117
Ouarzazate;Appartement standing;PT;2016;1270;124
Ouarzazate;Appartement standing;PT;2017;1321;129
Ouarzazate;Appartement standing;PT;2018;1376;135
Ouarzazate;Appartement standing;PT;2019;1380;135
Ouarzazate;Appartement standing;PT;2020;1326;130
Ouarzazate;Appartement standing;PT;2021;1347;132
Ouarzazate;Appartement standing;PT;2022;1415;139
Ouarzazate;Appartement économique;APE;2001;954;100
Ouarzazate;Appartement économique;APE;2002;970;102
Ouarzazate;Appartement économique;APE;2003;975;102
Ouarzazate;Appartement économique;APE;2004;981;103
Ouarzazate;Appartement économique;APE;2005;986;104
Ouarzazate;Appartement économique;APE;2006;991;104
Ouarzazate;Appartement économique;APE;2007;997;105
Ouarzazate;Appartement économique;APE;2008;1002;105
Ouarzazate;Appartement économique;APE;2009;1008;106
Ouarzazate;Appartement économique;APE;2010;1013;106
Ouarzazate;Appartement économique;APE;2011;1019;107
Ouarzazate;Appartement économique;APE;2012;1024;108
Ouarzazate;Appartement économique;APE;2013;1057;111
Ouarzazate;Appartement économique;APE;2014;1091;115
Ouarzazate;Appartement économique;APE;2015;1066;122
Ouarzazate;Appartement économique;APE;2016;1111;127
Ouarzazate;Appartement économique;APE;2017;1159;133
Ouarzazate;Appartement économique;APE;2018;1204;138
Ouarzazate;Appartement économique;APE;2019;1282;146
Ouarzazate;Appartement économique;APE;2020;1229;140
Ouarzazate;Appartement économique;APE;2021;1267;144
Ouarzazate;Appartement économique;APE;2022;1293;147
Ouarzazate;Appartement économique;GT;2001;1205;100
Ouarzazate;Appartement économique;GT;2002;1214;101
Ouarzazate;Appartement économique;GT;2003;1221;101
Ouarzazate;Appartement économique;GT;2004;1228;102
Ouarzazate;Appartement économique;GT;2005;1235;102
Ouarzazate;Appartement économique;GT;2006;1242;103
Ouarzazate;Appartement économique;GT;2007;1249;104
Ouarzazate;Appartement économique;GT;2008;1256;104
Ouarzazate;Appartement économique;GT;2009;1263;105
Ouarzazate;Appartement économique;GT;2010;1270;105
Ouarzazate;Appartement économique;GT;2011;1277;106
Ouarzazate;Appartement économique;GT;2012;1284;107
Ouarzazate;Appartement économique;GT;2013;1297;108
Ouarzazate;Appartement économique;GT;2014;1310;109
Ouarzazate;Appartement économique;GT;2015;1324;110
Ouarzazate;Appartement économique;GT;2016;1394;116
Ouarzazate;Appartement économique;GT;2017;1508;125
Ouarzazate;Appartement économique;GT;2018;1557;129
Ouarzazate;Appartement économique;GT;2019;1650;137
Ouarzazate;Appartement économique;GT;2020;1640;136
Ouarzazate;Appartement économique;GT;2021;1692;140
Ouarzazate;Appartement économique;GT;2022;1717;142
Ouarzazate;Appartement économique;MT;2001;914;100
Ouarzazate;Appartement économique;MT;2002;935;102
Ouarzazate;Appartement économique;MT;2003;939;103
Ouarzazate;Appartement économique;MT;2004;943;103
Ouarzazate;Appartement économique;MT;2005;947;104
Ouarzazate;Appartement économique;MT;2006;951;104
Ouarzazate;Appartement économique;MT;2007;956;105
Ouarzazate;Appartement économique;MT;2008;960;105
Ouarzazate;Appartement économique;MT;2009;964;105
Ouarzazate;Appartement économique;MT;2010;968;106
Ouarzazate;Appartement économique;MT;2011;972;106
Ouarzazate;Appartement économique;MT;2012;976;107
Ouarzazate;Appartement économique;MT;2013;1018;111
Ouarzazate;Appartement économique;MT;2014;1062;116
Ouarzazate;Appartement économique;MT;2015;1108;121
Ouarzazate;Appartement économique;MT;2016;1150;126
Ouarzazate;Appartement économique;MT;2017;1175;129
Ouarzazate;Appartement économique;MT;2018;1225;134
Ouarzazate;Appartement économique;MT;2019;1340;147
Ouarzazate;Appartement économique;MT;2020;1271;139
Ouarzazate;Appartement économique;MT;2021;1306;143
Ouarzazate;Appartement économique;MT;2022;1334;146
Ouarzazate;Appartement économique;PT;2001;650;100
Ouarzazate;Appartement économique;PT;2002;663;102
Ouarzazate;Appartement économique;PT;2003;670;103
Ouarzazate;Appartement économique;PT;2004;677;104
Ouarzazate;Appartement économique;PT;2005;684;105
Ouarzazate;Appartement économique;PT;2006;691;106
Ouarzazate;Appartement économique;PT;2007;698;107
Ouarzazate;Appartement économique;PT;2008;705;108
Ouarzazate;Appartement économique;PT;2009;712;110
Ouarzazate;Appartement économique;PT;2010;719;111
Ouarzazate;Appartement économique;PT;2011;727;112
Ouarzazate;Appartement économique;PT;2012;734;113
Ouarzazate;Appartement économique;PT;2013;770;119
Ouarzazate;Appartement économique;PT;2014;809;124
Ouarzazate;Appartement économique;PT;2015;849;131
Ouarzazate;Appartement économique;PT;2016;890;137
Ouarzazate;Appartement économique;PT;2017;945;145
Ouarzazate;Appartement économique;PT;2018;979;151
Ouarzazate;Appartement économique;PT;2019;979;151
Ouarzazate;Appartement économique;PT;2020;933;144
Ouarzazate;Appartement économique;PT;2021;969;149
Ouarzazate;Appartement économique;PT;2022;992;153
Ouarzazate;Maison sur lot économique;GT;2001;1260;100
Ouarzazate;Maison sur lot économique;GT;2002;1277;101
Ouarzazate;Maison sur lot économique;GT;2003;1286;102
Ouarzazate;Maison sur lot économique;GT;2004;1295;103
Ouarzazate;Maison sur lot économique;GT;2005;1305;104
Ouarzazate;Maison sur lot économique;GT;2006;1314;104
Ouarzazate;Maison sur lot économique;GT;2007;1324;105
Ouarzazate;Maison sur lot économique;GT;2008;1333;106
Ouarzazate;Maison sur lot économique;GT;2009;1343;107
Ouarzazate;Maison sur lot économique;GT;2010;1353;107
Ouarzazate;Maison sur lot économique;GT;2011;1363;108
Ouarzazate;Maison sur lot économique;GT;2012;1373;109
Ouarzazate;Maison sur lot économique;GT;2013;1391;110
Ouarzazate;Maison sur lot économique;GT;2014;1410;112
Ouarzazate;Maison sur lot économique;GT;2015;1456;116
Ouarzazate;Maison sur lot économique;GT;2016;1489;118
Ouarzazate;Maison sur lot économique;GT;2017;1517;120
Ouarzazate;Maison sur lot économique;GT;2018;1552;123
Ouarzazate;Maison sur lot économique;GT;2019;1578;125
Ouarzazate;Maison sur lot économique;GT;2020;1578;125
Ouarzazate;Maison sur lot économique;GT;2021;1621;129
Ouarzazate;Maison sur lot économique;GT;2022;1648;131
Ouarzazate;Maison sur lot économique;MLE;2001;962;100
Ouarzazate;Maison sur lot économique;MLE;2002;979;102
Ouarzazate;Maison sur lot économique;MLE;2003;985;102
Ouarzazate;Maison sur lot économique;MLE;2004;991;103
Ouarzazate;Maison sur lot économique;MLE;2005;998;104
Ouarzazate;Maison sur lot économique;MLE;2006;1004;104
Ouarzazate;Maison sur lot économique;MLE;2007;1010;105
Ouarzazate;Maison sur lot économique;MLE;2008;1016;106
Ouarzazate;Maison sur lot économique;MLE;2009;1023;106
Ouarzazate;Maison sur lot économique;MLE;2010;1029;107
Ouarzazate;Maison sur lot économique;MLE;2011;1036;108
Ouarzazate;Maison sur lot économique;MLE;2012;1042;108
Ouarzazate;Maison sur lot économique;MLE;2013;1060;110
Ouarzazate;Maison sur lot économique;MLE;2014;1079;112
Ouarzazate;Maison sur lot économique;MLE;2015;1029;115
Ouarzazate;Maison sur lot économique;MLE;2016;1063;119
Ouarzazate;Maison sur lot économique;MLE;2017;1111;125
Ouarzazate;Maison sur lot économique;MLE;2018;1136;128
Ouarzazate;Maison sur lot économique;MLE;2019;1187;134
Ouarzazate;Maison sur lot économique;MLE;2020;1134;127
Ouarzazate;Maison sur lot économique;MLE;2021;1175;132
Ouarzazate;Maison sur lot économique;MLE;2022;1201;135
Ouarzazate;Maison sur lot économique;MT;2001;889;100
Ouarzazate;Maison sur lot économique;MT;2002;909;102
Ouarzazate;Maison sur lot économique;MT;2003;914;103
Ouarzazate;Maison sur lot économique;MT;2004;919;103
Ouarzazate;Maison sur lot économique;MT;2005;924;104
Ouarzazate;Maison sur lot économique;MT;2006;929;104
Ouarzazate;Maison sur lot économique;MT;2007;935;105
Ouarzazate;Maison sur lot économique;MT;2008;940;106
Ouarzazate;Maison sur lot économique;MT;2009;945;106
Ouarzazate;Maison sur lot économique;MT;2010;950;107
Ouarzazate;Maison sur lot économique;MT;2011;956;107
Ouarzazate;Maison sur lot économique;MT;2012;961;108
Ouarzazate;Maison sur lot économique;MT;2013;980;110
Ouarzazate;Maison sur lot économique;MT;2014;998;112
Ouarzazate;Maison sur lot économique;MT;2015;1018;114
Ouarzazate;Maison sur lot économique;MT;2016;1056;119
Ouarzazate;Maison sur lot économique;MT;2017;1123;126
Ouarzazate;Maison sur lot économique;MT;2018;1147;129
Ouarzazate;Maison sur lot économique;MT;2019;1208;136
Ouarzazate;Maison sur lot économique;MT;2020;1145;129
Ouarzazate;Maison sur lot économique;MT;2021;1189;134
Ouarzazate;Maison sur lot économique;MT;2022;1215;137
Ouarzazate;Maison sur lot économique;PT;2001;687;100
Ouarzazate;Maison sur lot économique;PT;2002;698;102
Ouarzazate;Maison sur lot économique;PT;2003;702;102
Ouarzazate;Maison sur lot économique;PT;2004;706;103
Ouarzazate;Maison sur lot économique;PT;2005;710;103
Ouarzazate;Maison sur lot économique;PT;2006;714;104
Ouarzazate;Maison sur lot économique;PT;2007;719;105
Ouarzazate;Maison sur lot économique;PT;2008;723;105
Ouarzazate;Maison sur lot économique;PT;2009;727;106
Ouarzazate;Maison sur lot économique;PT;2010;732;106
Ouarzazate;Maison sur lot économique;PT;2011;736;107
Ouarzazate;Maison sur lot économique;PT;2012;740;108
Ouarzazate;Maison sur lot économique;PT;2013;751;109
Ouarzazate;Maison sur lot économique;PT;2014;776;113
Ouarzazate;Maison sur lot économique;PT;2015;802;117
Ouarzazate;Maison sur lot économique;PT;2016;830;121
Ouarzazate;Maison sur lot économique;PT;2017;850;124
Ouarzazate;Maison sur lot économique;PT;2018;873;127
Ouarzazate;Maison sur lot économique;PT;2019;921;134
Ouarzazate;Maison sur lot économique;PT;2020;857;125
Ouarzazate;Maison sur lot économique;PT;2021;889;129
Ouarzazate;Maison sur lot économique;PT;2022;915;133
Ouarzazate;Total ville;MLE;2001;1013;100
Ouarzazate;Total ville;MLE;2002;1030;102
Ouarzazate;Total ville;MLE;2003;1037;102
Ouarzazate;Total ville;MLE;2004;1044;103
Ouarzazate;Total ville;MLE;2005;1052;104
Ouarzazate;Total ville;MLE;2006;1059;104
Ouarzazate;Total ville;MLE;2007;1066;105
Ouarzazate;Total ville;MLE;2008;1073;106
Ouarzazate;Total ville;MLE;2009;1081;106
Ouarzazate;Total ville;MLE;2010;1088;107
Ouarzazate;Total ville;MLE;2011;1095;108
Ouarzazate;Total ville;MLE;2012;1103;108
Ouarzazate;Total ville;MLE;2013;1130;111
Ouarzazate;Total ville;MLE;2014;1160;114
Ouarzazate;Total ville;MLE;2015;1081;116
Ouarzazate;Total ville;MLE;2016;1118;121
Ouarzazate;Total ville;MLE;2017;1167;126
Ouarzazate;Total ville;MLE;2018;1196;129
Ouarzazate;Total ville;MLE;2019;1254;136
Ouarzazate;Total ville;MLE;2020;1200;129
Ouarzazate;Total ville;MLE;2021;1241;134
Ouarzazate;Total ville;MLE;2022;1268;137
Ouarzazate;Villa;GT;2001;4497;100
Ouarzazate;Villa;GT;2002;4597;102
Ouarzazate;Villa;GT;2003;4747;106
Ouarzazate;Villa;GT;2004;4899;109
Ouarzazate;Villa;GT;2005;5053;112
Ouarzazate;Villa;GT;2006;5209;116
Ouarzazate;Villa;GT;2007;5367;119
Ouarzazate;Villa;GT;2008;5527;123
Ouarzazate;Villa;GT;2009;5689;127
Ouarzazate;Villa;GT;2010;5853;130
Ouarzazate;Villa;GT;2011;6019;134
Ouarzazate;Villa;GT;2012;6187;138
Ouarzazate;Villa;GT;2013;6397;142
Ouarzazate;Villa;GT;2014;6612;147
Ouarzazate;Villa;GT;2015;6832;152
Ouarzazate;Villa;GT;2016;7000;156
Ouarzazate;Villa;GT;2017;7225;161
Ouarzazate;Villa;GT;2018;7365;164
Ouarzazate;Villa;GT;2019;7700;171
Ouarzazate;Villa;GT;2020;7575;168
Ouarzazate;Villa;GT;2021;7608;169
Ouarzazate;Villa;GT;2022;7675;171
Ouarzazate;Villa;MT;2001;3531;100
Ouarzazate;Villa;MT;2002;3583;101
Ouarzazate;Villa;MT;2003;3638;103
Ouarzazate;Villa;MT;2004;3658;104
Ouarzazate;Villa;MT;2005;3714;105
Ouarzazate;Villa;MT;2006;3733;106
Ouarzazate;Villa;MT;2007;3790;107
Ouarzazate;Villa;MT;2008;3846;109
Ouarzazate;Villa;MT;2009;3904;111
Ouarzazate;Villa;MT;2010;3962;112
Ouarzazate;Villa;MT;2011;4020;114
Ouarzazate;Villa;MT;2012;4080;116
Ouarzazate;Villa;MT;2013;4195;119
Ouarzazate;Villa;MT;2014;4314;122
Ouarzazate;Villa;MT;2015;4435;126
Ouarzazate;Villa;MT;2016;4500;127
Ouarzazate;Villa;MT;2017;4575;130
Ouarzazate;Villa;MT;2018;4635;131
Ouarzazate;Villa;MT;2019;4890;138
Ouarzazate;Villa;MT;2020;4573;130
Ouarzazate;Villa;MT;2021;4653;132
Ouarzazate;Villa;MT;2022;4703;133
Ouarzazate;Villa;PT;2001;2658;100
Ouarzazate;Villa;PT;2002;2681;101
Ouarzazate;Villa;PT;2003;2679;101
Ouarzazate;Villa;PT;2004;2676;101
Ouarzazate;Villa;PT;2005;2674;101
Ouarzazate;Villa;PT;2006;2671;101
Ouarzazate;Villa;PT;2007;2668;100
Ouarzazate;Villa;PT;2008;2665;100
Ouarzazate;Villa;PT;2009;2662;100
Ouarzazate;Villa;PT;2010;2659;100
Ouarzazate;Villa;PT;2011;2656;100
Ouarzazate;Villa;PT;2012;2652;100
Ouarzazate;Villa;PT;2013;2672;101
Ouarzazate;Villa;PT;2014;2741;103
Ouarzazate;Villa;PT;2015;2811;106
Ouarzazate;Villa;PT;2016;2875;108
Ouarzazate;Villa;PT;2017;2965;112
Ouarzazate;Villa;PT;2018;3017;114
Ouarzazate;Villa;PT;2019;3175;119
Ouarzazate;Villa;PT;2020;3058;115
Ouarzazate;Villa;PT;2021;3135;118
Ouarzazate;Villa;PT;2022;3171;119
Ouarzazate;Villa;VIL;2001;3701;100
Ouarzazate;Villa;VIL;2002;3765;102
Ouarzazate;Villa;VIL;2003;3842;103
Ouarzazate;Villa;VIL;2004;3904;105
Ouarzazate;Villa;VIL;2005;3983;107
Ouarzazate;Villa;VIL;2006;4047;108
Ouarzazate;Villa;VIL;2007;4127;110
Ouarzazate;Villa;VIL;2008;4209;112
Ouarzazate;Villa;VIL;2009;4291;114
Ouarzazate;Villa;VIL;2010;4375;116
Ouarzazate;Villa;VIL;2011;4459;118
Ouarzazate;Villa;VIL;2012;4545;120
Ouarzazate;Villa;VIL;2013;4675;124
Ouarzazate;Villa;VIL;2014;4818;127
Ouarzazate;Villa;VIL;2015;4322;124
Ouarzazate;Villa;VIL;2016;4404;126
Ouarzazate;Villa;VIL;2017;4509;129
Ouarzazate;Villa;VIL;2018;4579;131
Ouarzazate;Villa;VIL;2019;4817;138
Ouarzazate;Villa;VIL;2020;4596;131
Ouarzazate;Villa;VIL;2021;4666;134
Ouarzazate;Villa;VIL;2022;4715;135
Région;Appartement standing;APS;2001;1282;100
Région;Appartement standing;APS;2002;1306;102
Région;Appartement standing;APS;2003;1319;103
Région;Appartement standing;APS;2004;1332;104
Région;Appartement standing;APS;2005;1341;105
Région;Appartement standing;APS;2006;1354;106
