Agglomération;Type d'habitat;Envergure;Année;Montants moyens des honoraires des agents immobiliers;Indices des montants moyens des honoraires des agents immobiliers
Région;Appartement standing;PT;2005;1272;114
Région;Appartement standing;PT;2006;1309;119
Région;Appartement standing;PT;2007;1398;127
Région;Appartement standing;PT;2008;1482;136
Région;Appartement standing;PT;2009;1526;140
Région;Appartement standing;PT;2010;1581;145
Région;Appartement standing;PT;2011;1621;149
Région;Appartement standing;PT;2012;1725;158
Région;Appartement standing;PT;2013;1796;165
Région;Appartement standing;PT;2014;1867;172
Région;Appartement standing;PT;2015;1923;180
Région;Appartement standing;PT;2016;1951;183
Région;Appartement standing;PT;2017;1975;185
Région;Appartement standing;PT;2018;2002;188
Région;Appartement standing;PT;2019;2049;193
Région;Appartement standing;PT;2020;1930;183
Région;Appartement standing;PT;2021;1958;186
Région;Appartement standing;PT;2022;2011;192
Région;Appartement économique;APE;2001;537;100
Région;Appartement économique;APE;2002;551;103
Région;Appartement économique;APE;2003;566;107
Région;Appartement économique;APE;2004;599;113
Région;Appartement économique;APE;2005;629;120
Région;Appartement économique;APE;2006;673;128
Région;Appartement économique;APE;2007;707;135
Région;Appartement économique;APE;2008;737;142
Région;Appartement économique;APE;2009;777;150
Région;Appartement économique;APE;2010;801;154
Région;Appartement économique;APE;2011;833;160
Région;Appartement économique;APE;2012;892;172
Région;Appartement économique;APE;2013;936;181
Région;Appartement économique;APE;2014;983;190
Région;Appartement économique;APE;2015;1064;204
Région;Appartement économique;APE;2016;1090;209
Région;Appartement économique;APE;2017;1118;214
Région;Appartement économique;APE;2018;1161;223
Région;Appartement économique;APE;2019;1210;232
Région;Appartement économique;APE;2020;1161;226
Région;Appartement économique;APE;2021;1175;230
Région;Appartement économique;APE;2022;1210;237
Région;Appartement économique;GT;2001;668;100
Région;Appartement économique;GT;2002;692;104
Région;Appartement économique;GT;2003;701;107
Région;Appartement économique;GT;2004;715;110
Région;Appartement économique;GT;2005;735;115
Région;Appartement économique;GT;2006;757;119
Région;Appartement économique;GT;2007;798;125
Région;Appartement économique;GT;2008;802;127
Région;Appartement économique;GT;2009;832;132
Région;Appartement économique;GT;2010;860;137
Région;Appartement économique;GT;2011;919;145
Région;Appartement économique;GT;2012;975;155
Région;Appartement économique;GT;2013;1024;163
Région;Appartement économique;GT;2014;1074;171
Région;Appartement économique;GT;2015;1165;186
Région;Appartement économique;GT;2016;1209;192
Région;Appartement économique;GT;2017;1243;197
Région;Appartement économique;GT;2018;1274;201
Région;Appartement économique;GT;2019;1321;208
Région;Appartement économique;GT;2020;1347;217
Région;Appartement économique;GT;2021;1367;221
Région;Appartement économique;GT;2022;1401;227
Région;Appartement économique;MT;2001;568;100
Région;Appartement économique;MT;2002;576;101
Région;Appartement économique;MT;2003;600;106
Région;Appartement économique;MT;2004;640;113
Région;Appartement économique;MT;2005;679;121
Région;Appartement économique;MT;2006;746;133
Région;Appartement économique;MT;2007;779;139
Région;Appartement économique;MT;2008;819;147
Région;Appartement économique;MT;2009;861;154
Région;Appartement économique;MT;2010;891;159
Région;Appartement économique;MT;2011;924;165
Région;Appartement économique;MT;2012;987;177
Région;Appartement économique;MT;2013;1034;185
Région;Appartement économique;MT;2014;1086;194
Région;Appartement économique;MT;2015;1155;208
Région;Appartement économique;MT;2016;1172;212
Région;Appartement économique;MT;2017;1193;215
Région;Appartement économique;MT;2018;1234;223
Région;Appartement économique;MT;2019;1285;233
Région;Appartement économique;MT;2020;1194;219
Région;Appartement économique;MT;2021;1207;221
Région;Appartement économique;MT;2022;1245;229
Région;Appartement économique;PT;2001;402;100
Région;Appartement économique;PT;2002;420;106
Région;Appartement économique;PT;2003;426;108
Région;Appartement économique;PT;2004;460;116
Région;Appartement économique;PT;2005;488;123
Région;Appartement économique;PT;2006;503;126
Région;Appartement économique;PT;2007;530;134
Région;Appartement économique;PT;2008;558;142
Région;Appartement économique;PT;2009;603;152
Région;Appartement économique;PT;2010;618;156
Région;Appartement économique;PT;2011;632;159
Région;Appartement économique;PT;2012;685;173
Région;Appartement économique;PT;2013;717;183
Région;Appartement économique;PT;2014;753;193
Région;Appartement économique;PT;2015;812;208
Région;Appartement économique;PT;2016;850;217
Région;Appartement économique;PT;2017;884;225
Région;Appartement économique;PT;2018;936;237
Région;Appartement économique;PT;2019;978;248
Région;Appartement économique;PT;2020;958;248
Région;Appartement économique;PT;2021;973;252
Région;Appartement économique;PT;2022;1002;260
Région;Maison sur lot économique;GT;2001;736;100
Région;Maison sur lot économique;GT;2002;775;105
Région;Maison sur lot économique;GT;2003;792;107
Région;Maison sur lot économique;GT;2004;773;106
Région;Maison sur lot économique;GT;2005;766;106
Région;Maison sur lot économique;GT;2006;802;111
Région;Maison sur lot économique;GT;2007;809;112
Région;Maison sur lot économique;GT;2008;825;115
Région;Maison sur lot économique;GT;2009;865;119
Région;Maison sur lot économique;GT;2010;881;122
Région;Maison sur lot économique;GT;2011;913;126
Région;Maison sur lot économique;GT;2012;956;132
Région;Maison sur lot économique;GT;2013;1000;139
Région;Maison sur lot économique;GT;2014;1048;146
Région;Maison sur lot économique;GT;2015;1097;154
Région;Maison sur lot économique;GT;2016;1126;158
Région;Maison sur lot économique;GT;2017;1141;160
Région;Maison sur lot économique;GT;2018;1188;166
Région;Maison sur lot économique;GT;2019;1233;172
Région;Maison sur lot économique;GT;2020;1247;180
Région;Maison sur lot économique;GT;2021;1267;183
Région;Maison sur lot économique;GT;2022;1301;188
Région;Maison sur lot économique;MLE;2001;565;100
Région;Maison sur lot économique;MLE;2002;597;105
Région;Maison sur lot économique;MLE;2003;610;108
Région;Maison sur lot économique;MLE;2004;611;110
Région;Maison sur lot économique;MLE;2005;619;113
Région;Maison sur lot économique;MLE;2006;659;119
Région;Maison sur lot économique;MLE;2007;681;124
Région;Maison sur lot économique;MLE;2008;718;131
Région;Maison sur lot économique;MLE;2009;752;137
Région;Maison sur lot économique;MLE;2010;768;140
Région;Maison sur lot économique;MLE;2011;789;144
Région;Maison sur lot économique;MLE;2012;841;154
Région;Maison sur lot économique;MLE;2013;871;160
Région;Maison sur lot économique;MLE;2014;903;167
Région;Maison sur lot économique;MLE;2015;939;174
Région;Maison sur lot économique;MLE;2016;970;179
Région;Maison sur lot économique;MLE;2017;988;183
Région;Maison sur lot économique;MLE;2018;1016;188
Région;Maison sur lot économique;MLE;2019;1057;195
Région;Maison sur lot économique;MLE;2020;1026;194
Région;Maison sur lot économique;MLE;2021;1045;198
Région;Maison sur lot économique;MLE;2022;1079;205
Région;Maison sur lot économique;MT;2001;600;100
Région;Maison sur lot économique;MT;2002;625;103
Région;Maison sur lot économique;MT;2003;638;106
Région;Maison sur lot économique;MT;2004;642;108
Région;Maison sur lot économique;MT;2005;661;112
Région;Maison sur lot économique;MT;2006;713;120
Région;Maison sur lot économique;MT;2007;731;123
Région;Maison sur lot économique;MT;2008;769;129
Région;Maison sur lot économique;MT;2009;802;134
Région;Maison sur lot économique;MT;2010;822;138
Région;Maison sur lot économique;MT;2011;842;142
Région;Maison sur lot économique;MT;2012;905;153
Région;Maison sur lot économique;MT;2013;936;159
Région;Maison sur lot économique;MT;2014;969;165
Région;Maison sur lot économique;MT;2015;1003;172
Région;Maison sur lot économique;MT;2016;1031;177
Région;Maison sur lot économique;MT;2017;1048;180
Région;Maison sur lot économique;MT;2018;1075;185
Région;Maison sur lot économique;MT;2019;1124;192
Région;Maison sur lot économique;MT;2020;1070;188
Région;Maison sur lot économique;MT;2021;1088;192
Région;Maison sur lot économique;MT;2022;1124;199
Région;Maison sur lot économique;PT;2001;403;100
Région;Maison sur lot économique;PT;2002;438;109
Région;Maison sur lot économique;PT;2003;451;112
Région;Maison sur lot économique;PT;2004;463;116
Région;Maison sur lot économique;PT;2005;461;117
Région;Maison sur lot économique;PT;2006;475;120
Région;Maison sur lot économique;PT;2007;518;131
Région;Maison sur lot économique;PT;2008;566;142
Région;Maison sur lot économique;PT;2009;593;149
Région;Maison sur lot économique;PT;2010;601;151
Région;Maison sur lot économique;PT;2011;619;156
Région;Maison sur lot économique;PT;2012;654;166
Région;Maison sur lot économique;PT;2013;678;173
Région;Maison sur lot économique;PT;2014;706;180
Région;Maison sur lot économique;PT;2015;731;189
Région;Maison sur lot économique;PT;2016;766;197
Région;Maison sur lot économique;PT;2017;790;204
Région;Maison sur lot économique;PT;2018;810;208
Région;Maison sur lot économique;PT;2019;831;213
Région;Maison sur lot économique;PT;2020;817;213
Région;Maison sur lot économique;PT;2021;834;218
Région;Maison sur lot économique;PT;2022;868;228
Région;Total région;MLE;2001;754;100
Région;Total région;MLE;2002;787;104
Région;Total région;MLE;2003;822;108
Région;Total région;MLE;2004;857;113
Région;Total région;MLE;2005;876;118
Région;Total région;MLE;2006;921;125
Région;Total région;MLE;2007;960;131
Région;Total région;MLE;2008;1004;137
Région;Total région;MLE;2009;1053;144
Région;Total région;MLE;2010;1081;148
Région;Total région;MLE;2011;1115;153
Région;Total région;MLE;2012;1183;164
Région;Total région;MLE;2013;1228;171
Région;Total région;MLE;2014;1276;179
Région;Total région;MLE;2015;1307;185
Région;Total région;MLE;2016;1343;190
Région;Total région;MLE;2017;1365;194
Région;Total région;MLE;2018;1400;200
Région;Total région;MLE;2019;1445;207
Région;Total région;MLE;2020;1398;204
Région;Total région;MLE;2021;1420;208
Région;Total région;MLE;2022;1459;215
Région;Villa;GT;2001;3462;100
Région;Villa;GT;2002;3758;109
Région;Villa;GT;2003;3992;117
Région;Villa;GT;2004;4242;125
Région;Villa;GT;2005;4276;128
Région;Villa;GT;2006;4377;131
Région;Villa;GT;2007;4459;134
Région;Villa;GT;2008;4640;139
Région;Villa;GT;2009;4695;141
Région;Villa;GT;2010;4786;143
Région;Villa;GT;2011;4838;145
Région;Villa;GT;2012;4961;148
Région;Villa;GT;2013;5090;152
Région;Villa;GT;2014;5213;156
Région;Villa;GT;2015;5239;159
Région;Villa;GT;2016;5291;162
Région;Villa;GT;2017;5285;162
Région;Villa;GT;2018;5301;163
Région;Villa;GT;2019;5353;164
Région;Villa;GT;2020;5722;179
Région;Villa;GT;2021;5818;182
Région;Villa;GT;2022;5918;185
Région;Villa;MT;2001;2545;100
Région;Villa;MT;2002;2636;105
Région;Villa;MT;2003;2954;117
Région;Villa;MT;2004;3129;126
Région;Villa;MT;2005;3175;131
Région;Villa;MT;2006;3245;134
Région;Villa;MT;2007;3225;134
Région;Villa;MT;2008;3310;138
Région;Villa;MT;2009;3542;147
Région;Villa;MT;2010;3557;148
Région;Villa;MT;2011;3625;151
Région;Villa;MT;2012;3821;157
Région;Villa;MT;2013;3932;162
Région;Villa;MT;2014;4050;167
Région;Villa;MT;2015;4137;172
Région;Villa;MT;2016;4279;179
Région;Villa;MT;2017;4328;181
Région;Villa;MT;2018;4399;184
Région;Villa;MT;2019;4499;188
Région;Villa;MT;2020;4615;194
Région;Villa;MT;2021;4678;197
Région;Villa;MT;2022;4755;201
Région;Villa;PT;2001;1451;100
Région;Villa;PT;2002;1551;107
Région;Villa;PT;2003;1605;112
Région;Villa;PT;2004;1603;113
Région;Villa;PT;2005;1675;120
Région;Villa;PT;2006;1620;114
Région;Villa;PT;2007;1925;136
Région;Villa;PT;2008;2037;145
Région;Villa;PT;2009;2355;167
Région;Villa;PT;2010;2337;166
Région;Villa;PT;2011;2420;172
Région;Villa;PT;2012;2547;180
Région;Villa;PT;2013;2656;187
Région;Villa;PT;2014;2772;195
Région;Villa;PT;2015;2877;203
Région;Villa;PT;2016;3013;213
Région;Villa;PT;2017;3050;215
Région;Villa;PT;2018;3138;221
Région;Villa;PT;2019;3239;227
Région;Villa;PT;2020;3185;228
Région;Villa;PT;2021;3268;235
Région;Villa;PT;2022;3347;241
Région;Villa;VIL;2001;2622;100
Région;Villa;VIL;2002;2788;107
Région;Villa;VIL;2003;3010;116
Région;Villa;VIL;2004;3145;122
Région;Villa;VIL;2005;3179;127
Région;Villa;VIL;2006;3200;124
Région;Villa;VIL;2007;3296;131
Région;Villa;VIL;2008;3439;139
Région;Villa;VIL;2009;3609;147
Région;Villa;VIL;2010;3647;148
Région;Villa;VIL;2011;3723;152
Région;Villa;VIL;2012;3891;158
Région;Villa;VIL;2013;4013;163
Région;Villa;VIL;2014;4138;168
Région;Villa;VIL;2015;4069;176
Région;Villa;VIL;2016;4180;183
Région;Villa;VIL;2017;4208;184
Région;Villa;VIL;2018;4270;187
Région;Villa;VIL;2019;4358;191
Région;Villa;VIL;2020;4493;198
Région;Villa;VIL;2021;4573;202
Région;Villa;VIL;2022;4656;206
Salé;Appartement standing;APS;2001;1217;100
Salé;Appartement standing;APS;2002;1228;101
Salé;Appartement standing;APS;2003;1316;108
Salé;Appartement standing;APS;2004;1422;117
Salé;Appartement standing;APS;2005;1525;125
Salé;Appartement standing;APS;2006;1638;135
Salé;Appartement standing;APS;2007;1679;138
Salé;Appartement standing;APS;2008;1722;142
Salé;Appartement standing;APS;2009;1781;146
Salé;Appartement standing;APS;2010;1872;154
Salé;Appartement standing;APS;2011;1911;157
Salé;Appartement standing;APS;2012;2050;169
Salé;Appartement standing;APS;2013;2132;176
Salé;Appartement standing;APS;2014;2213;182
Salé;Appartement standing;APS;2015;2363;192
Salé;Appartement standing;APS;2016;2395;194
Salé;Appartement standing;APS;2017;2410;195
Salé;Appartement standing;APS;2018;2443;198
Salé;Appartement standing;APS;2019;2482;201
Salé;Appartement standing;APS;2020;2393;193
Salé;Appartement standing;APS;2021;2443;197
Salé;Appartement standing;APS;2022;2507;202
Salé;Appartement standing;GT;2001;1675;100
Salé;Appartement standing;GT;2002;1716;102
Salé;Appartement standing;GT;2003;1742;104
Salé;Appartement standing;GT;2004;1869;112
Salé;Appartement standing;GT;2005;1933;115
Salé;Appartement standing;GT;2006;1944;116
Salé;Appartement standing;GT;2007;2053;123
Salé;Appartement standing;GT;2008;2052;123
Salé;Appartement standing;GT;2009;2183;130
Salé;Appartement standing;GT;2010;2162;129
Salé;Appartement standing;GT;2011;2206;132
Salé;Appartement standing;GT;2012;2288;137
Salé;Appartement standing;GT;2013;2357;141
Salé;Appartement standing;GT;2014;2423;145
Salé;Appartement standing;GT;2015;2494;149
Salé;Appartement standing;GT;2016;2505;149
Salé;Appartement standing;GT;2017;2588;155
Salé;Appartement standing;GT;2018;2742;164
Salé;Appartement standing;GT;2019;2759;165
Salé;Appartement standing;GT;2020;2820;168
Salé;Appartement standing;GT;2021;2895;173
Salé;Appartement standing;GT;2022;3020;180
Salé;Appartement standing;MT;2001;1206;100
Salé;Appartement standing;MT;2002;1198;99
Salé;Appartement standing;MT;2003;1324;110
Salé;Appartement standing;MT;2004;1470;122
Salé;Appartement standing;MT;2005;1602;133
Salé;Appartement standing;MT;2006;1783;148
Salé;Appartement standing;MT;2007;1803;150
Salé;Appartement standing;MT;2008;1853;154
Salé;Appartement standing;MT;2009;1918;159
Salé;Appartement standing;MT;2010;2051;170
Salé;Appartement standing;MT;2011;2094;174
Salé;Appartement standing;MT;2012;2262;188
Salé;Appartement standing;MT;2013;2362;196
Salé;Appartement standing;MT;2014;2460;204
Salé;Appartement standing;MT;2015;2581;214
Salé;Appartement standing;MT;2016;2640;219
Salé;Appartement standing;MT;2017;2657;220
Salé;Appartement standing;MT;2018;2684;223
Salé;Appartement standing;MT;2019;2733;227
Salé;Appartement standing;MT;2020;2570;213
Salé;Appartement standing;MT;2021;2625;218
Salé;Appartement standing;MT;2022;2686;223
Salé;Appartement standing;PT;2001;1103;100
Salé;Appartement standing;PT;2002;1143;104
Salé;Appartement standing;PT;2003;1172;106
Salé;Appartement standing;PT;2004;1197;109
Salé;Appartement standing;PT;2005;1251;113
Salé;Appartement standing;PT;2006;1261;114
Salé;Appartement standing;PT;2007;1322;120
Salé;Appartement standing;PT;2008;1363;124
Salé;Appartement standing;PT;2009;1390;126
Salé;Appartement standing;PT;2010;1430;130
Salé;Appartement standing;PT;2011;1462;133
Salé;Appartement standing;PT;2012;1556;141
Salé;Appartement standing;PT;2013;1609;146
Salé;Appartement standing;PT;2014;1660;150
Salé;Appartement standing;PT;2015;1730;157
Salé;Appartement standing;PT;2016;1699;154
Salé;Appartement standing;PT;2017;1674;152
Salé;Appartement standing;PT;2018;1659;150
Salé;Appartement standing;PT;2019;1688;153
Salé;Appartement standing;PT;2020;1710;155
Salé;Appartement standing;PT;2021;1735;157
Salé;Appartement standing;PT;2022;1776;161
Salé;Appartement économique;APE;2001;438;100
Salé;Appartement économique;APE;2002;462;106
Salé;Appartement économique;APE;2003;474;109
Salé;Appartement économique;APE;2004;502;115
Salé;Appartement économique;APE;2005;526;120
Salé;Appartement économique;APE;2006;558;127
Salé;Appartement économique;APE;2007;579;132
Salé;Appartement économique;APE;2008;603;138
Salé;Appartement économique;APE;2009;632;145
Salé;Appartement économique;APE;2010;650;149
Salé;Appartement économique;APE;2011;668;153
Salé;Appartement économique;APE;2012;756;174
Salé;Appartement économique;APE;2013;803;185
Salé;Appartement économique;APE;2014;851;196
Salé;Appartement économique;APE;2015;938;206
Salé;Appartement économique;APE;2016;961;211
Salé;Appartement économique;APE;2017;978;214
Salé;Appartement économique;APE;2018;1010;221
Salé;Appartement économique;APE;2019;1062;232
Salé;Appartement économique;APE;2020;1087;240
Salé;Appartement économique;APE;2021;1099;243
Salé;Appartement économique;APE;2022;1131;250
Salé;Appartement économique;GT;2001;501;100
Salé;Appartement économique;GT;2002;529;106
Salé;Appartement économique;GT;2003;553;110
Salé;Appartement économique;GT;2004;580;116
Salé;Appartement économique;GT;2005;606;121
Salé;Appartement économique;GT;2006;632;126
Salé;Appartement économique;GT;2007;659;132
Salé;Appartement économique;GT;2008;686;137
Salé;Appartement économique;GT;2009;713;142
Salé;Appartement économique;GT;2010;740;148
Salé;Appartement économique;GT;2011;770;154
Salé;Appartement économique;GT;2012;835;167
Salé;Appartement économique;GT;2013;870;174
Salé;Appartement économique;GT;2014;903;180
Salé;Appartement économique;GT;2015;950;190
Salé;Appartement économique;GT;2016;974;194
Salé;Appartement économique;GT;2017;995;199
Salé;Appartement économique;GT;2018;1014;203
Salé;Appartement économique;GT;2019;1059;211
Salé;Appartement économique;GT;2020;1243;248
Salé;Appartement économique;GT;2021;1266;253
Salé;Appartement économique;GT;2022;1291;258
Salé;Appartement économique;MT;2001;511;100
Salé;Appartement économique;MT;2002;530;104
Salé;Appartement économique;MT;2003;545;107
Salé;Appartement économique;MT;2004;578;113
Salé;Appartement économique;MT;2005;609;119
Salé;Appartement économique;MT;2006;659;129
Salé;Appartement économique;MT;2007;674;132
Salé;Appartement économique;MT;2008;695;136
Salé;Appartement économique;MT;2009;727;142
Salé;Appartement économique;MT;2010;751;147
Salé;Appartement économique;MT;2011;775;152
Salé;Appartement économique;MT;2012;868;170
Salé;Appartement économique;MT;2013;921;180
Salé;Appartement économique;MT;2014;976;191
Salé;Appartement économique;MT;2015;1041;204
Salé;Appartement économique;MT;2016;1069;209
Salé;Appartement économique;MT;2017;1092;214
Salé;Appartement économique;MT;2018;1132;221
Salé;Appartement économique;MT;2019;1196;234
Salé;Appartement économique;MT;2020;1142;223
Salé;Appartement économique;MT;2021;1152;225
Salé;Appartement économique;MT;2022;1191;233
Salé;Appartement économique;PT;2001;322;100
Salé;Appartement économique;PT;2002;351;109
Salé;Appartement économique;PT;2003;358;111
Salé;Appartement économique;PT;2004;379;118
Salé;Appartement économique;PT;2005;392;122
Salé;Appartement économique;PT;2006;402;125
Salé;Appartement économique;PT;2007;429;133
Salé;Appartement économique;PT;2008;458;142
Salé;Appartement économique;PT;2009;482;150
Salé;Appartement économique;PT;2010;490;152
Salé;Appartement économique;PT;2011;498;155
Salé;Appartement économique;PT;2012;585;182
Salé;Appartement économique;PT;2013;626;195
Salé;Appartement économique;PT;2014;668;208
Salé;Appartement économique;PT;2015;715;222
Salé;Appartement économique;PT;2016;730;227
Salé;Appartement économique;PT;2017;731;227
Salé;Appartement économique;PT;2018;752;234
Salé;Appartement économique;PT;2019;786;244
Salé;Appartement économique;PT;2020;864;268
Salé;Appartement économique;PT;2021;875;272
Salé;Appartement économique;PT;2022;898;279
Salé;Maison sur lot économique;GT;2001;620;100
Salé;Maison sur lot économique;GT;2002;635;102
Salé;Maison sur lot économique;GT;2003;644;104
Salé;Maison sur lot économique;GT;2004;655;106
Salé;Maison sur lot économique;GT;2005;666;107
Salé;Maison sur lot économique;GT;2006;677;109
Salé;Maison sur lot économique;GT;2007;688;111
Salé;Maison sur lot économique;GT;2008;698;112
Salé;Maison sur lot économique;GT;2009;708;114
Salé;Maison sur lot économique;GT;2010;718;116
Salé;Maison sur lot économique;GT;2011;741;119
Salé;Maison sur lot économique;GT;2012;784;126
Salé;Maison sur lot économique;GT;2013;841;136
Salé;Maison sur lot économique;GT;2014;898;145
Salé;Maison sur lot économique;GT;2015;953;154
Salé;Maison sur lot économique;GT;2016;1018;164
Salé;Maison sur lot économique;GT;2017;1034;167
Salé;Maison sur lot économique;GT;2018;1059;171
Salé;Maison sur lot économique;GT;2019;1097;177
Salé;Maison sur lot économique;GT;2020;1234;199
Salé;Maison sur lot économique;GT;2021;1256;202
Salé;Maison sur lot économique;GT;2022;1301;210
Salé;Maison sur lot économique;MLE;2001;450;100
Salé;Maison sur lot économique;MLE;2002;464;104
Salé;Maison sur lot économique;MLE;2003;471;105
Salé;Maison sur lot économique;MLE;2004;492;110
Salé;Maison sur lot économique;MLE;2005;509;114
Salé;Maison sur lot économique;MLE;2006;533;119
Salé;Maison sur lot économique;MLE;2007;549;124
Salé;Maison sur lot économique;MLE;2008;567;128
Salé;Maison sur lot économique;MLE;2009;587;133
Salé;Maison sur lot économique;MLE;2010;598;135
Salé;Maison sur lot économique;MLE;2011;616;139
Salé;Maison sur lot économique;MLE;2012;693;157
Salé;Maison sur lot économique;MLE;2013;738;167
Salé;Maison sur lot économique;MLE;2014;784;177
Salé;Maison sur lot économique;MLE;2015;861;184
Salé;Maison sur lot économique;MLE;2016;905;194
Salé;Maison sur lot économique;MLE;2017;939;202
Salé;Maison sur lot économique;MLE;2018;963;207
Salé;Maison sur lot économique;MLE;2019;999;214
Salé;Maison sur lot économique;MLE;2020;1031;219
Salé;Maison sur lot économique;MLE;2021;1049;223
Salé;Maison sur lot économique;MLE;2022;1092;233
Salé;Maison sur lot économique;MT;2001;507;100
Salé;Maison sur lot économique;MT;2002;510;101
Salé;Maison sur lot économique;MT;2003;519;102
Salé;Maison sur lot économique;MT;2004;543;107
Salé;Maison sur lot économique;MT;2005;565;111
Salé;Maison sur lot économique;MT;2006;604;119
Salé;Maison sur lot économique;MT;2007;610;120
Salé;Maison sur lot économique;MT;2008;623;123
Salé;Maison sur lot économique;MT;2009;645;127
Salé;Maison sur lot économique;MT;2010;659;130
Salé;Maison sur lot économique;MT;2011;677;134
Salé;Maison sur lot économique;MT;2012;782;154
Salé;Maison sur lot économique;MT;2013;833;164
Salé;Maison sur lot économique;MT;2014;884;175
Salé;Maison sur lot économique;MT;2015;941;186
Salé;Maison sur lot économique;MT;2016;972;192
Salé;Maison sur lot économique;MT;2017;1006;198
Salé;Maison sur lot économique;MT;2018;1035;204
Salé;Maison sur lot économique;MT;2019;1077;213
Salé;Maison sur lot économique;MT;2020;1092;216
Salé;Maison sur lot économique;MT;2021;1105;218
Salé;Maison sur lot économique;MT;2022;1146;226
Salé;Maison sur lot économique;PT;2001;327;100
Salé;Maison sur lot économique;PT;2002;354;108
Salé;Maison sur lot économique;PT;2003;360;110
Salé;Maison sur lot économique;PT;2004;379;116
Salé;Maison sur lot économique;PT;2005;390;119
Salé;Maison sur lot économique;PT;2006;398;122
Salé;Maison sur lot économique;PT;2007;429;131
Salé;Maison sur lot économique;PT;2008;455;139
Salé;Maison sur lot économique;PT;2009;477;146
Salé;Maison sur lot économique;PT;2010;483;148
Salé;Maison sur lot économique;PT;2011;500;153
Salé;Maison sur lot économique;PT;2012;550;168
Salé;Maison sur lot économique;PT;2013;583;178
Salé;Maison sur lot économique;PT;2014;617;189
Salé;Maison sur lot économique;PT;2015;657;201
Salé;Maison sur lot économique;PT;2016;708;216
Salé;Maison sur lot économique;PT;2017;756;231
Salé;Maison sur lot économique;PT;2018;769;235
Salé;Maison sur lot économique;PT;2019;791;242
Salé;Maison sur lot économique;PT;2020;786;240
Salé;Maison sur lot économique;PT;2021;808;247
Salé;Maison sur lot économique;PT;2022;853;261
Salé;Total ville;MLE;2001;576;100
Salé;Total ville;MLE;2002;599;105
Salé;Total ville;MLE;2003;622;107
Salé;Total ville;MLE;2004;655;113
Salé;Total ville;MLE;2005;683;118
Salé;Total ville;MLE;2006;719;124
Salé;Total ville;MLE;2007;741;129
Salé;Total ville;MLE;2008;766;134
Salé;Total ville;MLE;2009;799;140
Salé;Total ville;MLE;2010;820;143
Salé;Total ville;MLE;2011;842;147
Salé;Total ville;MLE;2012;932;165
Salé;Total ville;MLE;2013;984;175
Salé;Total ville;MLE;2014;1037;185
Salé;Total ville;MLE;2015;1100;191
Salé;Total ville;MLE;2016;1136;199
Salé;Total ville;MLE;2017;1164;205
Salé;Total ville;MLE;2018;1192;210
Salé;Total ville;MLE;2019;1235;218
Salé;Total ville;MLE;2020;1272;224
Salé;Total ville;MLE;2021;1293;227
Salé;Total ville;MLE;2022;1336;235
Salé;Villa;GT;2001;3155;100
Salé;Villa;GT;2002;3434;109
Salé;Villa;GT;2003;3617;115
Salé;Villa;GT;2004;3778;120
Salé;Villa;GT;2005;3868;123
Salé;Villa;GT;2006;3970;126
Salé;Villa;GT;2007;4018;127
Salé;Villa;GT;2008;4180;133
Salé;Villa;GT;2009;4228;134
Salé;Villa;GT;2010;4330;137
Salé;Villa;GT;2011;4412;140
Salé;Villa;GT;2012;4575;145
Salé;Villa;GT;2013;4780;152
Salé;Villa;GT;2014;4974;158
Salé;Villa;GT;2015;4981;158
Salé;Villa;GT;2016;4984;158
Salé;Villa;GT;2017;5020;159
Salé;Villa;GT;2018;5054;160
Salé;Villa;GT;2019;5093;161
Salé;Villa;GT;2020;6018;191
Salé;Villa;GT;2021;6218;197
Salé;Villa;GT;2022;6318;200
Salé;Villa;MT;2001;2468;100
Salé;Villa;MT;2002;2521;102
Salé;Villa;MT;2003;2859;116
Salé;Villa;MT;2004;2962;120
Salé;Villa;MT;2005;3008;122
Salé;Villa;MT;2006;3062;124
Salé;Villa;MT;2007;2975;121
Salé;Villa;MT;2008;3031;123
Salé;Villa;MT;2009;3312;134
Salé;Villa;MT;2010;3291;133
Salé;Villa;MT;2011;3375;137
Salé;Villa;MT;2012;3512;142
Salé;Villa;MT;2013;3653;148
Salé;Villa;MT;2014;3796;154
Salé;Villa;MT;2015;3940;160
Salé;Villa;MT;2016;3990;162
Salé;Villa;MT;2017;4039;164
Salé;Villa;MT;2018;4108;166
Salé;Villa;MT;2019;4200;170
Salé;Villa;MT;2020;4888;198
Salé;Villa;MT;2021;4963;201
Salé;Villa;MT;2022;5063;205
Salé;Villa;PT;2001;1336;100
Salé;Villa;PT;2002;1432;107
Salé;Villa;PT;2003;1443;108
Salé;Villa;PT;2004;1404;105
Salé;Villa;PT;2005;1491;112
Salé;Villa;PT;2006;1491;112
Salé;Villa;PT;2007;1806;135
Salé;Villa;PT;2008;1874;140
Salé;Villa;PT;2009;2260;169
Salé;Villa;PT;2010;2219;166
Salé;Villa;PT;2011;2300;172
Salé;Villa;PT;2012;2462;184
Salé;Villa;PT;2013;2564;192
Salé;Villa;PT;2014;2678;200
Salé;Villa;PT;2015;2804;210
Salé;Villa;PT;2016;2876;215
Salé;Villa;PT;2017;2945;220
Salé;Villa;PT;2018;3015;226
Salé;Villa;PT;2019;3125;234
Salé;Villa;PT;2020;3348;251
Salé;Villa;PT;2021;3476;260
Salé;Villa;PT;2022;3596;269
Salé;Villa;VIL;2001;2574;100
