Agglomération;Type d'habitat;Envergure;Année;Montants moyens des honoraires des agents immobiliers;Indices des montants moyens des honoraires des agents immobiliers
Souss Massa;Appartement économique;MT;2015;1350;172
Souss Massa;Appartement économique;MT;2016;1406;180
Souss Massa;Appartement économique;MT;2017;1473;188
Souss Massa;Appartement économique;MT;2018;1535;197
Souss Massa;Appartement économique;MT;2019;1575;202
Souss Massa;Appartement économique;PT;2001;750;100
Souss Massa;Appartement économique;PT;2002;747;100
Souss Massa;Appartement économique;PT;2003;767;103
Souss Massa;Appartement économique;PT;2004;755;102
Souss Massa;Appartement économique;PT;2005;711;102
Souss Massa;Appartement économique;PT;2006;746;107
Souss Massa;Appartement économique;PT;2007;775;112
Souss Massa;Appartement économique;PT;2008;792;115
Souss Massa;Appartement économique;PT;2009;809;118
Souss Massa;Appartement économique;PT;2010;828;122
Souss Massa;Appartement économique;PT;2011;858;125
Souss Massa;Appartement économique;PT;2012;900;129
Souss Massa;Appartement économique;PT;2013;898;129
Souss Massa;Appartement économique;PT;2014;877;126
Souss Massa;Appartement économique;PT;2015;873;131
Souss Massa;Appartement économique;PT;2016;829;124
Souss Massa;Appartement économique;PT;2017;817;122
Souss Massa;Appartement économique;PT;2018;827;123
Souss Massa;Appartement économique;PT;2019;791;118
Souss Massa;Maison sur lot économique;GT;2001;688;100
Souss Massa;Maison sur lot économique;GT;2002;721;106
Souss Massa;Maison sur lot économique;GT;2003;710;106
Souss Massa;Maison sur lot économique;GT;2004;704;107
Souss Massa;Maison sur lot économique;GT;2005;738;118
Souss Massa;Maison sur lot économique;GT;2006;804;129
Souss Massa;Maison sur lot économique;GT;2007;857;138
Souss Massa;Maison sur lot économique;GT;2008;925;148
Souss Massa;Maison sur lot économique;GT;2009;1036;166
Souss Massa;Maison sur lot économique;GT;2010;1126;180
Souss Massa;Maison sur lot économique;GT;2011;1145;183
Souss Massa;Maison sur lot économique;GT;2012;1242;199
Souss Massa;Maison sur lot économique;GT;2013;1281;206
Souss Massa;Maison sur lot économique;GT;2014;1326;213
Souss Massa;Maison sur lot économique;GT;2015;1360;227
Souss Massa;Maison sur lot économique;GT;2016;1401;235
Souss Massa;Maison sur lot économique;GT;2017;1446;242
Souss Massa;Maison sur lot économique;GT;2018;1495;251
Souss Massa;Maison sur lot économique;GT;2019;1552;260
Souss Massa;Maison sur lot économique;MLE;2001;563;100
Souss Massa;Maison sur lot économique;MLE;2002;591;106
Souss Massa;Maison sur lot économique;MLE;2003;607;110
Souss Massa;Maison sur lot économique;MLE;2004;625;115
Souss Massa;Maison sur lot économique;MLE;2005;634;122
Souss Massa;Maison sur lot économique;MLE;2006;679;131
Souss Massa;Maison sur lot économique;MLE;2007;723;140
Souss Massa;Maison sur lot économique;MLE;2008;776;150
Souss Massa;Maison sur lot économique;MLE;2009;851;164
Souss Massa;Maison sur lot économique;MLE;2010;919;178
Souss Massa;Maison sur lot économique;MLE;2011;937;181
Souss Massa;Maison sur lot économique;MLE;2012;1010;194
Souss Massa;Maison sur lot économique;MLE;2013;1065;205
Souss Massa;Maison sur lot économique;MLE;2014;1109;213
Souss Massa;Maison sur lot économique;MLE;2015;1088;223
Souss Massa;Maison sur lot économique;MLE;2016;1114;228
Souss Massa;Maison sur lot économique;MLE;2017;1144;234
Souss Massa;Maison sur lot économique;MLE;2018;1181;242
Souss Massa;Maison sur lot économique;MLE;2019;1207;247
Souss Massa;Maison sur lot économique;MT;2001;524;100
Souss Massa;Maison sur lot économique;MT;2002;554;106
Souss Massa;Maison sur lot économique;MT;2003;592;115
Souss Massa;Maison sur lot économique;MT;2004;624;122
Souss Massa;Maison sur lot économique;MT;2005;624;128
Souss Massa;Maison sur lot économique;MT;2006;665;137
Souss Massa;Maison sur lot économique;MT;2007;702;145
Souss Massa;Maison sur lot économique;MT;2008;744;154
Souss Massa;Maison sur lot économique;MT;2009;812;168
Souss Massa;Maison sur lot économique;MT;2010;875;181
Souss Massa;Maison sur lot économique;MT;2011;888;184
Souss Massa;Maison sur lot économique;MT;2012;958;199
Souss Massa;Maison sur lot économique;MT;2013;1039;215
Souss Massa;Maison sur lot économique;MT;2014;1099;228
Souss Massa;Maison sur lot économique;MT;2015;1127;242
Souss Massa;Maison sur lot économique;MT;2016;1167;251
Souss Massa;Maison sur lot économique;MT;2017;1205;259
Souss Massa;Maison sur lot économique;MT;2018;1248;269
Souss Massa;Maison sur lot économique;MT;2019;1281;276
Souss Massa;Maison sur lot économique;PT;2001;452;100
Souss Massa;Maison sur lot économique;PT;2002;467;104
Souss Massa;Maison sur lot économique;PT;2003;459;104
Souss Massa;Maison sur lot économique;PT;2004;478;109
Souss Massa;Maison sur lot économique;PT;2005;471;113
Souss Massa;Maison sur lot économique;PT;2006;493;120
Souss Massa;Maison sur lot économique;PT;2007;546;132
Souss Massa;Maison sur lot économique;PT;2008;603;145
Souss Massa;Maison sur lot économique;PT;2009;640;154
Souss Massa;Maison sur lot économique;PT;2010;683;164
Souss Massa;Maison sur lot économique;PT;2011;716;171
Souss Massa;Maison sur lot économique;PT;2012;765;181
Souss Massa;Maison sur lot économique;PT;2013;771;182
Souss Massa;Maison sur lot économique;PT;2014;775;183
Souss Massa;Maison sur lot économique;PT;2015;770;188
Souss Massa;Maison sur lot économique;PT;2016;758;186
Souss Massa;Maison sur lot économique;PT;2017;759;186
Souss Massa;Maison sur lot économique;PT;2018;775;190
Souss Massa;Maison sur lot économique;PT;2019;761;187
Souss Massa;Total région;MLE;2001;854;100
Souss Massa;Total région;MLE;2002;906;106
Souss Massa;Total région;MLE;2003;924;109
Souss Massa;Total région;MLE;2004;951;113
Souss Massa;Total région;MLE;2005;957;117
Souss Massa;Total région;MLE;2006;996;123
Souss Massa;Total région;MLE;2007;1037;128
Souss Massa;Total région;MLE;2008;1085;135
Souss Massa;Total région;MLE;2009;1138;144
Souss Massa;Total région;MLE;2010;1197;153
Souss Massa;Total région;MLE;2011;1242;160
Souss Massa;Total région;MLE;2012;1306;169
Souss Massa;Total région;MLE;2013;1366;178
Souss Massa;Total région;MLE;2014;1414;186
Souss Massa;Total région;MLE;2015;1313;206
Souss Massa;Total région;MLE;2016;1341;211
Souss Massa;Total région;MLE;2017;1371;216
Souss Massa;Total région;MLE;2018;1413;224
Souss Massa;Total région;MLE;2019;1434;228
Souss Massa;Villa;GT;2001;4211;100
Souss Massa;Villa;GT;2002;4480;106
Souss Massa;Villa;GT;2003;4439;106
Souss Massa;Villa;GT;2004;4588;110
Souss Massa;Villa;GT;2005;4715;115
Souss Massa;Villa;GT;2006;4892;120
Souss Massa;Villa;GT;2007;5284;128
Souss Massa;Villa;GT;2008;5471;133
Souss Massa;Villa;GT;2009;5241;129
Souss Massa;Villa;GT;2010;5340;131
Souss Massa;Villa;GT;2011;4897;120
Souss Massa;Villa;GT;2012;5238;128
Souss Massa;Villa;GT;2013;5177;127
Souss Massa;Villa;GT;2014;4993;123
Souss Massa;Villa;GT;2015;4847;123
Souss Massa;Villa;GT;2016;4786;122
Souss Massa;Villa;GT;2017;4681;119
Souss Massa;Villa;GT;2018;4723;120
Souss Massa;Villa;GT;2019;4523;115
Souss Massa;Villa;MT;2001;2813;100
Souss Massa;Villa;MT;2002;2955;105
Souss Massa;Villa;MT;2003;2994;106
Souss Massa;Villa;MT;2004;3145;112
Souss Massa;Villa;MT;2005;3287;119
Souss Massa;Villa;MT;2006;3561;128
Souss Massa;Villa;MT;2007;3770;135
Souss Massa;Villa;MT;2008;4044;145
Souss Massa;Villa;MT;2009;4040;145
Souss Massa;Villa;MT;2010;4124;148
Souss Massa;Villa;MT;2011;3813;137
Souss Massa;Villa;MT;2012;3863;139
Souss Massa;Villa;MT;2013;3819;138
Souss Massa;Villa;MT;2014;3706;134
Souss Massa;Villa;MT;2015;3628;133
Souss Massa;Villa;MT;2016;3579;132
Souss Massa;Villa;MT;2017;3513;129
Souss Massa;Villa;MT;2018;3531;130
Souss Massa;Villa;MT;2019;3378;124
Souss Massa;Villa;PT;2001;1759;100
Souss Massa;Villa;PT;2002;1922;109
Souss Massa;Villa;PT;2003;2119;120
Souss Massa;Villa;PT;2004;2279;128
Souss Massa;Villa;PT;2005;2367;136
Souss Massa;Villa;PT;2006;2383;138
Souss Massa;Villa;PT;2007;2537;146
Souss Massa;Villa;PT;2008;2539;147
Souss Massa;Villa;PT;2009;2547;148
Souss Massa;Villa;PT;2010;2659;155
Souss Massa;Villa;PT;2011;2759;161
Souss Massa;Villa;PT;2012;2792;163
Souss Massa;Villa;PT;2013;2927;171
Souss Massa;Villa;PT;2014;2980;174
Souss Massa;Villa;PT;2015;3077;184
Souss Massa;Villa;PT;2016;3220;193
Souss Massa;Villa;PT;2017;3317;198
Souss Massa;Villa;PT;2018;3400;203
Souss Massa;Villa;PT;2019;3460;207
Souss Massa;Villa;VIL;2001;3083;100
Souss Massa;Villa;VIL;2002;3277;106
Souss Massa;Villa;VIL;2003;3304;108
Souss Massa;Villa;VIL;2004;3457;114
Souss Massa;Villa;VIL;2005;3549;121
Souss Massa;Villa;VIL;2006;3735;127
Souss Massa;Villa;VIL;2007;4011;135
Souss Massa;Villa;VIL;2008;4211;142
Souss Massa;Villa;VIL;2009;4112;141
Souss Massa;Villa;VIL;2010;4208;145
Souss Massa;Villa;VIL;2011;3953;138
Souss Massa;Villa;VIL;2012;4109;143
Souss Massa;Villa;VIL;2013;4088;144
Souss Massa;Villa;VIL;2014;3978;142
Souss Massa;Villa;VIL;2015;3708;149
Souss Massa;Villa;VIL;2016;3723;151
Souss Massa;Villa;VIL;2017;3701;151
Souss Massa;Villa;VIL;2018;3752;153
Souss Massa;Villa;VIL;2019;3654;151
Taroudant;Appartement standing;APS;2001;1066;100
Taroudant;Appartement standing;APS;2002;1103;103
Taroudant;Appartement standing;APS;2003;1151;108
Taroudant;Appartement standing;APS;2004;1203;113
Taroudant;Appartement standing;APS;2005;1269;119
Taroudant;Appartement standing;APS;2006;1317;124
Taroudant;Appartement standing;APS;2007;1353;128
Taroudant;Appartement standing;APS;2008;1382;131
Taroudant;Appartement standing;APS;2009;1406;134
Taroudant;Appartement standing;APS;2010;1440;137
Taroudant;Appartement standing;APS;2011;1456;139
Taroudant;Appartement standing;APS;2012;1489;141
Taroudant;Appartement standing;APS;2013;1537;146
Taroudant;Appartement standing;APS;2014;1565;149
Taroudant;Appartement standing;APS;2015;1607;151
Taroudant;Appartement standing;APS;2016;1632;155
Taroudant;Appartement standing;APS;2017;1635;155
Taroudant;Appartement standing;APS;2018;1648;157
Taroudant;Appartement standing;APS;2019;1647;157
Taroudant;Appartement standing;GT;2001;1700;100
Taroudant;Appartement standing;GT;2002;1771;104
Taroudant;Appartement standing;GT;2003;1876;110
Taroudant;Appartement standing;GT;2004;1940;114
Taroudant;Appartement standing;GT;2005;1974;116
Taroudant;Appartement standing;GT;2006;2061;121
Taroudant;Appartement standing;GT;2007;1981;117
Taroudant;Appartement standing;GT;2008;1946;114
Taroudant;Appartement standing;GT;2009;1909;112
Taroudant;Appartement standing;GT;2010;1907;112
Taroudant;Appartement standing;GT;2011;1887;111
Taroudant;Appartement standing;GT;2012;1978;116
Taroudant;Appartement standing;GT;2013;2037;120
Taroudant;Appartement standing;GT;2014;2057;121
Taroudant;Appartement standing;GT;2015;2106;124
Taroudant;Appartement standing;GT;2016;2000;118
Taroudant;Appartement standing;GT;2017;1955;115
Taroudant;Appartement standing;GT;2018;1903;112
Taroudant;Appartement standing;GT;2019;1838;108
Taroudant;Appartement standing;MT;2001;1023;100
Taroudant;Appartement standing;MT;2002;1055;103
Taroudant;Appartement standing;MT;2003;1096;107
Taroudant;Appartement standing;MT;2004;1148;112
Taroudant;Appartement standing;MT;2005;1224;120
Taroudant;Appartement standing;MT;2006;1269;124
Taroudant;Appartement standing;MT;2007;1330;130
Taroudant;Appartement standing;MT;2008;1379;135
Taroudant;Appartement standing;MT;2009;1410;138
Taroudant;Appartement standing;MT;2010;1456;142
Taroudant;Appartement standing;MT;2011;1489;146
Taroudant;Appartement standing;MT;2012;1522;149
Taroudant;Appartement standing;MT;2013;1581;155
Taroudant;Appartement standing;MT;2014;1610;157
Taroudant;Appartement standing;MT;2015;1659;162
Taroudant;Appartement standing;MT;2016;1720;168
Taroudant;Appartement standing;MT;2017;1740;170
Taroudant;Appartement standing;MT;2018;1777;174
Taroudant;Appartement standing;MT;2019;1788;175
Taroudant;Appartement standing;PT;2001;863;100
Taroudant;Appartement standing;PT;2002;896;104
Taroudant;Appartement standing;PT;2003;936;109
Taroudant;Appartement standing;PT;2004;981;114
Taroudant;Appartement standing;PT;2005;1036;120
Taroudant;Appartement standing;PT;2006;1073;124
Taroudant;Appartement standing;PT;2007;1099;127
Taroudant;Appartement standing;PT;2008;1108;128
Taroudant;Appartement standing;PT;2009;1144;133
Taroudant;Appartement standing;PT;2010;1162;135
Taroudant;Appartement standing;PT;2011;1152;133
Taroudant;Appartement standing;PT;2012;1156;134
Taroudant;Appartement standing;PT;2013;1169;135
Taroudant;Appartement standing;PT;2014;1199;139
Taroudant;Appartement standing;PT;2015;1233;143
Taroudant;Appartement standing;PT;2016;1249;145
Taroudant;Appartement standing;PT;2017;1241;144
Taroudant;Appartement standing;PT;2018;1237;143
Taroudant;Appartement standing;PT;2019;1243;144
Taroudant;Appartement économique;APE;2001;619;100
Taroudant;Appartement économique;APE;2002;645;104
Taroudant;Appartement économique;APE;2003;672;109
Taroudant;Appartement économique;APE;2004;701;113
Taroudant;Appartement économique;APE;2005;734;119
Taroudant;Appartement économique;APE;2006;760;123
Taroudant;Appartement économique;APE;2007;787;128
Taroudant;Appartement économique;APE;2008;820;133
Taroudant;Appartement économique;APE;2009;873;141
Taroudant;Appartement économique;APE;2010;925;149
Taroudant;Appartement économique;APE;2011;979;157
Taroudant;Appartement économique;APE;2012;1019;162
Taroudant;Appartement économique;APE;2013;1060;168
Taroudant;Appartement économique;APE;2014;1108;174
Taroudant;Appartement économique;APE;2015;1148;182
Taroudant;Appartement économique;APE;2016;1196;189
Taroudant;Appartement économique;APE;2017;1239;194
Taroudant;Appartement économique;APE;2018;1292;202
Taroudant;Appartement économique;APE;2019;1334;208
Taroudant;Appartement économique;GT;2001;768;100
Taroudant;Appartement économique;GT;2002;805;105
Taroudant;Appartement économique;GT;2003;833;108
Taroudant;Appartement économique;GT;2004;864;112
Taroudant;Appartement économique;GT;2005;908;118
Taroudant;Appartement économique;GT;2006;941;122
Taroudant;Appartement économique;GT;2007;985;128
Taroudant;Appartement économique;GT;2008;1043;136
Taroudant;Appartement économique;GT;2009;1150;150
Taroudant;Appartement économique;GT;2010;1251;163
Taroudant;Appartement économique;GT;2011;1337;174
Taroudant;Appartement économique;GT;2012;1409;183
Taroudant;Appartement économique;GT;2013;1477;192
Taroudant;Appartement économique;GT;2014;1571;204
Taroudant;Appartement économique;GT;2015;1660;216
Taroudant;Appartement économique;GT;2016;1747;227
Taroudant;Appartement économique;GT;2017;1846;240
Taroudant;Appartement économique;GT;2018;1947;253
Taroudant;Appartement économique;GT;2019;2041;266
Taroudant;Appartement économique;MT;2001;618;100
Taroudant;Appartement économique;MT;2002;641;104
Taroudant;Appartement économique;MT;2003;673;109
Taroudant;Appartement économique;MT;2004;704;114
Taroudant;Appartement économique;MT;2005;728;118
Taroudant;Appartement économique;MT;2006;747;121
Taroudant;Appartement économique;MT;2007;757;122
Taroudant;Appartement économique;MT;2008;773;125
Taroudant;Appartement économique;MT;2009;795;128
Taroudant;Appartement économique;MT;2010;818;132
Taroudant;Appartement économique;MT;2011;888;144
Taroudant;Appartement économique;MT;2012;951;154
Taroudant;Appartement économique;MT;2013;1010;163
Taroudant;Appartement économique;MT;2014;1080;175
Taroudant;Appartement économique;MT;2015;1137;184
Taroudant;Appartement économique;MT;2016;1210;196
Taroudant;Appartement économique;MT;2017;1261;204
Taroudant;Appartement économique;MT;2018;1330;215
Taroudant;Appartement économique;MT;2019;1373;222
Taroudant;Appartement économique;PT;2001;469;100
Taroudant;Appartement économique;PT;2002;491;105
Taroudant;Appartement économique;PT;2003;509;108
Taroudant;Appartement économique;PT;2004;534;114
Taroudant;Appartement économique;PT;2005;566;121
Taroudant;Appartement économique;PT;2006;593;126
Taroudant;Appartement économique;PT;2007;622;133
Taroudant;Appartement économique;PT;2008;649;139
Taroudant;Appartement économique;PT;2009;683;146
Taroudant;Appartement économique;PT;2010;718;153
Taroudant;Appartement économique;PT;2011;723;154
Taroudant;Appartement économique;PT;2012;706;151
Taroudant;Appartement économique;PT;2013;697;149
Taroudant;Appartement économique;PT;2014;677;144
Taroudant;Appartement économique;PT;2015;692;148
Taroudant;Appartement économique;PT;2016;664;142
Taroudant;Appartement économique;PT;2017;640;137
Taroudant;Appartement économique;PT;2018;625;133
Taroudant;Appartement économique;PT;2019;616;131
Taroudant;Maison sur lot économique;GT;2001;427;100
Taroudant;Maison sur lot économique;GT;2002;466;109
Taroudant;Maison sur lot économique;GT;2003;515;121
Taroudant;Maison sur lot économique;GT;2004;568;133
Taroudant;Maison sur lot économique;GT;2005;626;147
Taroudant;Maison sur lot économique;GT;2006;680;159
Taroudant;Maison sur lot économique;GT;2007;725;170
Taroudant;Maison sur lot économique;GT;2008;779;183
Taroudant;Maison sur lot économique;GT;2009;862;202
Taroudant;Maison sur lot économique;GT;2010;929;218
Taroudant;Maison sur lot économique;GT;2011;943;221
Taroudant;Maison sur lot économique;GT;2012;1019;239
Taroudant;Maison sur lot économique;GT;2013;1063;249
Taroudant;Maison sur lot économique;GT;2014;1101;258
Taroudant;Maison sur lot économique;GT;2015;1151;270
Taroudant;Maison sur lot économique;GT;2016;1201;281
Taroudant;Maison sur lot économique;GT;2017;1244;292
Taroudant;Maison sur lot économique;GT;2018;1298;304
Taroudant;Maison sur lot économique;GT;2019;1340;314
Taroudant;Maison sur lot économique;MLE;2001;362;100
Taroudant;Maison sur lot économique;MLE;2002;396;109
Taroudant;Maison sur lot économique;MLE;2003;438;121
Taroudant;Maison sur lot économique;MLE;2004;481;132
Taroudant;Maison sur lot économique;MLE;2005;532;147
Taroudant;Maison sur lot économique;MLE;2006;578;159
Taroudant;Maison sur lot économique;MLE;2007;616;170
Taroudant;Maison sur lot économique;MLE;2008;656;181
Taroudant;Maison sur lot économique;MLE;2009;712;196
Taroudant;Maison sur lot économique;MLE;2010;768;211
Taroudant;Maison sur lot économique;MLE;2011;796;219
Taroudant;Maison sur lot économique;MLE;2012;827;227
Taroudant;Maison sur lot économique;MLE;2013;868;238
Taroudant;Maison sur lot économique;MLE;2014;898;245
Taroudant;Maison sur lot économique;MLE;2015;935;257
Taroudant;Maison sur lot économique;MLE;2016;966;266
Taroudant;Maison sur lot économique;MLE;2017;991;272
Taroudant;Maison sur lot économique;MLE;2018;1031;283
Taroudant;Maison sur lot économique;MLE;2019;1065;292
Taroudant;Maison sur lot économique;MT;2001;353;100
Taroudant;Maison sur lot économique;MT;2002;388;110
Taroudant;Maison sur lot économique;MT;2003;433;123
Taroudant;Maison sur lot économique;MT;2004;475;134
Taroudant;Maison sur lot économique;MT;2005;530;150
Taroudant;Maison sur lot économique;MT;2006;581;164
Taroudant;Maison sur lot économique;MT;2007;613;174
Taroudant;Maison sur lot économique;MT;2008;653;185
Taroudant;Maison sur lot économique;MT;2009;703;199
Taroudant;Maison sur lot économique;MT;2010;759;215
Taroudant;Maison sur lot économique;MT;2011;807;228
Taroudant;Maison sur lot économique;MT;2012;832;235
Taroudant;Maison sur lot économique;MT;2013;898;254
Taroudant;Maison sur lot économique;MT;2014;948;268
Taroudant;Maison sur lot économique;MT;2015;988;280
Taroudant;Maison sur lot économique;MT;2016;1030;291
Taroudant;Maison sur lot économique;MT;2017;1061;300
Taroudant;Maison sur lot économique;MT;2018;1111;314
Taroudant;Maison sur lot économique;MT;2019;1159;328
Taroudant;Maison sur lot économique;PT;2001;308;100
Taroudant;Maison sur lot économique;PT;2002;334;108
Taroudant;Maison sur lot économique;PT;2003;367;119
Taroudant;Maison sur lot économique;PT;2004;399;130
Taroudant;Maison sur lot économique;PT;2005;439;143
Taroudant;Maison sur lot économique;PT;2006;474;154
Taroudant;Maison sur lot économique;PT;2007;511;166
Taroudant;Maison sur lot économique;PT;2008;536;174
Taroudant;Maison sur lot économique;PT;2009;572;186
Taroudant;Maison sur lot économique;PT;2010;618;201
Taroudant;Maison sur lot économique;PT;2011;636;207
Taroudant;Maison sur lot économique;PT;2012;629;204
Taroudant;Maison sur lot économique;PT;2013;640;208
Taroudant;Maison sur lot économique;PT;2014;638;207
Taroudant;Maison sur lot économique;PT;2015;648;211
Taroudant;Maison sur lot économique;PT;2016;646;210
Taroudant;Maison sur lot économique;PT;2017;643;209
Taroudant;Maison sur lot économique;PT;2018;656;213
Taroudant;Maison sur lot économique;PT;2019;658;214
Taroudant;Total ville;MLE;2001;639;100
Taroudant;Total ville;MLE;2002;673;106
Taroudant;Total ville;MLE;2003;712;114
Taroudant;Total ville;MLE;2004;756;122
Taroudant;Total ville;MLE;2005;805;131
Taroudant;Total ville;MLE;2006;845;139
Taroudant;Total ville;MLE;2007;881;146
Taroudant;Total ville;MLE;2008;922;154
Taroudant;Total ville;MLE;2009;978;164
Taroudant;Total ville;MLE;2010;1028;175
Taroudant;Total ville;MLE;2011;1063;182
Taroudant;Total ville;MLE;2012;1108;188
Taroudant;Total ville;MLE;2013;1148;196
Taroudant;Total ville;MLE;2014;1183;202
Taroudant;Total ville;MLE;2015;1135;230
Taroudant;Total ville;MLE;2016;1170;238
Taroudant;Total ville;MLE;2017;1196;243
Taroudant;Total ville;MLE;2018;1235;253
Taroudant;Total ville;MLE;2019;1265;260
Taroudant;Villa;GT;2001;2991;100
Taroudant;Villa;GT;2002;3107;104
Taroudant;Villa;GT;2003;3269;109
Taroudant;Villa;GT;2004;3407;114
Taroudant;Villa;GT;2005;3589;120
Taroudant;Villa;GT;2006;3738;125
Taroudant;Villa;GT;2007;3810;127
Taroudant;Villa;GT;2008;3868;129
Taroudant;Villa;GT;2009;4005;134
Taroudant;Villa;GT;2010;4072;136
Taroudant;Villa;GT;2011;3731;125
Taroudant;Villa;GT;2012;3979;133
Taroudant;Villa;GT;2013;4050;135
Taroudant;Villa;GT;2014;4053;136
Taroudant;Villa;GT;2015;4047;135
Taroudant;Villa;GT;2016;4001;134
Taroudant;Villa;GT;2017;3896;130
Taroudant;Villa;GT;2018;3802;127
Taroudant;Villa;GT;2019;3689;123
Taroudant;Villa;MT;2001;2484;100
Taroudant;Villa;MT;2002;2571;104
Taroudant;Villa;MT;2003;2650;107
Taroudant;Villa;MT;2004;2813;113
Taroudant;Villa;MT;2005;2927;118
Taroudant;Villa;MT;2006;2987;120
Taroudant;Villa;MT;2007;3030;122
Taroudant;Villa;MT;2008;3164;127
Taroudant;Villa;MT;2009;3270;132
Taroudant;Villa;MT;2010;3231;130
Taroudant;Villa;MT;2011;3134;126
Taroudant;Villa;MT;2012;3330;134
Taroudant;Villa;MT;2013;3294;133
Taroudant;Villa;MT;2014;3226;130
Taroudant;Villa;MT;2015;3212;129
Taroudant;Villa;MT;2016;3166;127
Taroudant;Villa;MT;2017;3099;125
Taroudant;Villa;MT;2018;3038;122
Taroudant;Villa;MT;2019;2955;119
Taroudant;Villa;PT;2001;1383;100
Taroudant;Villa;PT;2002;1443;104
Taroudant;Villa;PT;2003;1540;111
Taroudant;Villa;PT;2004;1638;118
Taroudant;Villa;PT;2005;1740;126
Taroudant;Villa;PT;2006;1836;133
Taroudant;Villa;PT;2007;1941;140
Taroudant;Villa;PT;2008;2005;145
Taroudant;Villa;PT;2009;2091;151
Taroudant;Villa;PT;2010;2184;158
Taroudant;Villa;PT;2011;2279;165
Taroudant;Villa;PT;2012;2391;173
Taroudant;Villa;PT;2013;2495;180
Taroudant;Villa;PT;2014;2542;184
Taroudant;Villa;PT;2015;2668;193
Taroudant;Villa;PT;2016;2809;203
Taroudant;Villa;PT;2017;2889;209
Taroudant;Villa;PT;2018;2959;214
Taroudant;Villa;PT;2019;3007;217
Taroudant;Villa;VIL;2001;2041;100
Taroudant;Villa;VIL;2002;2119;104
Taroudant;Villa;VIL;2003;2209;109
Taroudant;Villa;VIL;2004;2343;115
Taroudant;Villa;VIL;2005;2455;121
Taroudant;Villa;VIL;2006;2535;126
Taroudant;Villa;VIL;2007;2606;130
Taroudant;Villa;VIL;2008;2707;135
Taroudant;Villa;VIL;2009;2805;140
Taroudant;Villa;VIL;2010;2828;142
Taroudant;Villa;VIL;2011;2800;142
Taroudant;Villa;VIL;2012;2963;151
Taroudant;Villa;VIL;2013;2992;153
Taroudant;Villa;VIL;2014;2977;153
Taroudant;Villa;VIL;2015;3017;158
Taroudant;Villa;VIL;2016;3056;162
Taroudant;Villa;VIL;2017;3053;163
Taroudant;Villa;VIL;2018;3049;164
Taroudant;Villa;VIL;2019;3024;164
Tata;Appartement standing;APS;2001;0;0
Tata;Appartement standing;APS;2002;0;0
Tata;Appartement standing;APS;2003;0;0
Tata;Appartement standing;APS;2004;0;0
Tata;Appartement standing;APS;2005;0;0
Tata;Appartement standing;APS;2006;0;0
Tata;Appartement standing;APS;2007;0;0
Tata;Appartement standing;APS;2008;0;0
Tata;Appartement standing;APS;2009;0;0
Tata;Appartement standing;APS;2010;0;0
Tata;Appartement standing;APS;2011;0;0
Tata;Appartement standing;APS;2012;0;0
Tata;Appartement standing;APS;2013;0;0
Tata;Appartement standing;APS;2014;0;0
Tata;Appartement standing;APS;2015;0;0
Tata;Appartement standing;APS;2016;0;0
Tata;Appartement standing;APS;2017;0;0
Tata;Appartement standing;APS;2018;0;0
Tata;Appartement standing;APS;2019;0;0
Tata;Appartement standing;GT;2001;0;0
Tata;Appartement standing;GT;2002;0;0
Tata;Appartement standing;GT;2003;0;0
Tata;Appartement standing;GT;2004;0;0
Tata;Appartement standing;GT;2005;0;0
Tata;Appartement standing;GT;2006;0;0
Tata;Appartement standing;GT;2007;0;0
Tata;Appartement standing;GT;2008;0;0
Tata;Appartement standing;GT;2009;0;0
Tata;Appartement standing;GT;2010;0;0
Tata;Appartement standing;GT;2011;0;0
Tata;Appartement standing;GT;2012;0;0
Tata;Appartement standing;GT;2013;0;0
Tata;Appartement standing;GT;2014;0;0
Tata;Appartement standing;GT;2015;0;0
Tata;Appartement standing;GT;2016;0;0
Tata;Appartement standing;GT;2017;0;0
Tata;Appartement standing;GT;2018;0;0
Tata;Appartement standing;GT;2019;0;0
Tata;Appartement standing;MT;2001;0;0
Tata;Appartement standing;MT;2002;0;0
Tata;Appartement standing;MT;2003;0;0
Tata;Appartement standing;MT;2004;0;0
Tata;Appartement standing;MT;2005;0;0
Tata;Appartement standing;MT;2006;0;0
Tata;Appartement standing;MT;2007;0;0
Tata;Appartement standing;MT;2008;0;0
Tata;Appartement standing;MT;2009;0;0
Tata;Appartement standing;MT;2010;0;0
Tata;Appartement standing;MT;2011;0;0
Tata;Appartement standing;MT;2012;0;0
Tata;Appartement standing;MT;2013;0;0
Tata;Appartement standing;MT;2014;0;0
Tata;Appartement standing;MT;2015;0;0
Tata;Appartement standing;MT;2016;0;0
Tata;Appartement standing;MT;2017;0;0
Tata;Appartement standing;MT;2018;0;0
Tata;Appartement standing;MT;2019;0;0
Tata;Appartement standing;PT;2001;0;0
Tata;Appartement standing;PT;2002;0;0
Tata;Appartement standing;PT;2003;0;0
Tata;Appartement standing;PT;2004;0;0
Tata;Appartement standing;PT;2005;0;0
Tata;Appartement standing;PT;2006;0;0
Tata;Appartement standing;PT;2007;0;0
Tata;Appartement standing;PT;2008;0;0
Tata;Appartement standing;PT;2009;0;0
Tata;Appartement standing;PT;2010;0;0
Tata;Appartement standing;PT;2011;0;0
Tata;Appartement standing;PT;2012;0;0
Tata;Appartement standing;PT;2013;0;0
