Agglomération;Type d'habitat;Envergure;Année;Montants moyens des honoraires des agents immobiliers;Indices des montants moyens des honoraires des agents immobiliers
Région;Appartement standing;MT;2014;735;116
Région;Appartement standing;MT;2015;757;120
Région;Appartement standing;MT;2016;782;124
Région;Appartement standing;MT;2017;805;127
Région;Appartement standing;MT;2018;834;132
Région;Appartement standing;MT;2019;886;140
Région;Appartement standing;MT;2020;873;138
Région;Appartement standing;MT;2021;903;143
Région;Appartement standing;MT;2022;933;148
Région;Appartement standing;PT;2001;522;100
Région;Appartement standing;PT;2002;529;101
Région;Appartement standing;PT;2003;531;102
Région;Appartement standing;PT;2004;533;102
Région;Appartement standing;PT;2005;534;103
Région;Appartement standing;PT;2006;536;103
Région;Appartement standing;PT;2007;538;103
Région;Appartement standing;PT;2008;540;104
Région;Appartement standing;PT;2009;542;104
Région;Appartement standing;PT;2010;544;104
Région;Appartement standing;PT;2011;546;105
Région;Appartement standing;PT;2012;548;105
Région;Appartement standing;PT;2013;560;108
Région;Appartement standing;PT;2014;580;111
Région;Appartement standing;PT;2015;599;115
Région;Appartement standing;PT;2016;622;120
Région;Appartement standing;PT;2017;669;129
Région;Appartement standing;PT;2018;695;134
Région;Appartement standing;PT;2019;698;135
Région;Appartement standing;PT;2020;671;129
Région;Appartement standing;PT;2021;694;134
Région;Appartement standing;PT;2022;718;138
Région;Appartement économique;APE;2001;448;100
Région;Appartement économique;APE;2002;455;102
Région;Appartement économique;APE;2003;458;103
Région;Appartement économique;APE;2004;462;103
Région;Appartement économique;APE;2005;463;104
Région;Appartement économique;APE;2006;466;105
Région;Appartement économique;APE;2007;469;105
Région;Appartement économique;APE;2008;472;106
Région;Appartement économique;APE;2009;475;107
Région;Appartement économique;APE;2010;478;108
Région;Appartement économique;APE;2011;481;108
Région;Appartement économique;APE;2012;484;109
Région;Appartement économique;APE;2013;500;113
Région;Appartement économique;APE;2014;516;117
Région;Appartement économique;APE;2015;498;124
Région;Appartement économique;APE;2016;519;130
Région;Appartement économique;APE;2017;549;137
Région;Appartement économique;APE;2018;575;143
Région;Appartement économique;APE;2019;615;153
Région;Appartement économique;APE;2020;594;147
Région;Appartement économique;APE;2021;613;152
Région;Appartement économique;APE;2022;627;156
Région;Appartement économique;GT;2001;575;100
Région;Appartement économique;GT;2002;579;101
Région;Appartement économique;GT;2003;583;101
Région;Appartement économique;GT;2004;587;102
Région;Appartement économique;GT;2005;586;103
Région;Appartement économique;GT;2006;590;104
Région;Appartement économique;GT;2007;594;104
Région;Appartement économique;GT;2008;598;105
Région;Appartement économique;GT;2009;602;106
Région;Appartement économique;GT;2010;606;106
Région;Appartement économique;GT;2011;610;107
Région;Appartement économique;GT;2012;614;108
Région;Appartement économique;GT;2013;621;109
Région;Appartement économique;GT;2014;628;110
Région;Appartement économique;GT;2015;633;111
Région;Appartement économique;GT;2016;654;115
Région;Appartement économique;GT;2017;701;124
Région;Appartement économique;GT;2018;734;129
Région;Appartement économique;GT;2019;786;139
Région;Appartement économique;GT;2020;776;137
Région;Appartement économique;GT;2021;798;141
Région;Appartement économique;GT;2022;813;144
Région;Appartement économique;MT;2001;418;100
Région;Appartement économique;MT;2002;428;102
Région;Appartement économique;MT;2003;430;103
Région;Appartement économique;MT;2004;433;104
Région;Appartement économique;MT;2005;435;104
Région;Appartement économique;MT;2006;437;105
Région;Appartement économique;MT;2007;440;105
Région;Appartement économique;MT;2008;442;106
Région;Appartement économique;MT;2009;445;107
Région;Appartement économique;MT;2010;447;107
Région;Appartement économique;MT;2011;450;108
Région;Appartement économique;MT;2012;452;108
Région;Appartement économique;MT;2013;472;113
Région;Appartement économique;MT;2014;493;118
Région;Appartement économique;MT;2015;516;124
Région;Appartement économique;MT;2016;539;129
Région;Appartement économique;MT;2017;567;136
Région;Appartement économique;MT;2018;594;142
Région;Appartement économique;MT;2019;643;154
Région;Appartement économique;MT;2020;619;148
Région;Appartement économique;MT;2021;638;153
Région;Appartement économique;MT;2022;653;156
Région;Appartement économique;PT;2001;293;100
Région;Appartement économique;PT;2002;299;102
Région;Appartement économique;PT;2003;303;103
Région;Appartement économique;PT;2004;306;104
Région;Appartement économique;PT;2005;309;106
Région;Appartement économique;PT;2006;312;107
Région;Appartement économique;PT;2007;316;108
Région;Appartement économique;PT;2008;319;109
Région;Appartement économique;PT;2009;323;111
Région;Appartement économique;PT;2010;326;112
Région;Appartement économique;PT;2011;330;113
Région;Appartement économique;PT;2012;334;114
Région;Appartement économique;PT;2013;351;120
Région;Appartement économique;PT;2014;369;126
Région;Appartement économique;PT;2015;387;133
Région;Appartement économique;PT;2016;405;139
Région;Appartement économique;PT;2017;428;147
Région;Appartement économique;PT;2018;446;153
Région;Appartement économique;PT;2019;465;160
Région;Appartement économique;PT;2020;442;152
Région;Appartement économique;PT;2021;458;157
Région;Appartement économique;PT;2022;470;161
Région;Maison sur lot économique;GT;2001;539;100
Région;Maison sur lot économique;GT;2002;547;101
Région;Maison sur lot économique;GT;2003;552;102
Région;Maison sur lot économique;GT;2004;556;103
Région;Maison sur lot économique;GT;2005;560;104
Région;Maison sur lot économique;GT;2006;564;105
Région;Maison sur lot économique;GT;2007;569;106
Région;Maison sur lot économique;GT;2008;574;107
Région;Maison sur lot économique;GT;2009;578;107
Région;Maison sur lot économique;GT;2010;583;108
Région;Maison sur lot économique;GT;2011;588;109
Région;Maison sur lot économique;GT;2012;593;110
Région;Maison sur lot économique;GT;2013;601;112
Région;Maison sur lot économique;GT;2014;610;113
Région;Maison sur lot économique;GT;2015;630;117
Région;Maison sur lot économique;GT;2016;645;120
Région;Maison sur lot économique;GT;2017;669;125
Région;Maison sur lot économique;GT;2018;692;129
Région;Maison sur lot économique;GT;2019;715;134
Région;Maison sur lot économique;GT;2020;703;131
Région;Maison sur lot économique;GT;2021;731;136
Région;Maison sur lot économique;GT;2022;745;139
Région;Maison sur lot économique;MLE;2001;438;100
Région;Maison sur lot économique;MLE;2002;446;102
Région;Maison sur lot économique;MLE;2003;449;103
Région;Maison sur lot économique;MLE;2004;452;103
Région;Maison sur lot économique;MLE;2005;455;104
Région;Maison sur lot économique;MLE;2006;458;105
Région;Maison sur lot économique;MLE;2007;462;106
Région;Maison sur lot économique;MLE;2008;465;106
Région;Maison sur lot économique;MLE;2009;469;107
Région;Maison sur lot économique;MLE;2010;472;108
Région;Maison sur lot économique;MLE;2011;476;109
Région;Maison sur lot économique;MLE;2012;479;110
Région;Maison sur lot économique;MLE;2013;488;112
Région;Maison sur lot économique;MLE;2014;497;114
Région;Maison sur lot économique;MLE;2015;477;117
Région;Maison sur lot économique;MLE;2016;490;120
Région;Maison sur lot économique;MLE;2017;509;125
Région;Maison sur lot économique;MLE;2018;523;129
Région;Maison sur lot économique;MLE;2019;551;136
Région;Maison sur lot économique;MLE;2020;528;130
Région;Maison sur lot économique;MLE;2021;550;135
Région;Maison sur lot économique;MLE;2022;565;139
Région;Maison sur lot économique;MT;2001;417;100
Région;Maison sur lot économique;MT;2002;426;102
Région;Maison sur lot économique;MT;2003;429;103
Région;Maison sur lot économique;MT;2004;432;104
Région;Maison sur lot économique;MT;2005;434;104
Région;Maison sur lot économique;MT;2006;437;105
Région;Maison sur lot économique;MT;2007;440;106
Région;Maison sur lot économique;MT;2008;443;107
Région;Maison sur lot économique;MT;2009;446;107
Région;Maison sur lot économique;MT;2010;449;108
Région;Maison sur lot économique;MT;2011;452;109
Région;Maison sur lot économique;MT;2012;456;110
Région;Maison sur lot économique;MT;2013;465;112
Région;Maison sur lot économique;MT;2014;474;114
Région;Maison sur lot économique;MT;2015;484;117
Région;Maison sur lot économique;MT;2016;498;120
Région;Maison sur lot économique;MT;2017;517;124
Région;Maison sur lot économique;MT;2018;530;128
Région;Maison sur lot économique;MT;2019;560;135
Région;Maison sur lot économique;MT;2020;536;129
Région;Maison sur lot économique;MT;2021;557;134
Région;Maison sur lot économique;MT;2022;572;138
Région;Maison sur lot économique;PT;2001;310;100
Région;Maison sur lot économique;PT;2002;315;102
Région;Maison sur lot économique;PT;2003;317;102
Région;Maison sur lot économique;PT;2004;319;103
Région;Maison sur lot économique;PT;2005;321;104
Région;Maison sur lot économique;PT;2006;323;105
Région;Maison sur lot économique;PT;2007;325;105
Région;Maison sur lot économique;PT;2008;327;106
Région;Maison sur lot économique;PT;2009;330;107
Région;Maison sur lot économique;PT;2010;332;107
Région;Maison sur lot économique;PT;2011;334;108
Région;Maison sur lot économique;PT;2012;337;109
Région;Maison sur lot économique;PT;2013;342;111
Région;Maison sur lot économique;PT;2014;354;114
Région;Maison sur lot économique;PT;2015;365;118
Région;Maison sur lot économique;PT;2016;375;122
Région;Maison sur lot économique;PT;2017;390;127
Région;Maison sur lot économique;PT;2018;401;130
Région;Maison sur lot économique;PT;2019;427;139
Région;Maison sur lot économique;PT;2020;399;130
Région;Maison sur lot économique;PT;2021;419;136
Région;Maison sur lot économique;PT;2022;433;141
Région;Total ville;MLE;2001;474;100
Région;Total ville;MLE;2002;483;102
Région;Total ville;MLE;2003;486;103
Région;Total ville;MLE;2004;490;103
Région;Total ville;MLE;2005;492;104
Région;Total ville;MLE;2006;495;105
Région;Total ville;MLE;2007;499;106
Région;Total ville;MLE;2008;503;106
Région;Total ville;MLE;2009;507;107
Région;Total ville;MLE;2010;511;108
Région;Total ville;MLE;2011;515;109
Région;Total ville;MLE;2012;519;110
Région;Total ville;MLE;2013;532;112
Région;Total ville;MLE;2014;546;116
Région;Total ville;MLE;2015;503;118
Région;Total ville;MLE;2016;517;121
Région;Total ville;MLE;2017;538;126
Région;Total ville;MLE;2018;554;130
Région;Total ville;MLE;2019;584;137
Région;Total ville;MLE;2020;560;131
Région;Total ville;MLE;2021;583;137
Région;Total ville;MLE;2022;598;140
Région;Villa;GT;2001;1775;100
Région;Villa;GT;2002;1812;102
Région;Villa;GT;2003;1869;105
Région;Villa;GT;2004;1926;108
Région;Villa;GT;2005;1982;112
Région;Villa;GT;2006;2041;115
Région;Villa;GT;2007;2100;118
Région;Villa;GT;2008;2160;122
Région;Villa;GT;2009;2221;125
Région;Villa;GT;2010;2282;128
Région;Villa;GT;2011;2344;132
Région;Villa;GT;2012;2406;135
Région;Villa;GT;2013;2485;140
Région;Villa;GT;2014;2565;144
Région;Villa;GT;2015;2657;149
Région;Villa;GT;2016;2721;152
Région;Villa;GT;2017;2803;157
Région;Villa;GT;2018;2861;160
Région;Villa;GT;2019;2968;166
Région;Villa;GT;2020;2872;160
Région;Villa;GT;2021;2983;167
Région;Villa;GT;2022;3059;172
Région;Villa;MT;2001;1574;100
Région;Villa;MT;2002;1594;101
Région;Villa;MT;2003;1616;103
Région;Villa;MT;2004;1623;103
Région;Villa;MT;2005;1642;105
Région;Villa;MT;2006;1648;105
Région;Villa;MT;2007;1670;106
Région;Villa;MT;2008;1693;108
Région;Villa;MT;2009;1715;109
Région;Villa;MT;2010;1738;111
Région;Villa;MT;2011;1761;112
Région;Villa;MT;2012;1784;114
Région;Villa;MT;2013;1832;117
Région;Villa;MT;2014;1881;120
Région;Villa;MT;2015;1932;123
Région;Villa;MT;2016;1963;125
Région;Villa;MT;2017;2015;128
Région;Villa;MT;2018;2055;131
Région;Villa;MT;2019;2137;136
Région;Villa;MT;2020;2026;129
Région;Villa;MT;2021;2092;133
Région;Villa;MT;2022;2123;136
Région;Villa;PT;2001;1302;100
Région;Villa;PT;2002;1311;101
Région;Villa;PT;2003;1308;100
Région;Villa;PT;2004;1304;100
Région;Villa;PT;2005;1299;100
Région;Villa;PT;2006;1295;100
Région;Villa;PT;2007;1292;99
Région;Villa;PT;2008;1288;99
Région;Villa;PT;2009;1284;99
Région;Villa;PT;2010;1281;99
Région;Villa;PT;2011;1277;98
Région;Villa;PT;2012;1273;98
Région;Villa;PT;2013;1281;99
Région;Villa;PT;2014;1311;101
Région;Villa;PT;2015;1342;104
Région;Villa;PT;2016;1355;104
Région;Villa;PT;2017;1407;108
Région;Villa;PT;2018;1450;112
Région;Villa;PT;2019;1499;116
Région;Villa;PT;2020;1430;110
Région;Villa;PT;2021;1474;114
Région;Villa;PT;2022;1520;118
Région;Villa;VIL;2001;1586;100
Région;Villa;VIL;2002;1610;101
Région;Villa;VIL;2003;1639;103
Région;Villa;VIL;2004;1661;104
Région;Villa;VIL;2005;1689;106
Région;Villa;VIL;2006;1711;107
Région;Villa;VIL;2007;1741;109
Région;Villa;VIL;2008;1771;111
Région;Villa;VIL;2009;1802;113
Région;Villa;VIL;2010;1833;114
Région;Villa;VIL;2011;1864;116
Région;Villa;VIL;2012;1895;118
Région;Villa;VIL;2013;1946;121
Région;Villa;VIL;2014;2002;124
Région;Villa;VIL;2015;1876;122
Région;Villa;VIL;2016;1908;124
Région;Villa;VIL;2017;1965;127
Région;Villa;VIL;2018;2009;130
Région;Villa;VIL;2019;2085;135
Région;Villa;VIL;2020;1989;129
Région;Villa;VIL;2021;2057;134
Région;Villa;VIL;2022;2101;137
Tinghir;Appartement standing;APS;2001;527;100
Tinghir;Appartement standing;APS;2002;536;102
Tinghir;Appartement standing;APS;2003;541;103
Tinghir;Appartement standing;APS;2004;546;104
Tinghir;Appartement standing;APS;2005;550;104
Tinghir;Appartement standing;APS;2006;555;105
Tinghir;Appartement standing;APS;2007;560;106
Tinghir;Appartement standing;APS;2008;564;107
Tinghir;Appartement standing;APS;2009;569;108
Tinghir;Appartement standing;APS;2010;573;109
Tinghir;Appartement standing;APS;2011;578;109
Tinghir;Appartement standing;APS;2012;583;110
Tinghir;Appartement standing;APS;2013;598;113
Tinghir;Appartement standing;APS;2014;615;117
Tinghir;Appartement standing;APS;2015;621;120
Tinghir;Appartement standing;APS;2016;642;124
Tinghir;Appartement standing;APS;2017;667;129
Tinghir;Appartement standing;APS;2018;690;133
Tinghir;Appartement standing;APS;2019;728;140
Tinghir;Appartement standing;APS;2020;717;138
Tinghir;Appartement standing;APS;2021;747;144
Tinghir;Appartement standing;APS;2022;772;149
Tinghir;Appartement standing;GT;2001;664;100
Tinghir;Appartement standing;GT;2002;669;101
Tinghir;Appartement standing;GT;2003;679;102
Tinghir;Appartement standing;GT;2004;689;104
Tinghir;Appartement standing;GT;2005;698;105
Tinghir;Appartement standing;GT;2006;708;107
Tinghir;Appartement standing;GT;2007;718;108
Tinghir;Appartement standing;GT;2008;727;109
Tinghir;Appartement standing;GT;2009;737;111
Tinghir;Appartement standing;GT;2010;746;112
Tinghir;Appartement standing;GT;2011;756;114
Tinghir;Appartement standing;GT;2012;766;115
Tinghir;Appartement standing;GT;2013;780;117
Tinghir;Appartement standing;GT;2014;794;120
Tinghir;Appartement standing;GT;2015;809;122
Tinghir;Appartement standing;GT;2016;830;125
Tinghir;Appartement standing;GT;2017;861;130
Tinghir;Appartement standing;GT;2018;887;134
Tinghir;Appartement standing;GT;2019;940;141
Tinghir;Appartement standing;GT;2020;930;140
Tinghir;Appartement standing;GT;2021;965;145
Tinghir;Appartement standing;GT;2022;1010;152
Tinghir;Appartement standing;MT;2001;517;100
Tinghir;Appartement standing;MT;2002;528;102
Tinghir;Appartement standing;MT;2003;532;103
Tinghir;Appartement standing;MT;2004;536;104
Tinghir;Appartement standing;MT;2005;540;105
Tinghir;Appartement standing;MT;2006;544;105
Tinghir;Appartement standing;MT;2007;549;106
Tinghir;Appartement standing;MT;2008;553;107
Tinghir;Appartement standing;MT;2009;557;108
Tinghir;Appartement standing;MT;2010;561;109
Tinghir;Appartement standing;MT;2011;565;109
Tinghir;Appartement standing;MT;2012;569;110
Tinghir;Appartement standing;MT;2013;586;113
Tinghir;Appartement standing;MT;2014;603;117
Tinghir;Appartement standing;MT;2015;621;120
Tinghir;Appartement standing;MT;2016;642;124
Tinghir;Appartement standing;MT;2017;663;128
Tinghir;Appartement standing;MT;2018;686;133
Tinghir;Appartement standing;MT;2019;729;141
Tinghir;Appartement standing;MT;2020;720;139
Tinghir;Appartement standing;MT;2021;750;145
Tinghir;Appartement standing;MT;2022;770;149
Tinghir;Appartement standing;PT;2001;408;100
Tinghir;Appartement standing;PT;2002;414;101
Tinghir;Appartement standing;PT;2003;416;102
Tinghir;Appartement standing;PT;2004;417;102
Tinghir;Appartement standing;PT;2005;419;103
Tinghir;Appartement standing;PT;2006;421;103
Tinghir;Appartement standing;PT;2007;423;104
Tinghir;Appartement standing;PT;2008;424;104
Tinghir;Appartement standing;PT;2009;426;104
Tinghir;Appartement standing;PT;2010;428;105
Tinghir;Appartement standing;PT;2011;429;105
Tinghir;Appartement standing;PT;2012;431;106
Tinghir;Appartement standing;PT;2013;441;108
Tinghir;Appartement standing;PT;2014;457;112
Tinghir;Appartement standing;PT;2015;473;116
Tinghir;Appartement standing;PT;2016;492;121
Tinghir;Appartement standing;PT;2017;530;130
Tinghir;Appartement standing;PT;2018;550;135
Tinghir;Appartement standing;PT;2019;554;136
Tinghir;Appartement standing;PT;2020;532;130
Tinghir;Appartement standing;PT;2021;555;136
Tinghir;Appartement standing;PT;2022;586;144
Tinghir;Appartement économique;APE;2001;415;100
Tinghir;Appartement économique;APE;2002;422;102
Tinghir;Appartement économique;APE;2003;425;103
Tinghir;Appartement économique;APE;2004;428;103
Tinghir;Appartement économique;APE;2005;431;104
Tinghir;Appartement économique;APE;2006;434;105
Tinghir;Appartement économique;APE;2007;438;106
Tinghir;Appartement économique;APE;2008;441;107
Tinghir;Appartement économique;APE;2009;444;107
Tinghir;Appartement économique;APE;2010;447;108
Tinghir;Appartement économique;APE;2011;450;109
Tinghir;Appartement économique;APE;2012;453;110
Tinghir;Appartement économique;APE;2013;467;114
Tinghir;Appartement économique;APE;2014;482;118
Tinghir;Appartement économique;APE;2015;461;125
Tinghir;Appartement économique;APE;2016;476;129
Tinghir;Appartement économique;APE;2017;500;136
Tinghir;Appartement économique;APE;2018;529;144
Tinghir;Appartement économique;APE;2019;567;153
Tinghir;Appartement économique;APE;2020;546;147
Tinghir;Appartement économique;APE;2021;562;151
Tinghir;Appartement économique;APE;2022;577;156
Tinghir;Appartement économique;GT;2001;515;100
Tinghir;Appartement économique;GT;2002;519;101
Tinghir;Appartement économique;GT;2003;522;101
Tinghir;Appartement économique;GT;2004;525;102
Tinghir;Appartement économique;GT;2005;528;103
Tinghir;Appartement économique;GT;2006;532;103
Tinghir;Appartement économique;GT;2007;535;104
Tinghir;Appartement économique;GT;2008;538;105
Tinghir;Appartement économique;GT;2009;542;105
Tinghir;Appartement économique;GT;2010;545;106
Tinghir;Appartement économique;GT;2011;548;107
Tinghir;Appartement économique;GT;2012;552;107
Tinghir;Appartement économique;GT;2013;558;108
Tinghir;Appartement économique;GT;2014;564;110
Tinghir;Appartement économique;GT;2015;570;111
Tinghir;Appartement économique;GT;2016;580;113
Tinghir;Appartement économique;GT;2017;630;122
Tinghir;Appartement économique;GT;2018;667;130
Tinghir;Appartement économique;GT;2019;721;140
Tinghir;Appartement économique;GT;2020;717;139
Tinghir;Appartement économique;GT;2021;740;144
Tinghir;Appartement économique;GT;2022;750;146
Tinghir;Appartement économique;MT;2001;407;100
Tinghir;Appartement économique;MT;2002;418;103
Tinghir;Appartement économique;MT;2003;421;103
Tinghir;Appartement économique;MT;2004;424;104
Tinghir;Appartement économique;MT;2005;427;105
Tinghir;Appartement économique;MT;2006;430;106
Tinghir;Appartement économique;MT;2007;433;106
Tinghir;Appartement économique;MT;2008;436;107
Tinghir;Appartement économique;MT;2009;439;108
Tinghir;Appartement économique;MT;2010;442;109
Tinghir;Appartement économique;MT;2011;445;109
Tinghir;Appartement économique;MT;2012;448;110
Tinghir;Appartement économique;MT;2013;469;115
Tinghir;Appartement économique;MT;2014;491;121
Tinghir;Appartement économique;MT;2015;513;126
Tinghir;Appartement économique;MT;2016;531;131
Tinghir;Appartement économique;MT;2017;547;134
Tinghir;Appartement économique;MT;2018;578;142
Tinghir;Appartement économique;MT;2019;628;154
Tinghir;Appartement économique;MT;2020;600;147
Tinghir;Appartement économique;MT;2021;615;151
Tinghir;Appartement économique;MT;2022;630;155
Tinghir;Appartement économique;PT;2001;225;100
Tinghir;Appartement économique;PT;2002;230;102
Tinghir;Appartement économique;PT;2003;233;103
Tinghir;Appartement économique;PT;2004;235;104
Tinghir;Appartement économique;PT;2005;238;106
Tinghir;Appartement économique;PT;2006;241;107
Tinghir;Appartement économique;PT;2007;243;108
Tinghir;Appartement économique;PT;2008;246;109
Tinghir;Appartement économique;PT;2009;249;110
Tinghir;Appartement économique;PT;2010;252;112
Tinghir;Appartement économique;PT;2011;254;113
Tinghir;Appartement économique;PT;2012;257;114
Tinghir;Appartement économique;PT;2013;270;120
Tinghir;Appartement économique;PT;2014;284;126
Tinghir;Appartement économique;PT;2015;299;132
Tinghir;Appartement économique;PT;2016;310;138
Tinghir;Appartement économique;PT;2017;334;148
Tinghir;Appartement économique;PT;2018;351;156
Tinghir;Appartement économique;PT;2019;361;160
Tinghir;Appartement économique;PT;2020;339;150
Tinghir;Appartement économique;PT;2021;352;156
Tinghir;Appartement économique;PT;2022;372;165
Tinghir;Maison sur lot économique;GT;2001;517;100
Tinghir;Maison sur lot économique;GT;2002;525;101
Tinghir;Maison sur lot économique;GT;2003;529;102
Tinghir;Maison sur lot économique;GT;2004;533;103
Tinghir;Maison sur lot économique;GT;2005;537;104
Tinghir;Maison sur lot économique;GT;2006;541;105
Tinghir;Maison sur lot économique;GT;2007;546;105
Tinghir;Maison sur lot économique;GT;2008;550;106
Tinghir;Maison sur lot économique;GT;2009;554;107
Tinghir;Maison sur lot économique;GT;2010;559;108
Tinghir;Maison sur lot économique;GT;2011;563;109
Tinghir;Maison sur lot économique;GT;2012;567;110
Tinghir;Maison sur lot économique;GT;2013;575;111
Tinghir;Maison sur lot économique;GT;2014;584;113
Tinghir;Maison sur lot économique;GT;2015;603;117
Tinghir;Maison sur lot économique;GT;2016;611;118
Tinghir;Maison sur lot économique;GT;2017;634;123
Tinghir;Maison sur lot économique;GT;2018;657;127
Tinghir;Maison sur lot économique;GT;2019;679;131
Tinghir;Maison sur lot économique;GT;2020;666;129
Tinghir;Maison sur lot économique;GT;2021;704;136
Tinghir;Maison sur lot économique;GT;2022;722;140
Tinghir;Maison sur lot économique;MLE;2001;417;100
Tinghir;Maison sur lot économique;MLE;2002;425;102
Tinghir;Maison sur lot économique;MLE;2003;429;103
Tinghir;Maison sur lot économique;MLE;2004;432;104
Tinghir;Maison sur lot économique;MLE;2005;435;104
Tinghir;Maison sur lot économique;MLE;2006;439;105
Tinghir;Maison sur lot économique;MLE;2007;442;106
Tinghir;Maison sur lot économique;MLE;2008;446;107
Tinghir;Maison sur lot économique;MLE;2009;450;108
Tinghir;Maison sur lot économique;MLE;2010;453;109
Tinghir;Maison sur lot économique;MLE;2011;457;110
Tinghir;Maison sur lot économique;MLE;2012;460;110
Tinghir;Maison sur lot économique;MLE;2013;469;112
Tinghir;Maison sur lot économique;MLE;2014;478;115
Tinghir;Maison sur lot économique;MLE;2015;454;118
Tinghir;Maison sur lot économique;MLE;2016;462;120
Tinghir;Maison sur lot économique;MLE;2017;477;124
Tinghir;Maison sur lot économique;MLE;2018;491;128
Tinghir;Maison sur lot économique;MLE;2019;516;135
Tinghir;Maison sur lot économique;MLE;2020;495;129
Tinghir;Maison sur lot économique;MLE;2021;524;137
Tinghir;Maison sur lot économique;MLE;2022;536;139
Tinghir;Maison sur lot économique;MT;2001;391;100
Tinghir;Maison sur lot économique;MT;2002;401;102
Tinghir;Maison sur lot économique;MT;2003;404;103
Tinghir;Maison sur lot économique;MT;2004;408;104
Tinghir;Maison sur lot économique;MT;2005;411;105
Tinghir;Maison sur lot économique;MT;2006;415;106
Tinghir;Maison sur lot économique;MT;2007;418;107
Tinghir;Maison sur lot économique;MT;2008;422;108
Tinghir;Maison sur lot économique;MT;2009;425;109
Tinghir;Maison sur lot économique;MT;2010;429;110
Tinghir;Maison sur lot économique;MT;2011;433;111
Tinghir;Maison sur lot économique;MT;2012;436;111
Tinghir;Maison sur lot économique;MT;2013;446;114
Tinghir;Maison sur lot économique;MT;2014;456;116
Tinghir;Maison sur lot économique;MT;2015;466;119
Tinghir;Maison sur lot économique;MT;2016;476;122
Tinghir;Maison sur lot économique;MT;2017;487;125
Tinghir;Maison sur lot économique;MT;2018;499;128
Tinghir;Maison sur lot économique;MT;2019;527;135
Tinghir;Maison sur lot économique;MT;2020;503;128
Tinghir;Maison sur lot économique;MT;2021;531;136
Tinghir;Maison sur lot économique;MT;2022;544;139
Tinghir;Maison sur lot économique;PT;2001;277;100
Tinghir;Maison sur lot économique;PT;2002;281;102
Tinghir;Maison sur lot économique;PT;2003;283;102
Tinghir;Maison sur lot économique;PT;2004;285;103
Tinghir;Maison sur lot économique;PT;2005;287;104
Tinghir;Maison sur lot économique;PT;2006;289;105
Tinghir;Maison sur lot économique;PT;2007;291;105
Tinghir;Maison sur lot économique;PT;2008;293;106
Tinghir;Maison sur lot économique;PT;2009;295;107
Tinghir;Maison sur lot économique;PT;2010;298;107
Tinghir;Maison sur lot économique;PT;2011;300;108
Tinghir;Maison sur lot économique;PT;2012;302;109
Tinghir;Maison sur lot économique;PT;2013;306;111
Tinghir;Maison sur lot économique;PT;2014;317;114
Tinghir;Maison sur lot économique;PT;2015;328;118
Tinghir;Maison sur lot économique;PT;2016;333;120
Tinghir;Maison sur lot économique;PT;2017;347;125
Tinghir;Maison sur lot économique;PT;2018;359;130
Tinghir;Maison sur lot économique;PT;2019;380;137
Tinghir;Maison sur lot économique;PT;2020;358;129
Tinghir;Maison sur lot économique;PT;2021;382;138
Tinghir;Maison sur lot économique;PT;2022;388;140
Tinghir;Total ville;MLE;2001;431;100
Tinghir;Total ville;MLE;2002;439;102
Tinghir;Total ville;MLE;2003;442;103
Tinghir;Total ville;MLE;2004;445;103
Tinghir;Total ville;MLE;2005;449;104
Tinghir;Total ville;MLE;2006;452;105
Tinghir;Total ville;MLE;2007;456;106
Tinghir;Total ville;MLE;2008;459;107
Tinghir;Total ville;MLE;2009;463;108
Tinghir;Total ville;MLE;2010;467;108
Tinghir;Total ville;MLE;2011;470;109
Tinghir;Total ville;MLE;2012;474;110
Tinghir;Total ville;MLE;2013;486;113
Tinghir;Total ville;MLE;2014;498;116
Tinghir;Total ville;MLE;2015;469;119
Tinghir;Total ville;MLE;2016;478;121
Tinghir;Total ville;MLE;2017;494;126
Tinghir;Total ville;MLE;2018;510;130
Tinghir;Total ville;MLE;2019;537;137
Tinghir;Total ville;MLE;2020;515;131
Tinghir;Total ville;MLE;2021;544;138
Tinghir;Total ville;MLE;2022;557;141
Tinghir;Villa;GT;2001;1287;100
Tinghir;Villa;GT;2002;1312;102
Tinghir;Villa;GT;2003;1351;105
Tinghir;Villa;GT;2004;1390;108
Tinghir;Villa;GT;2005;1430;111
Tinghir;Villa;GT;2006;1470;114
Tinghir;Villa;GT;2007;1510;117
Tinghir;Villa;GT;2008;1550;120
Tinghir;Villa;GT;2009;1591;124
Tinghir;Villa;GT;2010;1632;127
Tinghir;Villa;GT;2011;1673;130
Tinghir;Villa;GT;2012;1715;133
Tinghir;Villa;GT;2013;1768;137
Tinghir;Villa;GT;2014;1822;142
Tinghir;Villa;GT;2015;1877;146
Tinghir;Villa;GT;2016;1909;148
Tinghir;Villa;GT;2017;1955;152
Tinghir;Villa;GT;2018;1991;155
Tinghir;Villa;GT;2019;2057;160
Tinghir;Villa;GT;2020;1979;154
Tinghir;Villa;GT;2021;2147;167
Tinghir;Villa;GT;2022;2225;173
Tinghir;Villa;MT;2001;1165;100
Tinghir;Villa;MT;2002;1179;101
Tinghir;Villa;MT;2003;1194;102
Tinghir;Villa;MT;2004;1197;103
Tinghir;Villa;MT;2005;1212;104
Tinghir;Villa;MT;2006;1214;104
Tinghir;Villa;MT;2007;1229;105
Tinghir;Villa;MT;2008;1244;107
